"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/16","永和","CO",1.76,1.09,0.72,0.48,0.4,0.85,0.87,2.22,2.49,1.64,1.63,1.51,1.41,1.32,1.46,1.23,1.59,2.36,2.79,2.16,1.13,0.88,0.81,1.01
"2018/01/16","永和","NOx",98,63,45,28,22,44,46,112,119,95,94,89,77,81,93,76,99,128,135,110,60,39,35,44
"2018/01/16","永和","O3",2.5,2.2,2.2,6.4,15,4.7,2.4,3.3,4.6,10,19,37,46,50,33,13,6.1,3,2.7,2.4,10,15,16,8.2
"2018/01/16","永和","PM10",29,31,27,26,25,29,22,21,30,31,42,59,64,54,55,61,61,61,59,63,59,39,26,28
"2018/01/16","永和","SO2",2.8,3.4,3.7,3.2,3.1,2.9,2.1,3.4,3.5,3.4,3.8,3.5,3.7,3.4,4.6,4.7,4.5,5.1,5.6,4.2,2.7,2.1,1.9,2.3
"2018/01/17","永和","CO",0.54,0.37,0.45,0.56,0.59,0.65,1.24,2.8,3.12,0.91,0.51,0.49,0.52,0.48,0.42,0.44,0.49,0.68,0.76,0.71,0.68,0.63,0.51,0.4
"2018/01/17","永和","NOx",18,14,19,27,30,29,72,120,124,48,27,24,27,29,22,22,25,33,35,29,26,22,17,14
"2018/01/17","永和","O3",20,21,15,6.3,6.6,6.2,2.6,3.2,3.7,15,27,35,36,40,47,49,45,34,28,29,28,31,35,37
"2018/01/17","永和","PM10",24,17,18,22,20,19,24,39,54,45,36,38,33,32,40,44,52,54,53,53,46,36,30,27
"2018/01/17","永和","SO2",1.9,2,2,2.2,2.7,2.7,3.6,4.8,5.2,3.8,3,3.4,4.1,8.5,6,4.8,4,3.7,3.7,2.7,2.4,2.1,2.1,1.7
"2018/01/18","永和","CO",0.35,0.25,0.22,0.21,0.23,0.28,0.41,0.9,0.89,0.59,0.5,0.51,0.44,0.4,0.47,0.48,0.54,0.62,0.7,0.65,0.56,0.48,0.44,0.4
"2018/01/18","永和","NOx",11,9.2,7.1,7,7.2,9.6,17,31,31,28,25,27,21,18,25,24,29,27,29,29,20,20,20,19
"2018/01/18","永和","O3",41,42,43,42,42,40,35,29,30,33,36,36,39,40,36,32,28,29,25,25,34,35,34,33
"2018/01/18","永和","PM10",29,30,29,28,31,29,26,26,24,19,16,19,23,24,24,24,22,19,19,17,12,8,9,13
"2018/01/18","永和","SO2",2.5,2.5,2.6,2.4,2.4,2.3,2.4,2.7,2.8,2.7,3,3.1,2.6,2.5,3.1,2.6,2.6,2.6,9,7,2.5,3.8,7.7,9.2
"2018/01/19","永和","CO",0.39,0.3,0.35,0.38,0.36,0.44,0.38,0.66,0.91,0.51,0.42,0.51,0.51,0.46,0.5,0.53,0.69,0.78,0.8,0.65,0.63,0.63,0.62,0.53
"2018/01/19","永和","NOx",15,12,11,16,12,16,12,25,32,21,23,31,28,24,28,31,38,36,30,26,26,25,24,20
"2018/01/19","永和","O3",36,39,38,36,42,39,42,33,29,34,33,29,30,35,29,27,23,26,30,30,28,28,28,30
"2018/01/19","永和","PM10",15,11,9,8,6,3,5,8,9,3,7,12,13,18,NA,32,34,39,39,32,42,53,50,48
"2018/01/19","永和","SO2",7.8,4.8,2.9,1.9,1.9,1.6,1.5,1.8,2,1.9,3.8,2.3,2.2,1.8,1.8,1.8,3.7,2.8,2.8,4.9,3.7,3.3,2.6,2.6
"2018/01/20","永和","CO",0.51,0.39,0.38,0.38,0.39,0.43,0.47,0.64,0.66,0.71,0.66,0.63,0.62,0.65,0.62,0.61,0.67,0.73,0.69,0.64,0.57,0.55,0.51,0.45
"2018/01/20","永和","NOx",17,11,9.1,9.3,7.4,8.5,11,19,21,27,26,25,23,27,26,25,26,27,23,21,18,17,15,11
"2018/01/20","永和","O3",32,38,42,41,46,49,47,40,39,34,36,38,41,38,37,36,35,32,34,36,41,43,44,47
"2018/01/20","永和","PM10",41,28,23,24,26,35,41,37,36,43,47,44,48,53,50,45,38,32,23,25,30,25,21,20
"2018/01/20","永和","SO2",2.9,2.3,2.7,2.8,1.2,0.5,0.9,2,1.1,0.8,0.9,1,0.7,0.8,1.3,1.4,1.5,1.3,1,0.8,1.4,1,0.8,1
"2018/01/21","永和","CO",0.33,0.31,0.36,0.34,0.33,0.34,0.37,0.49,0.56,0.55,0.55,0.51,0.5,0.48,0.47,0.47,0.5,0.57,0.58,1.06,1.14,1.67,1.61,1.2
"2018/01/21","永和","NOx",6.8,4.1,5,5.3,6,8.5,8.3,12,18,15,16,15,15,17,19,19,21,22,24,47,43,73,76,55
"2018/01/21","永和","O3",49,50,49,47,35,33,44,42,36,39,37,39,39,37,33,33,31,28,26,14,11,3.5,2.5,3.3
"2018/01/21","永和","PM10",18,20,22,15,10,9,11,11,11,14,15,13,11,11,21,28,29,30,28,32,36,41,42,40
"2018/01/21","永和","SO2",0,1.7,2.1,2.1,3,4.7,2.9,2.3,4.7,2.7,2,1.7,1.8,2,2.2,4.4,4.7,4.4,4.8,5,4.7,3.8,4.1,3.9
"2018/01/22","永和","CO",0.72,0.33,0.4,0.39,0.4,0.68,1.05,1.98,3.38,1.61,0.71,0.66,0.69,0.71,NA,0.7,0.71,0.79,0.84,0.63,0.52,0.46,0.43,0.35
"2018/01/22","永和","NOx",30,9.7,10,10,12,28,52,86,126,78,32,26,22,20,NA,22,23,26,29,17,14,11,11,7.3
"2018/01/22","永和","O3",12,35,37,35,22,15,12,8,7.8,13,27,31,31,44,NA,44,43,43,38,44,44,44,43,45
"2018/01/22","永和","PM10",48,45,38,39,43,44,52,65,65,56,38,33,34,29,NA,34,33,33,31,28,30,28,24,23
"2018/01/22","永和","SO2",4.3,2.2,2.3,2.6,2.7,2.5,2.8,4.6,4.2,3.3,2.5,NA,2.2,2.4,NA,1.7,1.7,1.8,3.1,1.7,1.5,1.4,1.3,1.2
"2018/01/23","永和","CO",0.31,0.22,0.23,0.22,0.21,0.21,0.42,0.59,0.83,0.57,0.46,0.41,0.39,0.36,0.4,0.41,0.39,0.6,0.59,0.53,0.45,0.41,0.39,0.35
"2018/01/23","永和","NOx",5.9,3.5,3.7,3.8,4,4.3,13,21,30,29,24,22,20,18,22,22,21,27,27,23,20,17,16,10
"2018/01/23","永和","O3",47,48,47,48,49,46,39,35,27,33,37,40,41,42,39,37,37,31,32,35,37,41,39,45
"2018/01/23","永和","PM10",28,31,27,25,27,29,29,30,34,35,34,38,37,31,32,31,31,29,27,31,33,33,34,30
"2018/01/23","永和","SO2",1.8,2.1,1.9,2.1,2.1,2,2.2,2.2,2.4,2.5,2.4,2.9,4.9,4.6,3,3.1,3.3,4.6,6.8,4.9,4.2,2.4,4.1,2.6
"2018/01/24","永和","CO",0.32,0.27,0.28,0.28,0.29,0.36,0.49,0.78,0.95,0.61,0.55,0.47,0.44,0.43,0.41,0.41,0.42,0.54,0.58,0.57,0.53,0.47,0.36,0.32
"2018/01/24","永和","NOx",9.1,5.9,6.3,6.2,5.5,8.3,13,22,28,20,19,17,13,14,15,17,14,18,21,18,20,17,12,9.2
"2018/01/24","永和","O3",42,50,48,48,50,45,40,35,33,37,40,43,45,44,43,40,41,37,34,35,31,33,40,41
"2018/01/24","永和","PM10",32,38,38,42,44,45,50,45,44,48,50,52,50,47,44,37,30,28,26,22,21,20,21,24
"2018/01/24","永和","SO2",2.8,1.6,1.7,1.9,1.5,3.4,1.6,1.7,1.9,1.6,1.7,1.7,1.6,1.5,1.5,1.5,1.5,1.6,1.6,1.5,1.5,1.6,1.5,1.8
"2018/01/25","永和","CO",0.29,0.27,0.25,0.23,0.22,0.28,0.38,0.73,0.9,0.5,0.44,0.42,0.36,0.34,0.36,0.38,0.4,0.57,0.68,0.53,0.47,0.43,0.35,0.27
"2018/01/25","永和","NOx",7.7,4.8,3.6,3.8,4.5,6.8,13,24,31,20,22,21,17,17,19,21,21,27,33,20,19,18,13,10
"2018/01/25","永和","O3",42,44,45,46,45,41,37,31,29,35,34,34,36,36,34,31,30,24,19,29,28,29,33,35
"2018/01/25","永和","PM10",26,24,22,13,7,7,8,15,17,18,21,19,18,19,18,15,21,28,30,34,30,16,7,6
"2018/01/25","永和","SO2",2,1.5,1.5,1.3,1.3,1.3,1.3,1.3,1.4,1.2,1.4,1.5,1.6,1.4,1.4,1.3,1.3,1.5,1.9,1.5,1.5,1.9,1.6,1.7
"2018/01/26","永和","CO",0.27,0.17,0.15,0.14,0.16,0.2,0.34,0.84,0.92,0.49,NA,NA,NA,0.29,0.31,0.31,0.37,0.4,0.41,0.36,0.29,0.25,0.23,0.19
"2018/01/26","永和","NOx",7.8,4.8,3.6,3.7,4.5,9.1,14,34,38,25,NA,NA,NA,19,23,25,24,22,20,17,13,11,9.8,6.6
"2018/01/26","永和","O3",37,38,39,39,39,34,31,23,22,27,30,NA,NA,NA,28,27,25,26,27,29,32,34,35,37
"2018/01/26","永和","PM10",11,15,13,7,3,5,13,10,7,7,7,8,10,15,12,11,13,9,7,9,6,7,12,11
"2018/01/26","永和","SO2",1.8,1.8,1.7,1.6,1.9,2.8,2.2,1.9,1.9,1.5,NA,NA,NA,3.8,3.7,4.2,4.1,3.5,1.6,1.9,1.6,1.4,1.4,1.5
"2018/01/27","永和","CO",0.17,0.13,0.12,0.11,0.12,0.15,0.2,0.37,0.37,0.39,0.3,0.31,0.31,0.32,0.32,0.32,0.34,0.37,0.39,0.41,0.44,0.46,0.53,0.58
"2018/01/27","永和","NOx",5,4.7,4.3,4.4,3.4,5.6,7.5,14,17,21,18,18,18,18,18,18,19,19,20,21,22,23,27,29
"2018/01/27","永和","O3",38,39,39,39,40,37,35,31,30,29,31,32,32,32,31,31,31,30,29,28,27,26,25,23
"2018/01/27","永和","PM10",16,15,7,6,4,5,7,5,8,16,17,15,15,11,11,15,13,11,8,8,12,16,18,15
"2018/01/27","永和","SO2",1.1,1.1,1.1,1,0.9,0.8,0.9,0.9,1.1,1,1.5,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.5,1.5,1.5,1.5,1.6,1.6
"2018/01/28","永和","CO",0.6,0.61,0.63,0.64,0.65,0.65,0.65,0.65,0.85,0.8,0.82,0.76,0.73,0.76,0.64,0.71,0.66,0.7,0.51,0.35,0.29,0.27,0.29,0.23
"2018/01/28","永和","NOx",31,31,31,32,32,33,33,33,49,65,55,52,56,60,47,59,61,52,35,23,19,16,18,10
"2018/01/28","永和","O3",22,21,20,19,18,18,17,17,8.7,8.2,10,9.7,8.5,6.8,6.6,6.6,6.7,7.7,14,19,21,24,25,32
"2018/01/28","永和","PM10",17,22,26,25,26,43,53,38,23,18,21,23,20,20,20,17,14,8,5,7,2,3,11,8
"2018/01/28","永和","SO2",1.7,2.3,2.3,2.3,2.4,2.4,2.5,2.5,2.7,2.7,2.4,2.1,2.1,2.2,2,2,2.1,1.8,1.8,1.7,1.6,1.6,1.6,1.6
"2018/01/29","永和","CO",0.18,0.15,0.12,0.12,0.15,0.21,0.34,0.79,0.99,0.7,0.49,0.46,0.48,0.47,0.49,0.54,0.61,0.81,0.82,0.69,0.54,0.5,0.49,0.44
"2018/01/29","永和","NOx",7,7.4,6,4.8,5.7,8.1,18,35,42,41,31,27,28,26,25,28,27,33,34,26,23,21,18,14
"2018/01/29","永和","O3",35,35,35,35,34,32,26,21,19,18,22,25,25,25,27,26,27,24,23,27,29,28,31,34
"2018/01/29","永和","PM10",4,1,2,6,6,7,9,11,11,9,18,21,22,24,21,22,20,23,26,29,28,25,26,27
"2018/01/29","永和","SO2",2.1,0.5,0.5,0.5,0.6,0.6,0.7,0.8,1.2,1.3,1.2,1.2,1.2,1.1,1.2,1.2,1.3,1.6,1.5,1.4,2.4,2.8,2.3,2.1
"2018/01/30","永和","CO",0.39,0.27,0.22,0.19,0.17,0.22,0.3,0.72,0.8,0.43,0.29,0.37,0.35,0.36,0.34,0.35,0.37,0.56,0.56,0.46,0.36,0.37,0.37,0.32
"2018/01/30","永和","NOx",11,9.4,8.1,7.8,7.3,11,15,37,39,26,19,23,28,28,29,31,29,34,30,26,20,20,17,14
"2018/01/30","永和","O3",36,38,39,39,39,36,33,23,23,29,31,29,25,25,27,24,25,21,23,26,30,31,33,35
"2018/01/30","永和","PM10",24,16,14,12,14,14,9,14,16,15,16,15,13,13,15,16,19,20,18,18,21,14,9,5
"2018/01/30","永和","SO2",0.8,1.2,1.3,1.3,1.8,1.6,1.1,1.2,2.1,0.9,0.8,0.6,0.8,0.8,1.3,1.4,0.9,1,0.8,0.6,0.7,0.7,0.8,1
"2018/01/31","永和","CO",0.33,0.25,0.23,0.26,0.35,0.32,0.37,0.71,1.28,0.79,0.53,0.42,0.46,0.51,NA,0.52,1.11,1.55,1.39,1.24,0.52,0.44,0.35,0.42
"2018/01/31","永和","NOx",10,7.5,5.6,10,14,13,15,28,50,41,31,24,28,34,NA,35,89,99,88,84,36,30,19,21
"2018/01/31","永和","O3",39,41,43,36,29,33,35,29,16,17,25,30,27,25,25,NA,6.5,4.9,5.9,6.1,20,23,30,29
"2018/01/31","永和","PM10",3,9,10,10,10,10,11,11,11,12,12,9,9,10,7,9,14,20,24,21,10,NA,1,5
"2018/01/31","永和","SO2",0.9,1,1.1,1.6,2.2,1.8,1.6,1.5,1.7,1.6,1.5,1.5,1.5,2.6,NA,1.8,2.3,2.5,2.2,1.9,1.5,1.2,1.1,1.1
"2018/02/01","永和","CO",0.49,0.43,0.5,0.5,0.49,0.56,0.74,1.26,1.83,1.81,1.19,1.01,0.78,0.67,NA,0.78,0.63,0.74,0.77,0.85,0.62,0.5,0.48,0.45
"2018/02/01","永和","NOx",20,13,11,12,13,14,23,55,78,93,56,45,34,32,NA,46,33,35,30,37,30,25,26,21
"2018/02/01","永和","O3",33,37,35,35,34,29,22,11,7.8,4.6,9.5,12,15,17,NA,12,17,18,23,21,27,30,29,33
"2018/02/01","永和","PM10",7,8,10,12,18,19,16,24,35,43,53,64,64,58,56,58,57,49,47,46,38,22,13,11
"2018/02/01","永和","SO2",1,1.6,1.7,1.6,1.6,1.4,1.9,2.1,2.8,3.1,2.6,2.8,2.2,1.9,NA,2.6,2.2,3.3,2.6,2.5,1.9,2,1.8,2
