"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/04/01","´_¿³","CO",0.49,0.4,0.34,0.37,0.34,0.33,0.57,0.59,0.47,0.44,0.37,0.32,0.25,0.24,0.24,0.24,0.28,0.3,0.3,0.35,0.34,0.35,0.29,0.28
"2018/04/01","´_¿³","NOx",20,18,17,17,15,13,20,14,9.4,13,12,13,12,12,12,12,14,12,13,11,11,11,9.9,9.1
"2018/04/01","´_¿³","O3",29,28,27,27,30,28,17,41,49,48,48,47,46,47,46,47,42,43,43,47,48,47,49,48
"2018/04/01","´_¿³","PM10",40,47,51,67,77,67,59,53,50,52,56,58,60,53,50,53,53,62,63,61,64,65,67,65
"2018/04/01","´_¿³","SO2",3,2.6,2.9,3.4,3.5,3,3.2,2.4,1.7,1.9,2.4,1.7,2.2,2.5,3.1,4.2,3.4,2.7,2.4,1.9,1.8,2.2,2.2,2.5
"2018/04/02","´_¿³","CO",0.31,0.29,0.24,0.26,0.26,0.38,0.53,0.99,1.08,0.56,0.39,0.28,0.28,0.26,0.32,0.31,0.37,0.56,0.76,0.78,0.95,0.77,1.05,0.84
"2018/04/02","´_¿³","NOx",10,11,9.1,8.6,8.5,12,19,36,37,18,16,12,12,16,13,15,14,16,20,20,24,21,34,34
"2018/04/02","´_¿³","O3",42,43,45,44,44,40,31,20,27,48,50,50,50,48,44,42,39,36,33,32,31,29,18,14
"2018/04/02","´_¿³","PM10",64,68,71,74,76,76,74,79,84,75,68,66,63,63,70,65,59,63,63,67,65,59,58,68
"2018/04/02","´_¿³","SO2",2.2,2.6,2.5,2.4,2.5,2.6,2.9,3,4.1,2.7,3,3.4,3.3,4.3,2.3,2.2,2.3,2.5,2.4,2.8,3,4.6,5.2,4.4
"2018/04/03","´_¿³","CO",0.69,0.48,0.38,0.3,0.28,0.42,0.72,1.14,1.37,0.53,0.35,0.35,0.37,0.36,0.31,0.34,0.38,0.47,0.53,0.5,0.44,0.38,0.37,0.34
"2018/04/03","´_¿³","NOx",29,21,18,20,15,15,28,46,44,46,20,14,14,13,15,15,16,15,15,16,14,12,14,11
"2018/04/03","´_¿³","O3",16,20,23,20,25,19,13,13,26,23,38,46,69,68,64,65,53,42,37,35,34,33,31,33
"2018/04/03","´_¿³","PM10",72,70,69,63,62,65,70,81,84,78,70,64,72,75,73,78,75,71,65,56,59,61,54,54
"2018/04/03","´_¿³","SO2",3.4,2.7,2.4,3,2.9,2.3,2.2,3.1,3.5,11,5.6,3,4.3,3.9,3,2.9,2.8,2.6,1.8,2,2.5,2.7,2.2,2
"2018/04/04","´_¿³","CO",0.36,0.42,0.32,0.33,0.34,0.39,0.58,0.84,0.83,0.74,0.61,NA,0.41,0.38,0.3,0.31,0.28,0.31,0.35,0.34,0.29,0.34,0.42,0.37
"2018/04/04","´_¿³","NOx",12,17,14,14,13,14,26,27,30,26,26,NA,NA,13,13,12,11,13,15,17,15,13,14,12
"2018/04/04","´_¿³","O3",29,23,28,27,29,32,22,20,21,32,NA,78,85,89,62,59,61,48,46,41,42,42,39,38
"2018/04/04","´_¿³","PM10",66,78,77,76,78,75,74,76,79,90,NA,108,127,123,87,72,74,77,71,68,65,61,59,57
"2018/04/04","´_¿³","SO2",2.3,3.2,3.3,3.3,3.3,3.6,5,3.7,4.9,4,6.1,NA,6.2,5.4,4.4,3.6,4.3,3.7,3.7,8,4.1,2.7,2.5,2.6
"2018/04/05","´_¿³","CO",0.33,0.26,0.29,0.38,0.45,0.4,0.63,0.67,0.54,0.53,0.42,0.34,0.33,0.33,0.22,0.18,0.2,0.21,0.21,0.22,0.24,0.22,0.2,0.27
"2018/04/05","´_¿³","NOx",11,9.4,11,17,20,19,17,27,26,17,12,11,11,12,8.9,7.3,8.1,9.8,9.2,10,13,14,12,20
"2018/04/05","´_¿³","O3",35,34,28,17,14,16,19,15,25,42,53,58,66,64,46,37,33,30,30,31,28,26,27,17
"2018/04/05","´_¿³","PM10",58,57,59,60,71,82,76,76,84,84,70,66,73,70,57,49,44,39,39,38,35,32,31,31
"2018/04/05","´_¿³","SO2",3.1,2.9,3.4,4.5,5.2,5.7,3.7,12,14,7.6,5.7,5.3,5.3,5.1,3.6,2.8,2.6,3,2.8,3.6,3.8,5.2,4.1,9.2
"2018/04/06","´_¿³","CO",0.48,0.31,0.28,0.26,0.25,0.33,0.42,0.55,0.63,0.59,0.51,0.35,0.26,0.21,0.21,0.26,0.36,0.53,0.71,0.62,0.54,0.59,0.54,0.45
"2018/04/06","´_¿³","NOx",19,13,11,9.9,9.5,13,15,23,22,19,19,16,19,14,10,13,12,17,26,25,21,22,18,14
"2018/04/06","´_¿³","O3",13,24,29,30,30,25,24,22,29,35,43,49,41,35,36,33,37,41,32,29,29,26,27,30
"2018/04/06","´_¿³","PM10",38,53,57,59,60,57,53,47,50,60,61,57,53,44,41,45,55,109,160,152,133,110,88,84
"2018/04/06","´_¿³","SO2",5.1,4.1,3.5,3.1,3.4,3.2,3.3,5,5.5,5.1,6.4,7.4,7.2,5.2,2.8,3.1,2.5,3,3.7,3.3,2.7,2.6,2.4,2
"2018/04/07","´_¿³","CO",0.4,0.36,0.33,0.33,0.31,0.35,0.44,0.59,0.55,0.78,0.76,0.76,0.56,0.49,0.51,0.42,0.54,0.76,0.91,0.78,0.79,0.86,0.75,0.65
"2018/04/07","´_¿³","NOx",13,8.4,7.2,9.2,7.1,8.1,13,23,23,30,32,34,30,32,26,22,25,29,37,33,33,35,29,25
"2018/04/07","´_¿³","O3",35,39,41,42,43,42,38,33,33,33,31,33,41,39,44,51,44,31,24,23,18,17,18,19
"2018/04/07","´_¿³","PM10",120,157,146,128,128,126,121,107,90,91,93,96,105,111,109,103,92,87,90,95,105,106,104,108
"2018/04/07","´_¿³","SO2",1.8,1.6,1.8,1.7,1.4,1.6,1.7,2.4,2.8,2.3,4.3,3.9,6.8,11,7.5,6.5,4.5,3,2.9,2.9,2.7,3.4,2.5,2.5
"2018/04/08","´_¿³","CO",0.66,0.55,0.52,0.49,0.54,0.6,0.73,0.93,0.89,0.68,0.53,0.46,0.4,0.41,0.38,0.4,0.42,0.46,0.55,0.49,0.53,0.54,0.52,0.45
"2018/04/08","´_¿³","NOx",23,28,26,17,18,27,35,31,38,24,20,14,13,19,17,17,12,13,16,18,18,18,18,18
"2018/04/08","´_¿³","O3",21,16,16,21,21,11,9.7,16,18,33,46,59,61,59,63,67,71,68,61,55,51,48,46,45
"2018/04/08","´_¿³","PM10",113,116,107,98,102,108,111,103,102,105,101,85,67,68,70,68,70,67,69,72,73,75,81,85
"2018/04/08","´_¿³","SO2",2.9,10,7.4,2.3,2,6.7,10,5.1,12,4.1,4.5,3.1,2.9,5.2,4.4,4.2,2.1,1.7,1.9,2.5,1.9,2.2,2.4,2.8
"2018/04/09","´_¿³","CO",0.45,0.32,0.36,0.48,0.39,0.52,0.75,1.13,1.04,0.63,0.48,0.47,0.45,0.35,0.33,0.37,0.52,0.55,0.73,0.76,1.08,1.16,1.13,0.8
"2018/04/09","´_¿³","NOx",19,13,16,22,15,15,33,47,42,26,20,18,14,16,14,15,18,15,18,21,32,34,37,33
"2018/04/09","´_¿³","O3",41,47,43,31,34,32,26,29,39,56,66,73,81,74,70,70,66,66,59,54,47,43,35,32
"2018/04/09","´_¿³","PM10",77,63,66,88,96,90,87,86,79,74,75,73,68,67,72,73,64,60,59,59,60,60,62,61
"2018/04/09","´_¿³","SO2",3.2,3.6,3.7,5.1,3.8,3.6,5.5,5.4,5.7,4.5,4,5.1,4.9,5.5,4.5,3.3,3.1,3.1,3,2.7,2.6,3.1,3.6,3.9
"2018/04/10","´_¿³","CO",0.51,0.46,0.32,0.34,0.37,0.46,0.56,1.33,1.15,1.03,1.12,0.93,0.6,0.36,0.33,0.32,0.39,0.6,0.59,0.48,0.52,1,0.99,0.98
"2018/04/10","´_¿³","NOx",19,18,12,17,20,23,22,47,55,50,47,57,45,23,18,28,33,35,32,37,41,45,39,40
"2018/04/10","´_¿³","O3",47,44,44,41,40,32,35,26,30,35,39,41,49,64,72,45,37,38,33,20,7.5,2.8,4.6,4
"2018/04/10","´_¿³","PM10",59,58,54,54,55,57,57,59,67,71,NA,NA,NA,NA,NA,77,84,NA,52,54,49,42,42,48
"2018/04/10","´_¿³","SO2",3.4,3.1,1.8,3.6,4.2,2.7,2.2,2.5,5.1,4.9,7.9,13,14,9.2,7.5,6.1,8.3,13,13,14,16,8.5,4.6,4.2
"2018/04/11","´_¿³","CO",0.94,0.6,0.59,0.5,0.61,0.69,1.15,1.72,1.27,0.69,0.34,0.29,0.36,0.28,0.27,0.3,0.33,0.36,0.4,0.33,0.25,0.27,0.23,0.19
"2018/04/11","´_¿³","NOx",41,26,28,21,26,30,60,66,47,NA,20,14,16,21,18,18,18,17,24,21,16,18,20,16
"2018/04/11","´_¿³","O3",3.6,19,16,19,13,13,6.7,15,25,28,23,26,30,27,41,45,30,29,19,19,23,13,9.4,12
"2018/04/11","´_¿³","PM10",55,64,68,59,57,60,64,69,62,54,44,30,30,36,34,31,38,35,28,31,25,17,18,13
"2018/04/11","´_¿³","SO2",5.2,3.9,3.4,3.8,3.8,3.6,4.3,5.2,4.6,9.5,7.1,4.6,6.2,6.8,4.4,5.1,3.4,5,7.1,8.4,6.6,6.9,9.9,8.7
"2018/04/12","´_¿³","CO",0.16,0.13,0.14,0.12,0.14,0.17,0.38,0.77,0.87,0.44,0.24,0.18,0.24,0.19,0.18,0.19,0.25,0.37,0.41,0.38,0.29,0.31,0.22,0.14
"2018/04/12","´_¿³","NOx",16,19,22,17,17,23,28,31,40,34,16,16,16,19,15,15,19,22,22,39,27,29,27,23
"2018/04/12","´_¿³","O3",12,15,13,16,18,8,6.6,10,12,15,20,20,22,24,26,21,15,12,12,2.2,4.9,5.9,5.5,7.7
"2018/04/12","´_¿³","PM10",9,15,15,14,19,21,24,32,53,53,84,82,23,20,27,26,25,32,34,28,28,30,26,20
"2018/04/12","´_¿³","SO2",9.1,7.8,12,7.3,7.6,12,7.3,4,9.7,13,5.5,7.8,5,5.8,4.5,4.4,5.9,7.3,3.6,19,11,9.9,9.5,8.3
"2018/04/13","´_¿³","CO",0.13,0.1,0.11,0.17,0.21,0.33,0.44,0.74,0.67,0.36,0.18,0.17,0.16,0.13,0.14,0.16,0.23,0.28,0.34,0.26,0.2,0.21,0.17,0.15
"2018/04/13","´_¿³","NOx",18,10,15,16,14,17,23,28,26,29,13,11,13,9.6,10,10,14,15,18,18,15,15,17,13
"2018/04/13","´_¿³","O3",9.7,9.3,7.8,8.4,8.5,6.1,5.2,9.7,14,8.4,15,20,18,17,17,15,12,9,4.9,5,7.3,6.4,4.5,7.1
"2018/04/13","´_¿³","PM10",22,21,14,20,31,34,29,34,42,35,29,28,27,23,33,43,40,44,39,28,21,24,30,28
"2018/04/13","´_¿³","SO2",8.9,3.6,7.9,6,3,2.7,3.1,4.4,5,6.6,3.5,2.9,4.1,2.4,2.8,2.5,4.7,5.1,6.4,7.5,6,6.6,7.4,3.9
"2018/04/14","´_¿³","CO",0.13,0.1,0.09,0.1,0.1,0.13,0.21,0.27,0.42,0.36,0.27,0.2,0.2,0.14,0.14,0.15,0.18,0.21,0.25,0.23,0.32,0.33,0.26,0.31
"2018/04/14","´_¿³","NOx",11,8.5,10,15,15,14,17,20,19,16,13,11,11,7.1,8.8,8.7,13,NA,14,16,24,11,8.9,13
"2018/04/14","´_¿³","O3",9.6,12,11,6.8,6.8,8.9,7.4,8.5,13,18,20,23,24,26,25,23,19,19,16,12,6.2,16,18,15
"2018/04/14","´_¿³","PM10",25,19,21,27,31,29,27,30,34,37,36,37,35,31,29,29,36,39,32,31,34,31,25,24
"2018/04/14","´_¿³","SO2",3.8,5.9,7.6,6.1,7,6.4,9.5,8.5,9.6,5.6,5,3.7,3.8,2.2,2.2,2.6,4.4,4.6,5.3,5.4,3.9,2.5,2.6,2.7
"2018/04/15","´_¿³","CO",0.22,0.29,0.25,0.14,0.1,0.13,0.24,0.43,0.38,0.44,0.49,0.48,0.4,0.33,0.33,0.24,0.24,0.37,0.5,0.59,0.57,0.54,0.64,0.49
"2018/04/15","´_¿³","NOx",10,14,16,11,7.9,10,11,12,13,13,14,13,14,12,12,11,11,16,18,23,24,25,31,23
"2018/04/15","´_¿³","O3",17,13,8.8,12,17,15,15,16,20,25,34,47,50,57,63,47,42,38,42,37,32,30,20,24
"2018/04/15","´_¿³","PM10",29,34,36,31,25,25,24,26,28,29,39,53,68,99,99,62,41,75,124,126,93,77,89,92
"2018/04/15","´_¿³","SO2",2.6,2.8,3.5,3,2.7,2.5,2.4,2.3,2.7,2.8,2.7,3.2,3.4,2.9,3.1,3,2.6,2.1,2.3,2.9,3,3,4.5,5.1
"2018/04/16","´_¿³","CO",0.41,0.38,0.35,0.43,0.37,0.39,0.6,1.08,1.12,0.81,0.47,0.46,0.44,0.41,0.39,0.41,0.49,0.57,0.75,0.79,0.76,0.85,0.76,0.61
"2018/04/16","´_¿³","NOx",24,12,13,18,16,19,27,43,45,56,30,31,24,17,16,17,17,17,21,23,20,30,29,24
"2018/04/16","´_¿³","O3",21,26,28,18,24,17,13,13,23,23,44,53,68,74,74,79,77,75,66,57,59,42,38,37
"2018/04/16","´_¿³","PM10",87,79,76,75,69,66,62,68,73,84,90,83,82,82,79,76,82,82,79,74,71,93,111,109
"2018/04/16","´_¿³","SO2",6.2,1.9,1.8,2.1,2.7,1.7,1.9,3.1,8.2,13,8.2,6.5,6.6,5.7,4.9,3.6,2.5,2.2,2.2,1.9,2.5,3.1,2.5,2.9
"2018/04/17","´_¿³","CO",0.52,0.36,0.37,0.4,0.39,0.38,0.53,1.07,1.29,0.83,0.85,0.69,0.51,0.42,0.37,0.45,0.53,0.69,0.87,1.07,0.87,0.68,0.62,0.65
"2018/04/17","´_¿³","NOx",24,18,14,15,16,12,18,37,44,33,33,24,15,14,13,11,17,22,30,45,31,25,24,26
"2018/04/17","´_¿³","O3",27,29,33,29,30,43,40,31,29,32,36,49,70,81,73,68,71,63,51,36,44,47,43,36
"2018/04/17","´_¿³","PM10",102,94,87,83,81,61,39,38,53,57,49,50,49,51,50,36,37,52,60,65,78,84,84,91
"2018/04/17","´_¿³","SO2",4.8,3.7,3.7,3.4,2.3,1.5,1.9,1.9,3.2,2.5,2.3,2.7,2.4,2.2,1.8,1.7,3,3.2,3.3,4.4,4,3.7,3.7,4
"2018/04/18","´_¿³","CO",0.58,0.53,0.48,0.5,0.52,0.68,0.96,1.41,1.26,1,0.53,0.41,0.4,0.32,0.44,0.31,0.4,0.51,0.62,0.66,0.66,0.66,0.42,0.25
"2018/04/18","´_¿³","NOx",24,24,19,23,24,27,39,49,41,41,34,21,17,21,20,15,12,14,23,27,25,34,23,12
"2018/04/18","´_¿³","O3",29,23,29,25,22,16,14,20,46,49,49,56,59,60,64,63,62,56,45,39,37,26,37,51
"2018/04/18","´_¿³","PM10",98,101,94,83,86,88,87,94,111,103,68,50,47,42,86,90,41,43,46,48,54,61,58,44
"2018/04/18","´_¿³","SO2",4.2,4.3,3.7,3.7,3.6,4.2,5.5,5.7,5.3,9.6,7.7,5.7,3.1,7.9,6.6,4.3,1.9,2.1,3.6,4.8,3.8,4.4,6.7,6.5
"2018/04/19","´_¿³","CO",0.21,0.25,0.38,0.38,0.38,0.5,0.6,1.09,1.12,0.75,0.67,NA,0.38,0.52,0.35,0.35,0.42,0.46,0.54,0.48,0.41,0.51,0.4,0.34
"2018/04/19","´_¿³","NOx",12,13,20,16,15,17,20,30,31,27,28,NA,14,20,14,15,16,13,18,21,16,14,16,13
"2018/04/19","´_¿³","O3",52,46,30,34,35,33,33,40,47,61,71,NA,75,70,78,66,57,58,46,42,45,46,42,42
"2018/04/19","´_¿³","PM10",42,45,63,88,89,78,74,68,66,68,68,72,65,58,59,58,58,59,56,57,60,56,50,46
"2018/04/19","´_¿³","SO2",7.2,7.3,5.5,4.1,4,4,4,4.2,5,5.7,4.8,NA,4.4,6.6,4.7,3.3,2.3,2,1.9,2.1,2.1,2,2.3,2.4
"2018/04/20","´_¿³","CO",0.29,0.27,0.27,0.25,0.25,0.48,0.85,1.17,1.03,0.63,0.41,0.38,0.4,0.31,0.34,0.35,0.55,0.57,NA,0.61,0.55,0.64,0.58,0.55
"2018/04/20","´_¿³","NOx",12,11,11,10,10,23,50,47,44,31,27,21,28,10,15,16,17,17,NA,21,19,23,24,25
"2018/04/20","´_¿³","O3",41,43,43,47,49,23,12,29,41,52,62,72,58,56,46,50,54,48,NA,45,46,36,33,32
"2018/04/20","´_¿³","PM10",41,42,54,61,53,55,73,73,65,61,61,62,62,50,39,39,48,NA,54,58,58,57,54,52
"2018/04/20","´_¿³","SO2",2,1.5,2,2.2,2.1,3.5,9.9,6.7,6.3,4,5.1,4.8,10,2,3.5,2.6,2.1,2.1,NA,2.5,2.6,3,2.9,3.5
"2018/04/21","´_¿³","CO",0.46,0.3,0.26,0.23,0.24,0.35,0.59,0.71,1.05,0.74,0.62,0.45,0.33,0.3,0.33,0.32,0.38,0.5,0.54,0.54,0.68,0.61,0.62,0.55
"2018/04/21","´_¿³","NOx",21,12,10,7.7,12,10,20,26,34,28,38,23,19,15,15,16,18,14,19,20,26,26,23,21
"2018/04/21","´_¿³","O3",44,49,52,56,51,57,42,37,39,52,52,60,56,57,60,53,47,47,42,39,34,30,30,27
"2018/04/21","´_¿³","PM10",63,63,49,45,45,47,57,68,72,68,69,69,57,49,50,57,58,52,49,51,60,62,63,64
"2018/04/21","´_¿³","SO2",4.1,3.7,3.2,2.7,2.9,2.8,3.5,4.4,5.9,6.9,13,6.4,6.1,5.2,3.2,3.4,2.6,2.2,2.7,2.9,3.9,3,3.7,3.7
"2018/04/22","´_¿³","CO",0.59,0.59,0.42,0.38,0.35,0.36,0.47,0.65,0.43,0.4,0.37,0.36,0.34,0.31,0.26,0.28,0.26,0.18,0.25,0.2,0.25,0.39,0.45,0.38
"2018/04/22","´_¿³","NOx",23,26,18,16,13,10,13,21,21,22,16,17,15,12,21,15,16,16,17,16,15,13,16,18
"2018/04/22","´_¿³","O3",21,17,22,24,27,37,37,36,37,38,59,68,68,74,69,72,41,19,21,19,22,41,32,26
"2018/04/22","´_¿³","PM10",69,69,70,74,69,58,55,58,55,50,56,60,56,58,59,56,47,32,29,29,39,44,36,37
"2018/04/22","´_¿³","SO2",4,4,5.6,5.2,3.2,2.7,3,3.8,7.8,10,7.5,8.1,7.3,6.3,6.3,5.6,3.8,4.5,5,3.9,3.8,3.5,4.2,3.9
"2018/04/23","´_¿³","CO",0.32,0.37,0.26,0.24,0.26,0.32,0.58,0.92,0.55,0.15,0.13,0.12,0.11,0.09,0.09,0.09,0.16,0.23,0.32,0.29,0.27,0.29,0.25,0.32
"2018/04/23","´_¿³","NOx",13,15,11,12,14,13,25,35,38,20,23,14,11,11,11,11,15,13,16,16,15,15,14,20
"2018/04/23","´_¿³","O3",25,28,37,36,35,24,16,19,13,14,14,18,19,18,19,18,14,15,12,12,17,19,18,11
"2018/04/23","´_¿³","PM10",38,42,47,49,53,60,62,64,63,53,47,67,86,68,53,52,41,35,31,26,27,25,21,20
"2018/04/23","´_¿³","SO2",3,4.2,4,4.5,5.2,4.7,7.5,9,14,7.8,5.8,5.2,5.5,4.8,5.4,5.3,6.6,4.5,5.5,6.1,6.3,6,5.3,11
"2018/04/24","´_¿³","CO",0.17,NA,NA,NA,NA,NA,NA,0.37,0.4,0.26,0.22,0.18,0.17,0.18,0.15,0.22,0.24,0.35,0.42,0.29,0.2,0.21,0.15,0.08
"2018/04/24","´_¿³","NOx",14,14,17,10,13,9.8,NA,21,26,27,24,18,14,17,14,16,13,14,16,13,11,12,10,7.4
"2018/04/24","´_¿³","O3",15,15,11,21,21,27,24,20,NA,15,17,22,24,25,20,18,20,19,17,19,19,20,21,25
"2018/04/24","´_¿³","PM10",22,NA,NA,NA,NA,NA,NA,30,81,83,34,31,30,26,26,30,31,26,27,23,18,20,25,29
"2018/04/24","´_¿³","SO2",10,7.3,8.1,3.8,5,5.6,NA,6.3,6,5.7,4.7,2.5,2,2.4,2.4,1.7,2.3,1.6,1.9,1.7,2.1,1.8,1.9,1.8
"2018/04/25","´_¿³","CO",0.05,0.05,0.04,0.1,0.2,0.25,0.52,0.78,0.27,0.92,1.3,0.61,0.44,0.23,0.28,0.38,0.58,0.72,0.73,0.69,0.45,0.48,0.61,0.52
"2018/04/25","´_¿³","NOx",7.8,6.5,6.3,11,15,15,25,28,22,45,62,32,16,12,19,20,21,21,24,22,18,20,27,23
"2018/04/25","´_¿³","O3",25,26,24,18,11,13,9.7,5.6,17,11,12,28,43,39,40,47,47,47,45,46,47,44,21,26
"2018/04/25","´_¿³","PM10",31,27,25,27,29,36,37,40,44,34,32,42,34,25,33,43,62,65,59,58,53,53,62,64
"2018/04/25","´_¿³","SO2",1.8,3.1,3.2,4.9,19,5.5,3.5,6.3,5.5,9.4,17,10,4.8,2.9,3.5,3.9,3.1,2.8,3,3,3,3.8,4.2,5.3
"2018/04/26","´_¿³","CO",0.22,0.19,0.22,0.24,0.21,0.24,0.33,0.45,0.53,0.5,0.56,0.48,0.4,0.34,0.34,0.34,0.44,0.51,0.68,0.54,0.44,0.53,0.56,0.47
"2018/04/26","´_¿³","NOx",10,8.1,7.2,8.7,9.8,7.3,13,18,19,27,26,22,NA,NA,NA,NA,NA,NA,21,17,14,16,18,19
"2018/04/26","´_¿³","O3",55,52,54,52,45,51,40,36,40,31,32,60,78,79,79,NA,72,76,73,77,71,66,63,58
"2018/04/26","´_¿³","PM10",50,45,53,63,53,32,23,23,35,52,68,64,58,65,NA,NA,58,56,55,54,50,45,44,46
"2018/04/26","´_¿³","SO2",5.2,2.5,2.4,3.9,4.3,2.2,4.8,6,4.1,5.8,7,7.2,6.5,6.5,NA,NA,NA,NA,3.4,4.3,3.9,3,3.5,4
"2018/04/27","´_¿³","CO",0.45,0.45,0.43,0.35,0.25,0.3,0.4,0.62,0.56,0.47,0.44,0.49,0.44,0.39,0.39,0.4,0.49,0.66,0.67,0.67,0.74,0.87,0.6,0.33
"2018/04/27","´_¿³","NOx",19,16,17,21,9.8,9.4,14,24,22,25,22,20,16,18,14,12,14,21,19,20,23,30,29,17
"2018/04/27","´_¿³","O3",52,53,46,43,64,63,57,46,50,53,70,87,83,82,67,67,66,53,54,54,49,36,34,51
"2018/04/27","´_¿³","PM10",57,68,73,63,45,40,41,46,53,54,63,78,77,73,65,49,41,42,40,35,47,64,66,49
"2018/04/27","´_¿³","SO2",3.8,4.1,8.2,9.8,5.2,3.9,4.1,6.9,6.7,6.3,6.2,6.1,5.2,5.2,2.8,2.6,3.1,2,2.1,2.1,2.4,3.5,7.4,13
"2018/04/28","´_¿³","CO",0.33,0.49,0.42,0.36,0.35,0.46,0.59,0.63,0.56,0.56,0.6,0.64,0.4,0.43,0.43,0.42,0.47,0.5,0.48,0.38,0.33,0.37,0.37,0.31
"2018/04/28","´_¿³","NOx",14,19,14,11,8.9,11,18,20,25,28,28,22,13,14,17,13,18,19,18,17,14,13,13,11
"2018/04/28","´_¿³","O3",47,33,38,45,46,42,33,37,38,36,44,53,59,67,72,76,66,65,65,65,68,67,65,66
"2018/04/28","´_¿³","PM10",48,61,60,65,68,60,56,54,54,64,69,66,59,55,59,59,54,54,52,53,52,48,43,40
"2018/04/28","´_¿³","SO2",7.3,4,3.4,3.3,3.1,3.2,3.2,3.4,6.9,14,6.8,4,4.3,4,3.2,2.9,2.4,3,3.4,3.6,4.3,3.2,3.1,3.6
"2018/04/29","´_¿³","CO",0.32,0.23,0.23,0.24,0.26,0.28,0.51,0.59,0.44,0.42,0.43,0.43,0.34,0.31,0.3,0.31,0.34,0.38,0.38,0.33,0.32,0.34,0.35,0.32
"2018/04/29","´_¿³","NOx",8.7,8.3,7.7,8.2,8.4,8.5,16,20,22,18,15,13,13,13,11,13,12,13,13,12,11,15,12,9.5
"2018/04/29","´_¿³","O3",69,66,68,59,56,59,39,43,51,58,63,70,72,68,64,56,55,52,49,51,50,47,48,47
"2018/04/29","´_¿³","PM10",38,41,49,58,59,53,54,55,53,51,53,56,57,51,48,48,45,46,45,43,46,44,39,38
"2018/04/29","´_¿³","SO2",2.9,4.1,3.4,4,3.8,3,3.9,6.1,10,6.8,5.6,5.5,5.8,4.5,3.5,3.7,3.3,2.5,2.7,4.5,2.9,3.2,2.7,2.7
"2018/04/30","´_¿³","CO",0.31,0.3,0.29,0.3,0.35,0.46,0.68,0.79,0.83,0.54,0.35,0.3,0.34,0.26,0.26,0.29,0.37,0.42,0.51,0.59,0.51,0.55,0.52,0.43
"2018/04/30","´_¿³","NOx",8.8,6.7,6.6,8.4,12,14,21,26,27,29,15,16,22,17,13,12,16,13,16,17,16,14,15,13
"2018/04/30","´_¿³","O3",48,51,50,47,39,39,29,32,40,49,43,43,41,34,31,35,32,34,29,22,20,21,19,18
"2018/04/30","´_¿³","PM10",39,40,39,37,40,44,49,53,57,62,58,47,42,NA,21,21,27,35,35,31,31,34,30,24
"2018/04/30","´_¿³","SO2",2.3,2.5,2.7,3,3.2,3.8,4.6,5.7,13,12,6.8,7.4,5.3,4.1,2.4,3.5,3.6,3.6,4.2,6.3,6.4,6.6,8,7.3
"2018/05/01","´_¿³","CO",0.33,0.24,0.26,0.29,0.28,0.37,0.62,0.72,0.6,0.26,0.24,0.23,0.19,0.18,0.17,0.2,0.23,0.24,0.29,0.27,0.24,0.23,0.2,0.18
"2018/05/01","´_¿³","NOx",12,16,13,15,14,18,24,27,26,12,11,11,9.6,7.6,12,11,11,9.7,11,11,10,11,12,11
"2018/05/01","´_¿³","O3",18,15,16,13,15,9.4,8.8,16,18,27,31,34,30,25,21,21,19,18,15,17,16,17,17,14
"2018/05/01","´_¿³","PM10",23,33,39,41,41,38,44,46,49,46,36,36,32,28,21,21,32,29,27,25,21,23,21,21
"2018/05/01","´_¿³","SO2",5.4,5.3,4,5.5,4.7,4.3,4.1,7.2,7.3,4.2,5.4,4,3.9,2.5,2.9,3.9,2.7,3,2.3,3.2,3,3.4,3.9,4.6
"2018/05/02","´_¿³","CO",0.16,0.18,0.17,0.22,0.26,0.31,0.49,0.88,0.66,0.27,0.22,0.25,0.28,0.24,0.25,0.27,0.3,0.47,0.55,0.51,0.51,0.54,0.39,0.21
"2018/05/02","´_¿³","NOx",12,7.8,11,16,14,12,18,25,20,13,8.6,15,8.9,10,13,12,12,14,14,13,14,16,37,18
"2018/05/02","´_¿³","O3",13,14,12,5.5,6.2,8.4,9.3,14,17,16,18,17,19,22,27,29,22,18,16,18,15,11,2.6,7.6
"2018/05/02","´_¿³","PM10",23,21,28,30,28,31,35,34,32,31,28,32,28,24,30,31,30,31,33,30,25,27,32,30
"2018/05/02","´_¿³","SO2",6.9,6.3,7.1,11,6.2,2.4,2.4,3.4,4.5,4.7,5.6,6,3.5,3.5,4.2,3.3,2.6,2.9,2.6,3.3,3.2,3.1,20,11
"2018/05/03","´_¿³","CO",0.2,0.16,0.17,0.21,0.3,0.35,0.47,0.76,0.94,0.64,0.4,0.31,0.37,0.37,0.28,0.27,0.36,0.42,0.51,0.4,0.36,0.4,0.35,0.32
"2018/05/03","´_¿³","NOx",29,12,13,14,18,21,24,30,35,25,19,18,13,11,14,11,12,15,16,19,17,17,19,17
"2018/05/03","´_¿³","O3",2.1,11,11,9.5,6,4.2,6.9,11,16,29,35,33,47,57,58,55,49,52,51,46,49,47,43,44
"2018/05/03","´_¿³","PM10",28,24,20,24,30,37,39,41,46,55,54,45,45,54,56,50,52,57,57,54,61,80,101,107
