"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/15","­]®ß","O3",7.6,17,18,16,15,6.1,5.5,1.4,6.9,19,28,29,34,32,35,34,26,27,25,22,25,28,25,20
"2018/01/15","­]®ß","PM10",32,30,24,27,30,26,22,42,42,41,31,38,35,NA,47,38,51,40,62,41,58,42,42,45
"2018/01/15","­]®ß","SO2",1.6,2,2.1,2.1,1.9,1.9,2,2.6,2.5,4.4,4.7,5.8,5.5,3.8,3.7,2.8,4,3,3.1,3,2.7,2.7,2.3,2.2
"2018/01/16","­]®ß","CO",0.26,0.24,0.25,0.27,0.27,0.36,0.41,0.76,0.71,0.51,0.3,0.32,0.34,0.36,0.36,0.35,0.41,0.62,0.74,1.01,0.89,0.49,0.43,0.46
"2018/01/16","­]®ß","NOx",13,11,9.5,8.8,8.7,13,22,41,39,36,14,15,18,30,32,29,41,40,45,54,50,24,20,25
"2018/01/16","­]®ß","O3",19,15,16,18,19,12,3,1.3,3.2,8.9,26,26,28,21,18,17,7.8,7.2,2.4,0.4,1.3,11,13,6.7
"2018/01/16","­]®ß","PM10",45,51,41,40,32,33,42,45,50,45,55,56,45,62,61,63,72,75,82,107,87,32,31,26
"2018/01/16","­]®ß","SO2",2,1.2,1.2,1.5,1.3,1.3,1.3,1.7,1.9,3,2.5,2.6,2.9,4.4,6.5,6.2,7.3,4.5,5.9,4.5,3,1.8,1.5,1.7
"2018/01/17","­]®ß","CO",0.45,0.35,0.31,0.27,0.28,0.37,0.49,0.7,0.78,NA,0.47,0.44,0.38,0.34,0.43,0.42,0.44,0.67,0.74,0.62,0.6,0.67,0.7,0.66
"2018/01/17","­]®ß","NOx",33,32,23,17,26,31,39,53,60,NA,34,25,19,27,24,17,18,40,39,32,31,34,33,29
"2018/01/17","­]®ß","O3",0.6,0.7,8.1,14,6.9,0.4,0,1,2.2,NA,NA,26,33,39,52,53,49,26,19,18,15,9.5,6.5,4.3
"2018/01/17","­]®ß","PM10",21,30,66,63,58,47,52,75,91,NA,80,57,39,62,95,88,89,90,84,95,76,76,76,74
"2018/01/17","­]®ß","SO2",1.6,2.6,3.7,3.2,3.3,2.6,3.2,5.3,6.3,NA,4.3,3.2,2.8,5.4,4.6,3.2,2.9,6.4,4.7,3.7,3.4,3.3,3.3,2.6
"2018/01/18","­]®ß","CO",0.59,0.5,0.52,0.46,0.41,0.49,0.52,0.51,0.49,0.52,0.45,0.43,0.39,0.32,0.3,0.3,0.33,0.49,0.44,0.42,0.45,0.46,0.37,0.33
"2018/01/18","­]®ß","NOx",28,28,27,27,25,31,32,24,21,24,27,27,22,17,19,19,13,22,28,20,19,22,19,15
"2018/01/18","­]®ß","O3",3.3,0.2,-0.2,-0.3,-0.3,0.1,1.6,15,24,23,24,29,36,39,36,35,39,29,21,26,23,18,19,24
"2018/01/18","­]®ß","PM10",74,73,64,58,57,63,57,74,65,61,67,61,58,58,54,58,55,65,67,72,68,60,51,35
"2018/01/18","­]®ß","SO2",2.2,2.7,2.4,2.4,2.5,3.4,3.6,3.9,3.7,4.6,4.9,5.6,5.3,4.2,5,5.1,2.6,3.7,5.4,4.2,4.1,4.5,4,4
"2018/01/19","­]®ß","CO",0.32,0.27,0.26,0.26,0.27,0.27,0.31,0.46,0.48,0.47,0.47,0.49,0.51,0.43,0.44,0.51,0.48,0.42,0.6,0.55,0.69,0.68,0.57,0.52
"2018/01/19","­]®ß","NOx",17,8.7,7.4,7.3,7.5,9.5,12,19,20,24,22,25,30,24,23,29,23,17,38,40,34,40,26,20
"2018/01/19","­]®ß","O3",23,33,40,41,39,38,35,29,29,26,27,27,23,27,26,20,21,18,4.7,3.5,7.9,3,14,21
"2018/01/19","­]®ß","PM10",48,35,25,24,15,18,25,29,20,25,29,22,38,45,36,43,39,21,46,44,56,56,56,66
"2018/01/19","­]®ß","SO2",4.5,1.5,1.2,1.4,1.3,1.5,1.5,1.8,2,2.2,1.8,2.3,2.9,3.1,2.4,2.7,1.8,1.2,3.1,4.8,3.6,4.9,4,3.5
"2018/01/20","­]®ß","CO",0.44,0.4,0.38,0.38,0.39,0.41,0.44,0.52,0.6,0.56,0.62,0.62,0.59,0.5,0.52,0.5,0.57,0.61,0.6,0.6,0.61,0.66,0.66,0.61
"2018/01/20","­]®ß","NOx",17,15,12,8.2,8,8.8,9.7,14,23,20,25,23,22,14,19,13,17,18,17,16,17,20,19,21
"2018/01/20","­]®ß","O3",26,26,31,36,38,39,39,33,26,31,28,30,32,44,42,48,41,40,37,35,33,27,24,21
"2018/01/20","­]®ß","PM10",69,61,63,59,68,71,57,59,57,62,63,63,63,71,84,86,78,91,92,73,68,75,71,68
"2018/01/20","­]®ß","SO2",3,3.5,3,2.5,2.6,2.7,2.9,3.3,3.4,3.3,4,3.3,3.3,2.8,3.9,2.7,2.8,2.6,2.8,2.7,3,3.1,3.3,3.9
"2018/01/21","­]®ß","CO",0.48,0.44,0.45,0.43,0.42,0.38,0.37,0.41,0.46,0.41,0.39,0.45,0.4,0.39,0.38,0.39,0.43,0.48,0.44,0.42,0.4,0.38,0.37,0.37
"2018/01/21","­]®ß","NOx",15,12,12,12,12,12,12,12,16,12,9,9.2,12,10,9.7,10,13,16,16,13,12,9.5,9.7,9.6
"2018/01/21","­]®ß","O3",29,31,30,28,26,29,30,30,29,33,36,33,44,49,47,44,40,34,32,32,32,36,38,36
"2018/01/21","­]®ß","PM10",50,51,51,44,46,45,49,50,44,23,23,17,33,37,43,50,49,46,62,63,62,70,53,48
"2018/01/21","­]®ß","SO2",3.6,3.7,3.2,3.3,3.5,3.9,3.7,3.1,3.6,2.3,1.7,1.5,2.4,2.4,2,2,2.1,2,2,2.2,1.9,1.6,1.9,1.9
"2018/01/22","­]®ß","CO",0.33,0.33,0.35,0.35,0.36,0.39,0.44,0.72,0.61,0.63,0.59,0.56,0.54,0.55,0.65,0.7,0.72,0.72,0.68,0.64,0.64,0.57,0.51,0.5
"2018/01/22","­]®ß","NOx",9.9,7.6,8,9.5,13,14,18,29,27,31,27,25,26,30,26,22,23,23,21,17,19,17,16,15
"2018/01/22","­]®ß","O3",37,39,33,26,22,19,15,7.7,9.4,8.9,19,25,29,33,38,46,43,37,35,39,36,36,35,33
"2018/01/22","­]®ß","PM10",49,42,57,41,65,69,94,104,73,76,70,60,60,65,55,47,52,43,52,46,35,32,36,43
"2018/01/22","­]®ß","SO2",2.1,1.4,1.5,1.7,2.1,2.4,2.7,2.8,2.1,2.3,2,2.1,2.6,4,3.5,3.2,2.7,2.6,2.2,1.9,2.5,2,1.7,1.8
"2018/01/23","­]®ß","CO",0.47,0.44,0.39,0.33,0.38,0.4,0.46,0.67,0.57,0.48,0.44,0.33,0.26,0.25,0.25,0.28,0.29,0.48,0.45,0.45,0.44,0.37,0.31,0.29
"2018/01/23","­]®ß","NOx",17,12,12,15,15,15,26,38,26,28,26,16,9.4,11,13,21,13,23,24,24,22,16,12,9.5
"2018/01/23","­]®ß","O3",29,29,30,29,23,20,16,9,20,25,33,43,47,46,45,37,41,31,28,26,28,33,37,37
"2018/01/23","­]®ß","PM10",43,37,35,36,31,30,45,33,42,40,52,51,42,51,58,50,52,49,55,54,47,30,35,27
"2018/01/23","­]®ß","SO2",2.9,1.9,2.4,3.4,2.1,2.3,3.6,3,3,4,4.5,3.8,2.4,2.9,3.1,4.9,3.2,3.5,3.9,4.5,4.1,3.8,3.2,2.7
"2018/01/24","­]®ß","CO",0.28,0.29,0.28,0.28,0.3,0.33,0.47,0.65,0.51,0.46,0.46,0.47,0.45,0.39,NA,0.44,0.47,0.63,0.61,0.6,0.61,0.62,0.47,0.5
