"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/08","馬祖","CO",0.39,0.33,0.4,0.39,0.37,0.35,0.38,0.43,0.41,0.44,0.45,0.49,0.5,0.52,0.57,0.62,0.61,0.66,0.67,0.67,0.66,0.65,0.55,0.65
"2018/01/08","馬祖","NOx",20,23,20,16,17,25,29,33,23,25,25,24,22,21,20,22,21,21,20,19,16,12,6.2,9.2
"2018/01/08","馬祖","O3",6.1,4,2.8,5.7,5.5,0.9,0.8,1.4,6.8,6.1,7.3,5.8,7.3,6.9,6.5,6,5.6,3.9,2.9,2.7,4,7.8,21,11
"2018/01/08","馬祖","PM10",21,24,33,32,19,15,12,14,20,22,21,20,19,13,8,12,14,13,12,11,13,12,8,11
"2018/01/08","馬祖","SO2",2.2,3.4,3.2,3,3.3,3.8,3.3,2.9,2.7,2.8,2.9,2.6,2.6,2.7,2.5,2.5,2.1,2.2,2,1.9,2.2,2.3,2.1,2.2
"2018/01/09","馬祖","CO",0.54,0.49,0.48,0.44,0.44,0.47,0.48,0.58,0.67,0.53,0.44,0.46,0.47,0.48,0.47,0.46,0.45,0.45,0.44,0.42,0.43,0.42,0.42,0.43
"2018/01/09","馬祖","NOx",7.8,3.5,2.8,2.6,2.1,2.6,3.3,4.9,6.5,6.7,5.6,6.3,4.8,5.2,4.5,5.8,3.7,4.2,4.7,3.5,3.4,3.4,3.5,3.1
"2018/01/09","馬祖","O3",24,31,33,36,37,35,35,33,33,33,35,36,37,39,42,42,44,42,42,43,43,43,43,43
"2018/01/09","馬祖","PM10",18,21,22,31,39,37,35,40,46,48,43,40,34,35,46,47,47,46,44,41,40,41,40,42
"2018/01/09","馬祖","SO2",2.8,2.1,1.6,1.6,1.6,2.3,2.5,3.8,4.2,3.8,2.7,4.1,1.9,2,1.9,2,1.9,1.8,1.9,1.7,1.7,1.7,1.8,1.8
"2018/01/10","馬祖","CO",0.44,0.46,0.53,0.56,0.57,0.37,0.26,0.29,0.38,0.32,0.29,0.28,0.31,0.3,0.21,NA,0.17,0.2,0.18,0.17,0.18,0.18,0.19,0.18
"2018/01/10","馬祖","NOx",4.3,4.3,5.6,5.3,4.7,4.9,5,7.5,7.8,6.7,6.6,5,NA,NA,NA,NA,4.3,5.7,5.7,5.5,5.2,4.8,4.8,5
"2018/01/10","馬祖","O3",38,34,33,34,33,36,34,33,38,40,43,46,47,NA,NA,50,54,48,51,52,53,54,52,54
"2018/01/10","馬祖","PM10",44,45,48,43,31,29,29,29,33,34,29,NA,90,62,30,28,27,28,27,21,22,27,34,36
"2018/01/10","馬祖","SO2",2.6,2.6,2.9,2.5,2.1,1.8,1.9,3.1,4,3.5,2.9,6.8,NA,2.7,1.4,NA,1.3,1.2,1.2,1.2,1.4,1.5,1.7,1.9
"2018/01/11","馬祖","CO",0.16,0.22,0.24,0.4,0.58,0.37,0.28,0.31,0.3,NA,0.26,0.25,NA,0.25,0.24,0.23,0.24,0.25,0.24,0.23,0.23,0.24,0.25,0.24
"2018/01/11","馬祖","NOx",5.7,3.9,3.7,4.4,7.6,7.7,5.7,6.6,8.2,NA,NA,NA,NA,5.6,6.3,6.8,6.6,6.6,6.1,5.2,5.6,5.6,5.7,5.5
"2018/01/11","馬祖","O3",49,47,48,41,34,36,38,40,38,40,44,49,48,53,54,54,54,53,53,53,51,49,46,45
"2018/01/11","馬祖","PM10",30,29,31,31,36,38,34,37,45,53,63,65,56,56,56,55,53,48,46,45,48,54,56,54
"2018/01/11","馬祖","SO2",2.4,2.3,2.6,3.1,5.4,4.2,3.5,4.1,3.7,NA,3.8,3.2,3,3,2.6,2.4,2.2,2.3,2.2,2.4,2.5,2.7,2.7,2.9
"2018/01/12","馬祖","CO",0.24,0.25,0.26,0.26,0.26,0.27,0.29,0.31,0.31,0.29,0.28,0.29,0.29,0.28,0.28,0.3,0.3,0.29,0.27,0.27,0.29,0.29,0.27,0.3
"2018/01/12","馬祖","NOx",5.3,3.7,4,4.1,4.3,4.7,5.5,6.3,8,7.3,7.7,7.1,7.8,6.9,6.5,5.9,6,5.2,4.5,3.6,4.3,4,4.1,4.3
"2018/01/12","馬祖","O3",44,41,39,38,37,35,33,34,36,40,43,47,49,52,54,56,56,53,50,50,47,45,42,42
"2018/01/12","馬祖","PM10",53,53,53,53,49,50,55,58,62,61,61,64,68,64,62,66,62,57,48,43,47,50,50,55
"2018/01/12","馬祖","SO2",2.8,3,3.1,3.2,3.1,3.3,3.5,3.7,3.6,3.7,3.5,3.3,3,2.8,3,3.1,2.8,2.2,1.8,1.9,2.2,2.4,2.1,2.5
