"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/12","¥j«F","NOx",27,13,9.3,7.5,7.3,16,39,73,82,29,24,17,18,18,19,21,24,33,36,34,32,25,20,15
"2018/01/12","¥j«F","O3",17,24,26,26,25,15,7.6,3.7,9.2,26,33,38,40,40,40,40,38,27,23,20,18,22,25,28
"2018/01/12","¥j«F","PM10",27,22,16,6,4,11,13,19,26,37,47,47,58,63,69,68,64,62,56,59,51,47,37,28
"2018/01/12","¥j«F","SO2",2,1.6,1.5,1.4,1.3,1.4,1.9,2.5,3.3,3.1,3,2.7,2.6,2.6,2.5,2.6,2.4,2.1,2,3.1,3.3,2.4,1.7,1.6
"2018/01/13","¥j«F","CO",0.24,0.21,0.2,0.19,0.21,0.22,0.35,0.47,0.35,0.32,0.27,0.25,0.27,0.25,0.25,0.25,0.24,0.29,0.27,0.23,0.22,0.22,0.22,0.19
"2018/01/13","¥j«F","NOx",11,8,7.4,6,8.5,9.8,26,35,30,22,19,16,17,16,17,18,16,18,17,14,12,12,12,9.4
"2018/01/13","¥j«F","O3",32,34,34,36,32,23,13,13,23,29,33,35,35,35,33,33,35,31,30,32,33,34,34,37
"2018/01/13","¥j«F","PM10",20,9,8,9,18,22,23,14,14,17,22,18,17,17,23,26,26,24,15,14,15,18,18,13
"2018/01/13","¥j«F","SO2",1.6,1.2,1,1,1.1,1,1.1,1.3,1.3,1.3,1.3,1.4,1.2,1.2,1.3,1.4,1.1,1.1,1.1,1.1,1,1,1.1,1
"2018/01/14","¥j«F","CO",0.2,0.21,0.18,0.24,0.27,0.24,0.38,0.57,0.28,0.34,0.29,0.26,0.26,0.27,0.26,0.26,0.31,0.47,0.51,0.39,0.47,0.38,0.37,0.41
"2018/01/14","¥j«F","NOx",9.1,6.7,6.4,9.9,14,11,31,42,19,20,16,14,14,15,18,15,24,34,33,25,33,23,23,25
"2018/01/14","¥j«F","O3",37,37,38,34,27,24,12,12,30,31,36,39,41,39,37,38,29,18,18,25,17,28,27,23
"2018/01/14","¥j«F","PM10",7,4,9,14,17,18,12,16,12,13,7,7,14,16,17,9,6,14,14,16,16,19,22,18
"2018/01/14","¥j«F","SO2",1.1,1.4,1.4,1.4,1.5,1.5,1.7,2,1.8,1.9,1.8,1.9,2.1,3.2,6.2,3.4,11,7.1,3.1,2.8,3.6,2.8,2.7,2.5
"2018/01/15","¥j«F","CO",0.3,0.26,0.21,0.26,0.2,0.19,0.37,0.66,1.21,1.35,0.53,0.33,0.23,0.23,0.22,0.22,0.28,0.41,0.5,0.57,0.72,0.62,1.07,0.99
"2018/01/15","¥j«F","NOx",16,14,10,13,8.6,8.7,32,49,88,98,50,26,13,13,NA,12,16,23,27,35,45,44,72,61
"2018/01/15","¥j«F","O3",30,31,33,26,24,24,10,5.5,4.2,6.4,21,31,41,41,41,24,30,25,23,14,10,11,5.2,2.9
"2018/01/15","¥j«F","PM10",21,19,11,8,3,3,1,4,7,17,28,33,28,24,NA,17,19,10,14,16,27,31,27,27
"2018/01/15","¥j«F","SO2",2,1.5,1.8,1.1,1,0.8,1.1,1.5,2.5,3.4,3,2.4,1.5,1.2,1.2,1.1,1.1,1.2,1.3,2,2,1.9,2.4,2.2
"2018/01/16","¥j«F","CO",1.34,0.95,0.64,0.38,0.29,0.49,0.69,1.01,1.19,0.76,0.65,0.92,0.88,0.61,0.67,0.57,0.73,1.46,1.43,1.48,1.35,0.95,1.2,0.87
"2018/01/16","¥j«F","NOx",81,62,45,27,17,35,61,77,80,46,40,52,47,32,40,44,60,101,105,104,85,54,71,48
"2018/01/16","¥j«F","O3",2.2,2,1.9,5.5,13,5.5,2.2,3.1,5.2,16,30,52,65,71,64,23,9.5,2.9,1.9,2.2,4,11,2.5,6
"2018/01/16","¥j«F","PM10",28,30,20,15,17,25,19,16,18,17,24,33,58,56,59,58,75,68,71,68,73,55,42,35
"2018/01/16","¥j«F","SO2",3.1,3.1,3.2,2.9,2.4,2,1.6,2,2.2,1.6,1.9,2.1,2.4,2,3.2,3.7,3.4,4.2,6.2,5.3,3.5,2.3,2.5,2.1
"2018/01/17","¥j«F","CO",0.74,0.5,0.37,0.47,0.41,0.46,0.65,1.12,1.02,0.43,0.3,0.27,0.3,0.29,0.3,0.33,0.37,0.52,0.63,0.61,0.58,0.53,0.43,0.33
"2018/01/17","¥j«F","NOx",38,22,16,22,19,24,48,81,68,32,21,20,22,23,20,22,25,37,38,32,29,25,19,15
"2018/01/17","¥j«F","O3",8.2,16,18,9.6,11,5.2,2.2,2.3,6.2,17,28,36,38,44,49,50,44,31,26,25,24,27,33,36
"2018/01/17","¥j«F","PM10",38,34,24,21,23,24,25,26,36,35,37,33,25,25,33,52,55,56,53,62,60,53,35,34
"2018/01/17","¥j«F","SO2",1.3,1.5,1.2,1.3,1.4,1.3,1.7,2.8,3,2.3,1.9,2.5,3.4,6.8,4.8,3.8,3.1,2.7,2.8,1.9,1.6,1.4,1.1,0.9
"2018/01/18","¥j«F","CO",0.27,0.22,0.19,0.19,0.19,0.22,0.27,0.39,0.45,0.4,0.35,0.35,0.33,0.33,0.36,0.43,0.43,0.48,0.56,0.47,0.43,0.42,0.37,0.32
"2018/01/18","¥j«F","NOx",11,9.6,8.4,7.8,7.6,9.1,16,23,24,26,26,23,22,20,24,30,33,30,34,28,23,21,20,18
"2018/01/18","¥j«F","O3",41,42,43,42,42,40,34,31,31,32,35,38,38,40,35,28,24,26,21,25,30,34,34,35
"2018/01/18","¥j«F","PM10",33,36,25,24,30,33,26,14,8,12,17,26,29,30,28,22,19,24,26,25,11,5,2,1
"2018/01/18","¥j«F","SO2",1.6,1.9,2,1.8,1.6,1.6,1.6,1.6,1.6,2.1,2.1,2,1.8,1.9,2.6,2.1,2.1,2.5,9.8,6.4,2.1,3.5,8.2,9
"2018/01/19","¥j«F","CO",0.31,0.32,0.32,0.31,0.31,0.32,0.4,0.55,0.61,0.49,0.44,0.44,0.47,0.45,0.52,0.47,0.59,0.65,0.65,0.58,0.58,0.63,0.63,0.55
"2018/01/19","¥j«F","NOx",16,11,9.5,9.1,7.7,9.1,20,30,31,31,29,25,27,24,27,26,40,37,32,29,31,33,31,24
"2018/01/19","¥j«F","O3",36,39,39,40,45,43,36,30,27,27,28,31,29,34,32,33,22,25,27,27,24,22,23,26
