"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/08","新竹","O3",2.8,1.8,16,21,18,12,13,4.7,9,10,7,7.4,16,21,17,19,14,7.9,16,15,12,11,14,12
"2018/01/08","新竹","PM10",14,17,14,11,8,6,7,11,12,9,10,NA,7,11,16,12,8,10,9,7,8,8,3,5
"2018/01/08","新竹","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.9,1.1,0.8,1.2,1.6,1,1.2,1.4,1.5,1.4
"2018/01/09","新竹","CO",0.63,0.62,0.58,0.51,0.47,0.48,0.44,0.57,0.55,0.58,0.57,0.62,0.63,0.5,0.5,0.5,0.51,0.55,0.53,0.56,0.63,0.61,0.43,0.33
"2018/01/09","新竹","NOx",9.7,10,7.8,6.3,5.1,8,10,23,23,27,27,35,32,16,18,23,24,22,21,24,27,27,18,14
"2018/01/09","新竹","O3",15,14,18,25,31,29,27,17,19,17,19,15,17,29,27,24,23,22,21,18,13,12,23,27
"2018/01/09","新竹","PM10",9,7,8,14,20,20,19,21,26,27,32,38,41,45,49,51,48,47,46,42,40,42,41,32
"2018/01/09","新竹","SO2",2.2,2,1.7,1.6,1.8,2.1,2.1,2.4,2.4,2.8,2.4,3.2,2.9,2.2,2.8,3.2,2.1,1.7,1.9,2.3,1.8,1.2,1.4,1.5
"2018/01/10","新竹","CO",0.27,0.27,0.27,0.26,0.28,0.33,0.38,0.51,0.54,NA,0.32,0.3,0.27,0.25,0.24,0.24,0.27,0.32,0.36,0.37,0.39,0.32,0.28,0.27
"2018/01/10","新竹","NOx",12,11,6.8,6.7,6.6,9.8,14,28,30,NA,12,11,11,10,10,9.7,14,16,19,21,21,17,13,14
"2018/01/10","新竹","O3",28,30,38,37,33,33,30,20,23,NA,41,43,44,46,47,47,42,40,35,31,31,35,38,36
"2018/01/10","新竹","PM10",24,24,28,30,32,34,37,40,44,44,39,35,32,35,37,32,27,27,30,33,34,31,26,24
"2018/01/10","新竹","SO2",2.5,2.7,2.2,1.7,1.3,2.7,1.9,2.6,2,NA,1,0.8,0.8,0.5,0.7,0.4,0.7,0.3,0.7,0.5,1,1.7,0.6,1.4
"2018/01/11","新竹","CO",0.27,0.22,0.23,0.27,0.23,0.21,0.22,0.33,0.38,0.3,0.27,0.28,0.26,0.24,0.24,0.24,0.26,0.28,0.31,0.3,0.29,0.3,0.28,0.26
"2018/01/11","新竹","NOx",13,9,8.2,12,11,7.6,9.2,17,21,15,10,12,11,10,11,10,12,13,15,15,15,15,13,13
"2018/01/11","新竹","O3",37,40,39,33,34,40,36,30,29,36,42,42,42,45,46,47,44,43,40,40,38,36,37,34
"2018/01/11","新竹","PM10",26,27,26,28,29,28,28,30,35,46,46,44,48,52,54,51,49,48,49,48,40,36,33,34
"2018/01/11","新竹","SO2",2.4,2.1,1.5,1.9,2.2,1.8,1.6,2,1.8,1.7,1.1,1.7,1.6,1.9,1.8,1.6,1.1,1,0.9,0.6,0.4,0.1,0.4,1.7
"2018/01/12","新竹","CO",0.21,0.15,0.16,0.16,0.16,0.16,0.2,0.3,0.26,0.28,0.37,0.26,0.26,0.27,0.28,0.3,0.34,0.37,0.39,0.43,0.43,0.47,0.41,0.35
"2018/01/12","新竹","NOx",10,7.7,8,7.7,6.4,7.2,11,22,14,15,20,13,10,11,12,13,14,18,20,25,25,27,23,20
"2018/01/12","新竹","O3",37,37,36,36,37,36,32,24,33,35,34,41,45,45,44,42,41,35,31,25,22,16,18,21
"2018/01/12","新竹","PM10",35,26,21,25,27,22,22,29,35,36,41,50,54,59,61,62,61,56,51,50,48,43,38,33
"2018/01/12","新竹","SO2",2.5,3.7,4,3,2.6,3.3,2.8,2.8,3,2.5,2.3,2.2,2.4,2.6,2.5,2.4,2.2,1.8,1.9,1.8,1.7,1.8,2.1,2.9
"2018/01/13","新竹","CO",0.33,0.32,0.3,0.28,0.29,0.28,0.3,0.32,0.34,0.35,0.31,0.27,0.28,0.28,0.26,0.26,0.28,0.27,0.3,0.3,0.31,0.31,0.27,0.26
"2018/01/13","新竹","NOx",20,11,11,9.5,9.4,9.7,10,13,15,15,13,9.3,9.5,10,9.7,9.6,11,11,11,11,13,14,10,12
"2018/01/13","新竹","O3",20,27,29,29,28,27,25,25,27,30,34,38,38,38,38,36,34,33,31,31,28,28,32,27
"2018/01/13","新竹","PM10",29,24,21,22,21,18,21,18,22,27,27,33,29,30,33,24,23,24,17,12,12,14,12,11
"2018/01/13","新竹","SO2",3.8,2.2,2.1,1.8,1.8,2.2,1.7,1.8,1.5,1.5,1.2,0.9,1.1,0.8,0.8,0.9,0.9,0.8,0.7,0.9,1.9,2,1.5,1.8
"2018/01/14","新竹","CO",0.25,0.21,0.19,0.19,0.18,0.19,0.22,0.28,0.38,0.41,0.34,0.24,0.25,0.21,0.2,0.18,0.21,0.26,0.34,0.36,0.41,0.49,0.69,1.09
"2018/01/14","新竹","NOx",14,7.6,6.7,5.6,5.5,6.5,8.8,14,22,32,24,11,8.7,7.2,6.6,6.1,6.6,9.7,17,22,27,34,43,68
"2018/01/14","新竹","O3",26,29,29,27,25,23,19,17,15,16,26,41,46,45,43,42,39,34,27,22,14,7.1,1.3,0.5
"2018/01/14","新竹","PM10",11,13,13,8,6,6,7,12,21,19,15,19,21,18,22,23,19,21,24,26,22,21,26,31
"2018/01/14","新竹","SO2",1.8,1.2,1.2,1.1,0.9,0.9,0.9,1.4,1.1,2.7,3.4,1.9,1.8,2.1,1.9,2,2,2.9,3.1,2.3,3.8,5.4,2.3,1.9
"2018/01/15","新竹","CO",0.87,0.5,0.35,0.27,0.22,0.2,0.29,0.55,0.62,0.48,0.46,0.32,0.27,0.19,0.15,0.18,0.24,0.4,0.56,0.79,0.75,0.53,0.64,0.38
"2018/01/15","新竹","NOx",52,30,23,17,15,15,25,44,48,38,38,25,21,13,11,11,12,16,23,35,46,31,35,25
"2018/01/15","新竹","O3",0.3,0.3,1.4,4.3,5.2,6.9,3.2,2.9,8.5,16,21,33,34,38,38,36,33,27,19,9.9,1.8,8.1,4.8,8.3
"2018/01/15","新竹","PM10",30,25,20,19,18,17,23,26,28,29,31,34,37,36,28,27,26,26,33,36,35,44,48,45
"2018/01/15","新竹","SO2",1.5,0.8,0.3,0.6,0.6,0.6,0.9,1.4,1.6,1.6,3.9,3.8,3.7,2.3,1.6,1.3,1.2,1.3,1.9,2.1,1.6,1,0.9,0.6
"2018/01/16","新竹","CO",0.2,0.25,0.25,0.25,0.25,0.27,0.37,0.64,0.68,0.45,0.49,0.42,0.39,0.37,0.35,0.41,0.71,0.98,1.53,2.38,2.09,2.03,1.33,0.66
"2018/01/16","新竹","NOx",14,11,10,11,13,15,25,40,44,30,36,28,16,19,18,19,33,43,64,106,125,108,78,40
"2018/01/16","新竹","O3",15,17,17,15,14,10,4.4,2.5,7.1,15,18,18,23,24,24,26,14,5.4,0.9,0.8,0.5,0.4,0.2,0.7
"2018/01/16","新竹","PM10",41,40,43,44,39,37,40,41,40,46,NA,68,63,59,61,67,80,84,80,84,95,81,53,36
"2018/01/16","新竹","SO2",0.6,1.6,1.3,1.6,1.4,1.7,1.8,1.5,2.6,2,5.5,3.1,2.1,2.5,2.7,2.4,3,2.9,2.8,4,5.1,3.6,2.8,1.6
"2018/01/17","新竹","CO",0.51,0.56,0.3,0.31,0.38,0.42,0.41,0.44,0.44,0.39,0.41,0.44,0.44,0.54,0.39,0.36,0.41,0.54,0.56,0.49,0.52,0.5,0.49,0.46
"2018/01/17","新竹","NOx",27,32,17,22,32,31,33,27,26,28,26,33,25,28,18,15,20,30,27,21,26,28,21,21
"2018/01/17","新竹","O3",2.4,1.1,18,13,2.4,1.6,3.7,9.2,13,17,23,24,37,54,58,54,46,32,30,32,23,21,23,19
"2018/01/17","新竹","PM10",22,18,39,65,68,58,63,75,62,48,47,46,44,58,74,78,77,75,63,48,45,46,42,41
"2018/01/17","新竹","SO2",1.3,2.5,4.3,7,5,3.2,4.6,4.9,3.3,4.5,3.9,4.1,4.1,5.6,4.2,3.7,4.4,4.6,4.2,2.6,2.9,2.4,2,2
"2018/01/18","新竹","CO",0.43,0.46,0.37,0.33,0.28,0.27,0.31,0.43,0.48,0.47,0.49,0.47,0.46,0.41,0.39,0.38,0.37,0.41,0.44,0.44,0.42,0.41,0.41,0.38
"2018/01/18","新竹","NOx",21,24,18,14,15,14,12,16,22,28,22,20,19,16,16,14,14,16,18,17,17,14,17,16
"2018/01/18","新竹","O3",18,13,19,26,26,32,34,31,27,26,33,39,43,41,37,38,36,34,32,30,28,31,26,28
"2018/01/18","新竹","PM10",38,31,26,21,20,27,42,50,45,40,32,29,28,31,43,51,54,56,56,49,41,32,24,22
"2018/01/18","新竹","SO2",2.6,3.3,3.1,2.8,5.7,4,3.8,2.9,3.6,5.2,3.1,3.1,2.8,3,3.8,3.1,3.2,3.9,4.1,3.7,3.1,2.6,4.2,3.2
"2018/01/19","新竹","CO",0.34,0.34,0.33,0.32,0.33,0.31,0.35,0.44,0.45,0.47,0.53,0.5,0.46,0.43,0.46,0.47,0.55,0.62,0.65,0.72,0.64,0.61,0.51,0.43
"2018/01/19","新竹","NOx",13,12,8.2,7.8,7.9,8.1,9.7,14,16,22,30,29,23,21,24,27,33,37,38,39,30,26,20,13
"2018/01/19","新竹","O3",33,37,46,46,47,46,42,38,34,28,23,27,31,32,29,27,18,11,5.7,8.8,17,21,29,38
"2018/01/19","新竹","PM10",18,18,18,16,14,12,11,12,15,16,22,25,30,37,38,42,45,40,33,37,47,48,48,49
"2018/01/19","新竹","SO2",1.2,3.5,3,2.8,2.5,2.2,2.5,2.7,2.2,2.9,3.2,3.5,3.3,3,3.4,3.5,3.1,3.1,3.7,3.8,4.7,4.1,4.7,3.8
"2018/01/20","新竹","CO",0.4,0.37,0.37,0.39,0.4,0.38,0.4,0.46,0.51,0.55,0.52,0.54,0.53,0.5,0.52,0.5,0.54,0.55,0.52,0.48,0.47,0.45,0.49,0.47
"2018/01/20","新竹","NOx",9.7,10,NA,5.5,6.4,6,8.5,11,NA,23,22,23,20,15,17,12,16,15,14,11,11,14,16,18
"2018/01/20","新竹","O3",40,36,39,45,46,47,42,39,33,32,33,34,37,44,43,47,41,39,40,43,42,39,35,31
"2018/01/20","新竹","PM10",49,53,55,59,61,58,52,45,45,45,43,50,53,58,63,67,75,71,59,54,55,49,39,34
"2018/01/20","新竹","SO2",3.6,3.1,3.3,3.1,3,2.4,3.4,2.9,3.7,4,3.7,3.8,3.6,3.7,3.7,4.6,3.8,3.7,3.4,3.1,3,3.3,3.8,4.2
"2018/01/21","新竹","CO",0.47,0.44,0.4,0.37,0.36,0.34,0.34,0.38,0.43,0.43,0.36,0.42,0.42,0.39,0.39,0.39,0.42,0.48,0.54,0.54,0.4,0.42,0.36,0.36
