"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/08","林園","O3",14,2.2,12,15,13,12,8.8,8.1,13,29,50,52,42,37,36,36,24,16,13,10,21,16,20,19
"2018/01/08","林園","PM10",70,86,76,88,87,85,78,85,87,72,64,38,18,11,16,18,33,26,33,35,18,20,17,17
"2018/01/08","林園","SO2",3.4,3.9,2.7,3.5,2.7,3.2,2.6,2.4,2.7,3.6,3.7,3.2,1.8,1.3,1.2,1.3,2.6,3.6,2.1,4.9,3,6.8,4.8,4.2
"2018/01/09","林園","CO",0.33,0.25,0.31,1.04,0.38,0.46,0.33,0.27,0.69,0.52,0.64,0.5,0.6,0.63,NA,0.57,NA,1.06,0.91,0.63,0.57,0.72,0.79,0.65
"2018/01/09","林園","NOx",18,17,12,23,16,19,17,14,28,35,43,32,44,44,NA,40,NA,68,46,38,29,47,49,35
"2018/01/09","林園","O3",22,22,21,12,19,17,21,27,18,16,11,17,14,11,NA,NA,3.2,2.4,3.8,3.7,4.4,2.7,2.4,2.1
"2018/01/09","林園","PM10",11,21,25,24,33,26,19,22,29,29,39,37,44,48,NA,NA,NA,NA,34,34,35,42,50,46
"2018/01/09","林園","SO2",4.4,5,3.4,7.5,4.9,4.5,3.1,2.9,4.6,4.9,5.8,5.2,5.2,3.9,NA,3.5,NA,NA,4,3.2,2.9,8,7,4.1
"2018/01/10","林園","CO",0.63,0.48,0.48,0.38,0.33,0.31,0.37,0.44,0.76,0.52,0.38,0.44,0.56,0.45,0.42,0.42,0.43,0.39,0.38,0.51,0.5,0.39,0.49,0.45
"2018/01/10","林園","NOx",32,25,26,19,23,16,23,28,62,47,35,34,28,32,26,24,27,24,19,38,38,30,41,42
"2018/01/10","林園","O3",3,8.5,8.4,17,18,16,10,8.9,4.9,11,15,20,33,39,40,44,40,41,37,21,19,22,11,11
"2018/01/10","林園","PM10",45,34,35,33,29,31,29,29,53,46,50,48,47,48,47,48,53,47,47,78,68,64,68,61
