"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/03/31","玡马","CO",0.4,0.4,0.37,0.34,0.38,0.4,0.46,0.82,0.82,0.31,0.21,0.21,0.2,0.2,0.19,0.2,0.22,0.23,0.25,0.32,0.31,0.4,0.42,0.46
"2018/03/31","玡马","NOx",21,19,17,17,19,15,20,33,33,26,8.7,9.7,14,23,22,16,17,12,12,12,11,14,14,18
"2018/03/31","玡马","O3",27,24,22,21,17,15,13,15,23,32,43,43,40,35,36,37,35,34,37,51,59,37,25,24
"2018/03/31","玡马","PM10",52,51,55,58,62,59,50,51,66,70,54,49,53,65,72,67,65,63,56,55,59,57,49,42
"2018/03/31","玡马","SO2",2.7,2.9,13,26,16,2.7,2.9,3.8,5,7.9,3.8,4.7,4.6,3.6,3.2,4.4,3.4,3.1,3.2,4,4.3,3.1,2.8,3.7
"2018/04/01","玡马","CO",0.5,0.43,0.33,0.36,0.31,0.32,0.42,0.23,0.2,0.2,0.2,0.19,0.18,0.18,0.19,0.22,0.22,0.27,0.25,0.28,0.27,0.32,0.28,0.27
"2018/04/01","玡马","NOx",19,20,15,15,13,14,20,14,13,11,11,9.2,9,17,16,12,11,11,14,12,9.5,12,11,10
"2018/04/01","玡马","O3",25,24,28,26,31,24,16,38,40,42,42,42,40,39,38,39,37,36,35,38,41,39,40,40
"2018/04/01","玡马","PM10",48,50,61,78,85,78,60,56,56,50,49,52,54,58,57,56,57,59,61,65,68,69,78,74
"2018/04/01","玡马","SO2",2.9,3,3.1,3.6,3.9,3.2,3.6,5.6,2,2.3,4.2,2.9,4.1,3.5,4,4.5,3.9,3.1,4.2,3.1,2.2,2.7,3.4,3
"2018/04/02","玡马","CO",0.29,0.31,0.25,0.24,0.24,0.27,0.37,0.67,0.63,0.42,0.26,0.21,0.23,0.2,0.2,0.22,0.23,0.29,0.34,0.35,0.33,0.58,0.59,0.67
"2018/04/02","玡马","NOx",11,10,8.8,8.3,11,9.6,16,30,32,17,14,11,12,11,7.6,8.1,13,11,12,12,11,21,23,29
"2018/04/02","玡马","O3",37,37,39,38,37,36,30,20,28,43,45,44,42,43,39,39,34,33,32,32,33,24,21,14
"2018/04/02","玡马","PM10",64,71,74,69,73,76,72,73,76,72,68,63,58,57,59,61,67,70,67,64,59,60,62,60
"2018/04/02","玡马","SO2",3,2.7,2.5,2.5,2.5,2.6,2.8,2.7,3.6,2.5,5.3,5.5,5.9,4.8,3,2.3,2.7,2.3,2.2,2.4,2.4,3.9,4.7,4.6
"2018/04/03","玡马","CO",0.58,0.48,0.4,0.33,0.29,0.36,0.61,0.89,0.93,0.37,0.28,0.25,0.32,NA,0.26,0.27,0.26,0.29,0.31,0.3,0.27,0.35,0.34,0.32
"2018/04/03","玡马","NOx",26,19,16,15,14,15,29,39,41,41,25,12,12,NA,7.9,9.7,11,11,9.6,8.7,7.8,11,10,8.1
"2018/04/03","玡马","O3",15,19,22,22,21,18,10,14,25,26,31,41,NA,55,56,56,45,37,34,33,32,28,28,28
"2018/04/03","玡马","PM10",64,67,61,59,61,58,66,76,84,80,68,60,NA,65,64,64,69,64,56,56,55,57,61,60
"2018/04/03","玡马","SO2",3.1,2.6,2.9,2.8,3.3,2.5,2.5,2.9,4.1,8.7,9.3,4.8,5.5,NA,3.9,4.1,3.5,3.1,2.2,2.2,2.8,2.9,2.5,2.1
"2018/04/04","玡马","CO",0.36,0.37,0.32,0.32,0.32,0.34,0.38,0.47,0.55,0.49,0.49,0.43,0.39,0.38,0.27,0.26,0.27,0.28,0.25,0.27,0.28,0.28,0.41,0.36
"2018/04/04","玡马","NOx",9,13,12,12,11,13,19,20,28,20,25,21,17,14,10,9.6,11,11,11,15,14,12,14,11
"2018/04/04","玡马","O3",26,24,27,26,25,27,25,21,22,33,52,68,71,73,53,51,51,41,41,36,35,36,34,33
"2018/04/04","玡马","PM10",62,71,78,80,77,74,73,71,81,86,90,99,98,92,85,75,70,63,57,59,61,57,56,55
"2018/04/04","玡马","SO2",2.3,2.9,3,3,2.8,3,4.2,3.1,5,3.7,6.6,7.2,6.7,5.9,4.8,4,4.7,4.1,3.6,6.4,3.5,2.4,2.2,2.2
"2018/04/05","玡马","CO",0.37,0.26,0.28,0.35,0.39,0.36,0.43,0.54,0.43,0.37,0.3,0.27,0.29,0.27,0.19,0.15,0.16,0.18,0.17,0.17,0.16,0.15,0.16,0.21
"2018/04/05","玡马","NOx",12,9.2,11,19,20,23,19,35,27,18,13,10,10,10,9.5,7.7,7.8,11,10,11,11,13,12,19
"2018/04/05","玡马","O3",28,29,24,14,13,12,15,13,25,36,46,50,56,54,38,31,27,25,26,26,26,24,24,17
"2018/04/05","玡马","PM10",56,59,62,65,70,72,70,80,85,78,75,70,66,70,62,45,40,35,34,37,32,34,39,41
"2018/04/05","玡马","SO2",2.4,2.5,2.9,3.9,4.6,5.2,3.4,17,13,7.9,5.8,4.8,5.1,4.9,3.6,2.7,2.6,3.2,2.5,3.5,3.2,5.1,3.7,8.5
"2018/04/06","玡马","CO",0.48,0.37,0.32,0.3,0.28,0.31,0.32,0.41,0.46,0.42,0.38,0.28,0.23,0.19,0.21,0.21,0.35,0.53,0.64,0.63,0.57,0.55,0.56,0.48
"2018/04/06","玡马","NOx",19,13,11,9.1,8.5,12,13,19,19,17,22,14,13,12,21,27,19,18,24,25,22,20,18,14
"2018/04/06","玡马","O3",12,20,24,27,27,22,23,22,28,32,34,43,39,31,24,19,27,34,30,26,26,25,26,29
"2018/04/06","玡马","PM10",44,51,55,53,50,44,44,43,49,59,60,60,54,44,45,56,57,99,152,143,120,100,83,81
"2018/04/06","玡马","SO2",4.2,3.5,2.9,2.5,2.7,3.2,2.7,4.4,4.9,4.7,8,9.2,6.3,6.1,10,13,4.9,2.2,3.2,2.9,2.2,1.8,1.8,1.7
"2018/04/07","玡马","CO",0.42,0.3,0.29,0.27,0.25,0.26,0.3,0.37,0.37,0.34,0.44,0.51,0.45,0.42,0.39,0.34,0.54,0.71,0.71,0.75,0.76,0.72,0.75,0.68
"2018/04/07","玡马","NOx",12,10,9.2,7.8,8.1,8.1,11,15,19,16,24,27,29,33,27,24,32,33,31,35,37,33,33,30
"2018/04/07","玡马","O3",33,36,38,40,39,39,36,34,34,38,35,34,40,38,42,46,35,27,25,20,16,17,15,16
"2018/04/07","玡马","PM10",111,140,134,124,120,116,108,93,83,81,80,84,98,108,105,98,95,95,92,91,100,104,105,106
"2018/04/07","玡马","SO2",1.1,1.2,1.3,1.4,1.2,1.3,1.3,1.3,1.8,1.4,3.6,3.3,7.4,10,8.8,7.1,4.8,2.5,2.3,2.3,2.2,2.3,2.1,2.1
"2018/04/08","玡马","CO",0.6,0.54,0.51,0.48,0.48,0.52,0.55,0.7,0.64,0.47,0.36,0.33,0.3,0.31,0.29,0.29,0.3,0.36,0.42,0.34,0.43,0.5,0.48,0.46
"2018/04/08","玡马","NOx",26,27,24,17,17,23,32,29,38,23,21,12,11,13,13,11,12,12,13,14,14,18,17,18
"2018/04/08","玡马","O3",20,16,16,20,20,13,10,16,17,30,40,52,54,55,56,60,59,57,53,50,47,41,40,39
"2018/04/08","玡马","PM10",111,111,103,98,103,106,103,101,106,108,99,83,66,66,72,70,61,58,65,64,68,77,77,77
"2018/04/08","玡马","SO2",2.4,8.5,5.8,2.5,2.3,5.5,11,6.1,13,4.7,8.3,5.9,5.1,6.1,4.7,4.2,3.7,2.2,2,2.7,2.3,2.4,2.8,3.2
"2018/04/09","玡马","CO",0.44,0.33,0.34,0.48,0.39,0.42,0.52,0.68,0.61,0.48,0.39,0.38,0.36,0.31,0.27,0.25,0.26,0.3,0.39,0.45,0.37,0.58,0.74,0.61
"2018/04/09","玡马","NOx",20,15,15,23,16,15,27,30,28,21,22,22,20,21,20,13,15,16,18,17,14,19,27,30
"2018/04/09","玡马","O3",36,40,38,29,31,30,27,34,42,52,56,60,65,59,56,60,57,54,50,48,50,47,38,30
"2018/04/09","玡马","PM10",72,63,63,75,89,86,85,85,75,69,73,75,68,65,62,62,66,62,55,56,58,58,64,67
"2018/04/09","玡马","SO2",4,3.5,3.2,4.3,3.5,3,5.1,4.5,4.5,3.9,4.1,5,5,5.3,4.3,3.2,2.9,2.7,2.3,2,1.7,2,2.5,3.8
"2018/04/10","玡马","CO",0.49,0.37,0.31,0.32,0.32,0.39,0.42,0.77,0.85,0.67,0.88,0.77,0.47,0.33,0.32,0.26,0.29,0.38,0.37,0.36,0.38,0.56,0.98,0.97
"2018/04/10","玡马","NOx",22,13,10,12,20,24,20,31,42,42,37,59,41,20,18,25,26,29,29,37,39,33,42,40
"2018/04/10","玡马","O3",40,42,40,37,33,29,31,29,32,36,40,37,45,54,59,39,37,35,30,20,8.4,6.2,4.2,4
"2018/04/10","玡马","PM10",64,57,53,50,53,57,54,53,58,60,66,77,71,59,57,56,55,53,48,48,47,41,41,44
"2018/04/10","玡马","SO2",4.1,3.3,1.8,3.3,6,5.3,1.9,1.9,5,5.3,8.7,13,14,9.4,8.4,6.7,8.6,13,15,19,15,8.8,5.3,3.6
"2018/04/11","玡马","CO",0.96,0.66,0.61,0.49,0.59,0.59,0.95,1.07,0.9,0.48,0.24,0.22,0.26,0.23,0.24,0.26,0.24,0.26,0.3,0.23,0.22,0.21,0.17,0.18
"2018/04/11","玡马","NOx",46,30,28,23,30,30,57,58,NA,32,17,16,17,17,14,17,20,13,19,18,13,18,15,12
"2018/04/11","玡马","O3",3.6,14,15,18,11,15,9,18,30,26,22,23,26,28,41,43,25,26,19,19,22,12,13,12
"2018/04/11","玡马","PM10",51,63,61,56,57,57,60,61,56,45,41,35,34,35,36,41,42,35,27,28,33,57,50,22
"2018/04/11","玡马","SO2",4.8,4,3.5,4.3,3.6,3.5,4,4.8,4.1,9.6,5.9,6.1,8.4,8.2,6.1,6.2,4.5,5.3,6.4,9.2,5.5,8.6,7.9,7.7
"2018/04/12","玡马","CO",0.15,0.15,0.15,0.14,0.14,0.17,0.35,0.61,0.74,0.34,0.14,0.15,0.14,0.14,0.14,0.15,0.17,0.22,0.22,0.23,0.22,0.2,0.18,0.14
"2018/04/12","玡马","NOx",13,26,27,16,18,20,33,30,43,37,16,18,19,24,16,13,17,21,18,37,28,26,26,20
"2018/04/12","玡马","O3",12,9.7,11,14,15,9.1,6.1,10,NA,NA,NA,NA,20,20,23,20,15,12,14,3.8,7.6,8.8,6.8,9.6
"2018/04/12","玡马","PM10",23,24,20,19,19,21,31,34,38,44,NA,NA,34,33,30,28,25,25,24,25,24,20,23,24
"2018/04/12","玡马","SO2",9,9.6,16,7.5,11,9.8,9.6,4,11,13,6.2,7.6,5.9,7.1,5.3,5.5,6.2,6.2,4.9,19,11,11,10,6.6
"2018/04/13","玡马","CO",0.12,0.11,0.11,0.16,0.22,0.28,0.43,0.57,0.46,0.16,0.14,0.14,0.13,0.11,0.13,0.14,0.14,0.2,0.19,0.19,0.18,0.16,0.14,0.13
"2018/04/13","玡马","NOx",15,9,14,17,13,15,24,26,24,24,13,12,11,8.2,9,10,12,16,19,21,18,18,15,14
"2018/04/13","玡马","O3",12,10,9.5,8.2,9.1,7.6,6.3,11,15,12,16,19,16,16,16,15,13,8.8,6.3,5.3,7.1,6.6,7.4,7.3
"2018/04/13","玡马","PM10",26,21,16,21,26,26,28,36,39,33,35,38,31,29,36,34,31,36,35,34,32,32,35,32
"2018/04/13","玡马","SO2",8.6,3.5,7.8,8.1,3.4,2.8,3,4.4,5.8,6.2,3.8,3.2,4.8,2.9,2.6,2.5,4.5,7.4,11,12,9.4,9.9,8.4,7.3
"2018/04/14","玡马","CO",0.13,0.12,0.12,0.11,0.11,0.13,0.17,0.24,0.29,0.19,0.14,0.15,0.14,0.14,0.15,0.15,0.16,0.19,0.21,0.18,0.21,0.31,0.29,0.27
"2018/04/14","玡马","NOx",12,8.2,11,19,13,16,18,24,25,14,11,9.6,8.4,7,8.6,9.6,14,13,15,16,19,15,11,13
"2018/04/14","玡马","O3",8.7,11,9.7,6.2,9.6,8.2,7.7,8.7,12,19,21,22,24,23,23,20,18,18,15,13,11,15,17,15
"2018/04/14","玡马","PM10",30,28,29,32,27,27,32,29,26,30,35,36,36,31,33,36,32,27,26,30,30,32,35,31
"2018/04/14","玡马","SO2",4.9,2.9,4.2,8.8,7.5,5.4,6.1,7.8,8.5,5.8,4,2.5,2.5,1.7,1.7,2.4,4.3,3.6,4.4,5.8,3,1.7,1.8,1.7
"2018/04/15","玡马","CO",0.25,0.35,0.3,0.18,0.13,0.15,0.19,0.22,0.21,0.25,0.29,0.34,0.27,0.3,0.31,0.21,0.22,0.28,0.46,0.57,0.51,0.49,0.61,0.55
"2018/04/15","玡马","NOx",12,14,16,11,7.9,11,12,11,13,12,13,14,10,11,12,12,11,13,18,22,21,20,30,25
"2018/04/15","玡马","O3",16,13,9.9,12,17,16,15,17,19,24,33,41,45,51,55,42,38,36,40,35,33,31,20,22
"2018/04/15","玡马","PM10",28,33,36,32,29,31,31,30,28,34,47,81,103,108,97,60,43,72,113,114,90,81,88,90
"2018/04/15","玡马","SO2",2.4,2.8,3.1,2.9,2.6,2.7,2.3,2.2,2.6,2.6,2.6,4.5,3.2,2.8,3.3,3.4,3.4,2.5,2.4,2.7,2.7,2.9,4.2,4.3
"2018/04/16","玡马","CO",0.42,0.45,0.42,0.49,0.44,0.41,0.52,0.8,0.94,0.76,0.51,0.47,0.45,0.44,0.37,0.36,0.35,0.4,0.46,0.4,0.37,0.68,0.68,0.59
"2018/04/16","玡马","NOx",23,12,13,18,16,19,22,34,40,53,30,26,20,15,12,9.6,9.8,10,12,12,9.2,25,24,21
"2018/04/16","玡马","O3",23,24,24,18,22,18,16,15,24,26,41,53,63,66,68,75,72,69,64,58,59,39,36,35
"2018/04/16","玡马","PM10",94,85,78,80,75,69,68,75,82,94,96,83,84,87,81,76,78,79,83,76,68,89,110,110
"2018/04/16","玡马","SO2",5,2.3,2.2,2.6,2.8,2,2.2,3,8.1,14,10,8.1,7.8,6.7,5.4,4.5,3.3,2.8,2.4,2.2,2.7,3.6,2.5,3
"2018/04/17","玡马","CO",0.52,0.38,0.37,0.41,0.38,0.35,0.43,0.6,0.75,0.66,0.58,0.54,0.42,0.4,NA,NA,NA,NA,0.64,0.82,0.87,0.75,0.73,0.68
"2018/04/17","玡马","NOx",22,16,13,15,13,9.5,14,19,26,27,26,22,13,14,NA,NA,NA,21,22,33,31,28,28,25
"2018/04/17","玡马","O3",27,28,32,28,30,40,39,36,35,33,36,46,64,NA,NA,59,63,55,51,38,39,40,37,33
"2018/04/17","玡马","PM10",109,100,82,75,80,60,37,37,43,49,52,53,45,49,NA,NA,45,53,55,64,77,85,93,99
"2018/04/17","玡马","SO2",5.3,4.1,3.9,3.7,2.6,1.8,2.1,1.8,2.4,2.1,2.2,2.8,2.4,2.4,NA,NA,3.1,3.7,3.3,4.3,3.9,3.8,4.1,4.1
"2018/04/18","玡马","CO",0.61,0.61,0.55,0.55,0.57,0.63,0.81,1.1,1.11,0.7,0.47,0.35,0.33,0.3,0.29,0.29,0.36,0.41,0.5,0.48,0.51,0.55,0.44,0.29
"2018/04/18","玡马","NOx",23,26,22,22,25,26,39,45,45,40,34,15,12,14,13,13,12,11,21,22,21,29,23,14
"2018/04/18","玡马","O3",27,22,26,23,19,17,14,22,40,43,51,59,59,60,60,57,54,52,42,40,37,29,34,45
"2018/04/18","玡马","PM10",102,102,95,87,90,98,99,104,105,92,79,61,40,39,41,41,42,40,39,46,56,60,63,53
"2018/04/18","玡马","SO2",4.1,4.2,3.7,3.5,3.5,3.7,4.8,5.4,5.1,12,8.1,3,3.3,4.9,5,4.7,2.1,1.8,3.1,4.2,3.3,4.5,6.8,7.2
"2018/04/19","玡马","CO",0.28,0.29,0.44,0.45,0.42,0.43,0.47,0.55,0.7,0.6,0.51,0.33,0.31,0.35,0.34,0.31,0.32,0.39,0.41,0.3,0.3,0.36,0.45,0.42
"2018/04/19","玡马","NOx",13,14,20,16,15,16,19,19,23,23,28,16,12,15,14,12,11,13,13,11,16,15,16,14
"2018/04/19","玡马","O3",44,42,28,31,32,32,34,43,49,59,62,65,61,64,66,61,52,53,45,46,41,41,38,38
"2018/04/19","玡马","PM10",42,41,62,88,90,82,75,66,60,66,81,82,65,58,63,63,54,50,49,47,51,51,50,51
"2018/04/19","玡马","SO2",7.7,8,5.4,4.1,3.9,3.8,3.6,3.7,4.5,5.9,6,4.4,5,7.3,5.1,3.6,2.2,1.9,1.7,1.8,1.9,1.9,2.1,2.2
"2018/04/20","玡马","CO",0.36,0.31,0.33,0.3,0.26,0.42,0.67,0.67,0.66,0.51,0.33,0.28,0.25,0.24,0.28,0.33,0.36,0.41,0.46,0.55,0.45,0.57,0.53,0.52
"2018/04/20","玡马","NOx",12,9.6,9.3,9.1,7.3,20,42,32,36,28,23,18,18,18,14,18,16,15,13,18,14,21,21,24
"2018/04/20","玡马","O3",38,38,37,40,45,23,15,34,44,51,58,63,52,45,42,44,49,48,49,42,45,34,33,31
"2018/04/20","玡马","PM10",43,41,52,59,57,64,80,74,64,59,64,73,64,50,46,48,55,57,51,51,58,62,56,57
"2018/04/20","玡马","SO2",1.7,1.8,2.1,2.2,2.3,3.4,7.7,6.1,5.8,4.7,5.8,5.8,8.3,7.9,4.1,3.2,2.4,2.5,2,2.4,2.5,3,2.7,3.7
"2018/04/21","玡马","CO",0.45,0.35,0.28,0.26,0.27,0.29,0.4,0.57,0.61,0.49,0.42,0.31,0.29,0.25,0.25,0.26,0.3,0.41,0.43,0.51,0.6,0.55,0.64,0.67
"2018/04/21","玡马","NOx",19,15,12,9.9,12,12,16,24,26,26,35,20,18,15,12,13,19,16,15,19,23,22,24,26
"2018/04/21","玡马","O3",40,44,48,49,48,50,41,36,41,48,51,54,52,48,53,47,44,42,41,36,31,29,26,23
"2018/04/21","玡马","PM10",62,56,49,46,46,51,59,75,83,67,63,59,44,44,49,51,54,57,52,49,61,65,64,71
"2018/04/21","玡马","SO2",4.2,3.3,2.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/22","玡马","CO",0.62,0.68,0.53,0.46,0.46,0.4,0.46,0.53,0.36,0.34,0.35,0.37,0.34,0.39,0.38,0.35,0.27,0.2,0.29,0.23,0.28,0.49,0.48,0.43
"2018/04/22","玡马","NOx",26,25,22,17,16,13,13,17,22,20,13,15,12,12,19,13,14,18,17,14,18,14,13,13
"2018/04/22","玡马","O3",21,17,20,22,23,32,32,33,32,35,51,55,55,62,67,68,42,17,21,19,17,34,30,25
"2018/04/22","玡马","PM10",73,73,76,74,67,63,59,59,60,61,61,57,54,57,66,68,53,39,33,27,36,46,43,43
"2018/04/23","玡马","CO",0.39,0.4,0.35,0.28,0.29,0.33,0.51,0.7,0.28,0.14,0.11,NA,NA,NA,0.13,0.14,0.14,0.18,0.18,0.19,0.18,0.17,0.16,0.14
"2018/04/23","玡马","NOx",17,17,14,11,13,15,22,31,41,26,23,NA,NA,NA,13,13,17,14,17,21,20,18,13,19
"2018/04/23","玡马","O3",22,25,31,34,31,22,17,20,12,13,14,17,17,16,17,16,13,14,11,8.4,13,16,17,14
"2018/04/23","玡马","PM10",43,48,54,54,50,54,60,63,55,51,NA,NA,107,66,60,58,52,55,46,31,30,28,24,21
"2018/04/23","玡马","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,6.1,7.5,6.1,7.4,11,12,11,6,9.8
"2018/04/24","玡马","CO",0.12,0.08,0.06,0.07,0.09,0.11,0.13,0.18,0.17,0.13,0.12,0.12,0.12,0.11,0.1,0.09,0.2,0.26,0.29,0.24,0.18,0.16,0.13,0.11
"2018/04/24","玡马","NOx",14,18,17,9.8,14,10,11,15,20,21,19,12,9.8,9.5,13,12,15,12,11,11,8.8,8.7,7.7,6.8
"2018/04/24","玡马","O3",15,11,12,20,19,24,23,22,19,17,18,24,25,27,NA,NA,14,16,16,14,16,17,18,20
"2018/04/24","玡马","PM10",20,53,60,29,25,29,27,26,31,33,34,32,23,22,NA,29,29,28,24,19,16,20,26,21
"2018/04/24","玡马","SO2",7.4,12,8.6,3.7,5.4,5.5,3.8,5.7,5.5,5.5,5,2.4,2.4,2.8,1.9,1.3,1.8,1.1,1.3,1.1,1.3,1.2,1.3,1.3
"2018/04/25","玡马","CO",0.08,0.13,0.12,0.14,0.27,0.29,0.39,0.5,0.27,1.26,1.01,0.49,0.31,0.23,0.29,0.35,0.38,0.58,0.56,0.53,0.4,0.37,0.77,0.56
"2018/04/25","玡马","NOx",7.4,8.7,9.1,12,17,16,19,27,22,57,63,26,13,16,18,22,22,21,17,16,16,18,30,23
"2018/04/25","玡马","O3",21,21,19,16,8.8,11,8.8,5.4,15,8.5,14,30,38,30,37,39,42,41,44,44,43,40,16,27
"2018/04/25","玡马","PM10",19,22,24,25,28,31,32,43,46,37,38,36,24,18,27,45,63,66,57,55,59,57,64,64
"2018/04/25","玡马","SO2",1.6,2.4,2.6,3.2,15,6.5,2.5,4.7,4.8,13,17,7.5,3.1,2.4,2.8,3.2,2.1,1.7,1.9,1.9,3.1,5.2,3.4,4.8
"2018/04/26","玡马","CO",0.32,0.23,0.25,0.26,0.22,0.23,0.25,0.34,0.33,0.37,0.43,0.39,0.33,0.31,0.29,0.29,0.29,0.31,0.39,0.47,0.42,0.4,0.47,0.48
"2018/04/26","玡马","NOx",14,9,10,11,13,8.9,12,17,19,22,27,18,15,17,14,14,14,13,17,16,15,13,15,18
"2018/04/26","玡马","O3",44,44,44,42,36,42,34,32,34,29,28,57,72,72,73,70,69,72,66,67,60,58,56,51
"2018/04/26","玡马","PM10",47,41,49,59,46,30,25,26,36,57,71,72,66,62,61,58,53,53,55,53,50,45,43,46
"2018/04/26","玡马","SO2",4.8,2,2,3.4,4.3,1.9,5.2,7.4,3.8,4.1,6,5.3,4.9,5.2,3.7,4.4,3.9,3.6,3.3,3.6,3.4,2.5,3.2,3.6
"2018/04/27","玡马","CO",0.49,0.52,0.52,0.4,0.3,0.31,0.33,0.43,0.36,0.35,0.41,0.45,0.37,0.36,0.34,0.37,0.41,0.51,0.54,0.52,0.7,0.78,0.63,0.37
"2018/04/27","玡马","NOx",21,17,20,22,11,10,9.2,14,18,23,16,14,12,18,14,12,12,14,14,15,20,25,28,17
"2018/04/27","玡马","O3",44,45,37,38,54,51,50,44,45,46,63,75,71,66,58,58,57,49,48,47,43,34,29,41
"2018/04/27","玡马","PM10",52,60,68,65,48,41,44,40,42,49,63,84,77,61,62,56,49,43,42,48,53,60,63,58
"2018/04/27","玡马","SO2",2.8,4.2,8.5,9.4,5.6,3.7,3.7,5.9,7.9,6.8,5.9,5.4,5.1,5.8,3.2,2.4,2.9,1.7,1.7,1.7,2,3.1,7.8,14
"2018/04/28","玡马","CO",0.36,0.58,0.49,0.45,0.41,0.44,0.52,0.57,0.56,0.47,0.48,0.46,0.42,0.4,0.42,0.42,0.38,0.4,0.4,0.36,0.36,0.37,0.35,0.37
"2018/04/28","玡马","NOx",15,21,14,12,9.7,11,18,16,29,30,21,13,13,12,12,11,12,14,13,11,10,7.2,7.1,8.9
"2018/04/28","玡马","O3",40,27,33,35,39,36,28,33,30,29,41,52,55,59,63,67,62,61,57,59,57,58,58,56
"2018/04/28","玡马","PM10",57,63,69,69,63,61,59,61,67,68,68,73,63,52,59,58,53,56,58,55,54,54,49,45
"2018/04/28","玡马","SO2",7.5,4.1,3.3,3.3,3,3.1,3,3.1,9.6,14,6.6,4.2,4.3,3.4,3.4,3.1,2.5,2.9,3.4,3.6,4.6,3,3.1,3.7
"2018/04/29","玡马","CO",0.33,0.31,0.31,0.33,0.35,0.35,0.54,0.52,0.39,0.37,0.39,0.39,0.39,0.37,0.38,0.36,0.36,0.39,0.43,0.43,0.4,0.38,0.38,0.38
"2018/04/29","玡马","NOx",7,7,6,6.7,7.4,7.1,12,16,23,18,15,11,9.3,9.8,8.2,9.5,8.3,8.4,11,11,7.9,9.3,7,6.2
"2018/04/29","玡马","O3",60,56,58,50,45,49,35,38,43,49,53,59,59,54,53,48,47,46,39,41,42,42,42,41
"2018/04/29","玡马","PM10",44,48,50,51,53,55,62,68,65,62,62,57,50,48,48,47,47,47,46,48,48,43,42,40
"2018/04/29","玡马","SO2",2.8,3.8,2.9,3.7,3.6,2.7,3.5,7.1,12,6.8,5.8,5.3,4.9,4.4,3.6,3.8,2.3,2.1,2.7,3.9,2.4,3.6,2.5,2.1
"2018/04/30","玡马","CO",0.35,0.34,0.33,0.35,0.38,0.47,0.58,0.75,0.77,0.46,0.34,0.34,0.33,0.25,0.23,0.23,0.25,0.29,0.33,0.29,0.3,0.27,0.25,0.23
"2018/04/30","玡马","NOx",8.1,7.6,7.4,8.9,11,15,17,24,28,27,13,17,19,16,11,11,12,9.4,12,13,13,12,11,9.7
"2018/04/30","玡马","O3",40,42,42,39,35,31,27,27,34,44,36,NA,NA,NA,33,36,35,36,30,23,21,20,19,20
"2018/04/30","玡马","PM10",37,37,37,39,40,45,55,63,66,63,58,55,56,46,31,30,31,33,37,36,36,34,29,24
"2018/04/30","玡马","SO2",2.3,2.1,2.5,3.1,3.2,3.6,3.8,5.2,14,11,7.3,8.2,4.9,3.8,3.1,3,3.4,2.9,3.2,4.8,5.4,7.2,7,5.6
"2018/05/01","玡马","CO",0.22,0.22,0.3,0.32,0.33,0.43,0.5,0.54,0.4,0.23,0.24,0.25,0.22,0.21,0.2,0.21,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21
"2018/05/01","玡马","NOx",12,11,13,15,15,18,24,25,24,9.5,9.6,10,9.3,7.8,14,13,9,8.8,9.1,9.4,7.7,8.5,8.6,12
"2018/05/01","玡马","O3",18,19,15,13,13,8.8,8.4,15,18,27,30,32,30,24,20,19,18,17,14,18,16,17,16,12
"2018/05/01","玡马","PM10",24,31,34,36,38,42,48,51,46,37,32,33,29,24,23,22,24,27,30,28,29,30,29,25
"2018/05/01","玡马","SO2",7,4.8,4.8,6.6,4.8,4.8,5.6,8.2,8,4.7,6.6,5.7,4.5,3.7,3.8,4.3,3.7,3.7,4.4,5.1,4.6,4.5,5.1,6.6
"2018/05/02","玡马","CO",0.18,0.13,0.11,0.16,0.21,0.22,0.33,0.54,0.37,0.14,0.13,0.13,0.12,0.14,0.14,NA,0.13,0.18,0.22,0.33,0.31,0.42,0.27,0.13
"2018/05/02","玡马","NOx",12,15,12,20,14,11,17,19,18,13,11,17,9.3,9.6,10,NA,6.4,11,12,13,12,16,38,22
"2018/05/02","玡马","O3",13,10,11,4.7,6.1,9,9.1,15,17,17,17,17,20,NA,NA,NA,24,21,18,17,17,12,3.1,7
"2018/05/02","玡马","PM10",21,18,21,29,31,32,33,36,36,32,35,32,21,25,NA,NA,27,29,30,29,29,31,34,29
"2018/05/02","玡马","SO2",8.4,12,7.4,12,5.9,2.5,2.2,3.6,4.5,4.8,6.7,6.5,3.1,2.5,3.8,NA,2.8,13,2.3,2.4,2.5,2.6,17,15
"2018/05/03","玡马","CO",0.16,0.19,0.17,0.22,0.31,0.32,0.38,0.53,0.5,0.39,0.25,0.19,0.23,0.29,0.26,0.23,0.26,0.31,0.33,0.31,0.32,0.31,0.36,0.38
"2018/05/03","玡马","NOx",31,12,13,13,20,22,26,28,26,22,21,16,11,16,21,13,13,15,14,16,17,17,19,18
"2018/05/03","玡马","O3",2.2,9.9,11,9.5,5.4,4.2,6.7,12,21,29,29,32,46,53,51,54,49,52,53,49,49,47,44,42
"2018/05/03","玡马","PM10",27,30,26,29,32,31,32,40,45,53,63,53,45,50,56,54,50,48,50,48,63,87,103,103
