"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/03/26","到て","NOx",17,6.9,7.4,8,10,18,22,27,15,10,15,12,8.3,7.8,8.2,9.2,9.4,11,8.8,11,13,16,17,16
"2018/03/26","到て","O3",21,30,29,27,23,11,8.1,13,32,53,61,71,74,73,70,61,57,51,48,43,35,27,21,21
"2018/03/26","到て","PM10",80,71,54,32,28,35,49,51,60,69,78,76,78,76,79,78,75,79,86,93,90,87,92,102
"2018/03/26","到て","SO2",2.3,1,0.6,0.6,1.1,3.5,4.6,9,3.1,2.1,3,2.8,2.2,2,1.9,1.8,2.1,1.6,1.3,1.4,1.3,2.8,3.2,2.7
"2018/03/27","到て","CO",0.46,0.51,0.43,0.42,0.37,0.35,0.36,0.47,0.47,0.44,0.37,0.33,0.32,0.29,0.28,0.28,0.29,0.34,0.37,0.45,0.44,0.47,0.46,0.52
"2018/03/27","到て","NOx",15,15,14,13,10,12,21,18,17,15,10,8.4,7.4,NA,7.1,6,7.1,9.3,11,14,15,17,15,21
"2018/03/27","到て","O3",19,17,16,16,16,12,8.9,20,31,43,57,63,68,59,56,56,54,49,44,36,31,26,23,13
"2018/03/27","到て","PM10",108,107,93,76,68,68,72,74,80,85,90,90,86,NA,100,91,107,111,117,99,93,92,97,95
"2018/03/27","到て","SO2",2,1.9,1.6,1.9,2.1,2,3.1,4.2,6.3,5.9,3.7,2.3,1.7,1.1,1.2,1.1,1.1,1.3,1.3,2.3,2.4,2,2.3,2.5
"2018/03/28","到て","CO",0.53,0.53,0.39,0.45,0.41,0.38,0.47,0.51,0.44,0.38,0.39,0.32,0.29,0.32,0.28,0.26,0.25,0.27,0.3,0.28,0.29,0.31,0.3,0.32
"2018/03/28","到て","NOx",18,21,15,17,15,15,15,19,15,10,8.7,6.7,5.2,6.3,6.1,NA,6.5,7.6,9.8,9.1,11,11,12,11
"2018/03/28","到て","O3",11,6.1,12,7.8,6.3,4.4,8.4,13,27,43,56,61,64,66,62,57,53,50,44,39,35,30,26,23
"2018/03/28","到て","PM10",92,82,84,91,89,80,63,70,77,90,92,90,70,34,48,72,70,69,72,82,84,82,81,80
"2018/03/28","到て","SO2",1.3,0.9,1,1,0.8,0.9,1,2.7,3.2,3.3,2.4,1.4,1.1,1.4,0.9,0.6,0.3,0.2,0,0,0.2,0.4,0.9,0.8
"2018/03/29","到て","CO",0.35,0.35,0.35,0.33,0.36,0.41,0.47,0.46,0.29,0.25,0.28,0.25,0.22,0.2,0.2,0.2,0.21,0.22,0.28,0.38,0.34,0.41,0.42,0.39
"2018/03/29","到て","NOx",12,12,12,11,13,12,16,16,8.7,7.7,7.8,6.5,6.3,6,6.4,5.9,6.7,7.7,10,12,14,18,20,17
"2018/03/29","到て","O3",20,18,15,14,11,8.1,6.8,16,30,38,48,55,54,53,55,54,48,46,42,38,32,26,23,20
"2018/03/29","到て","PM10",83,80,75,74,84,85,86,74,76,75,81,79,68,50,49,53,56,55,64,79,78,70,67,75
"2018/03/29","到て","SO2",1.8,6.9,4.1,2.6,2.8,2.7,3.1,4.6,4.5,4.6,3.5,3,2.7,2.6,2.3,2.1,1.8,1.8,2.2,2,2.1,2.5,2.7,2.6
"2018/03/30","到て","CO",0.32,0.36,0.34,0.34,0.33,0.36,0.38,0.39,0.36,0.31,0.27,0.28,0.25,0.24,0.22,0.23,0.26,0.33,0.31,0.28,0.36,0.34,0.32,0.32
"2018/03/30","到て","NOx",16,19,21,21,28,30,22,21,14,11,7.2,8,6.5,5,4.8,6,6.7,8.3,9.2,9.6,14,11,10,8.5
"2018/03/30","到て","O3",13,8.1,5.6,5.9,3.4,2,4.8,15,31,45,54,61,57,52,49,53,62,66,59,51,45,42,36,33
"2018/03/30","到て","PM10",70,66,60,69,65,68,60,60,63,73,78,65,57,40,38,41,53,76,83,81,66,57,58,52
"2018/03/30","到て","SO2",2.1,1.7,2,3.4,3.3,5,4.1,6.5,4.6,4.5,3.2,2.6,2,1.8,1.2,1.5,2.8,2.6,1.3,1.3,1.7,1.2,1,1.1
"2018/03/31","到て","CO",0.34,0.36,0.37,0.31,0.29,0.24,0.24,0.27,0.24,0.22,0.23,0.25,0.27,0.22,0.17,0.16,0.19,0.23,0.23,0.23,0.22,0.23,0.22,0.29
"2018/03/31","到て","NOx",9.9,11,10,8.9,8.4,7.4,8.2,13,9.3,9,6.9,9.3,11,9.3,7.6,8.3,7.8,9.3,9.7,9.5,9.2,9.9,9.1,9.6
"2018/03/31","到て","O3",27,25,22,21,21,21,20,21,34,42,51,60,58,49,43,43,48,45,39,34,32,30,30,26
"2018/03/31","到て","PM10",56,60,60,53,49,51,49,47,48,53,53,59,59,63,52,42,42,57,83,107,120,123,109,96
"2018/03/31","到て","SO2",1.2,2.6,2.7,2.6,3.2,3.1,2.6,4.2,4.1,5,3.7,3.9,4.7,3.6,2.3,2.2,2.2,2.8,2.5,2.4,2.4,2.3,2.4,2.3
"2018/04/01","到て","CO",0.25,0.24,0.24,0.22,0.21,0.21,0.24,0.27,0.24,0.23,0.22,0.16,0.16,0.16,0.16,0.16,0.17,0.2,0.22,0.25,0.25,0.25,0.23,0.23
"2018/04/01","到て","NOx",11,9.6,8.5,8.9,8.9,7.7,10,9.4,7.7,7.1,11,4.6,4.1,5,5,5.7,6,6.2,6.8,8.4,8.7,9,8.4,8.3
"2018/04/01","到て","O3",21,22,21,21,20,15,11,17,28,40,42,42,42,42,42,41,41,45,45,43,42,42,40,37
"2018/04/01","到て","PM10",87,77,76,61,61,52,53,48,50,54,53,48,37,30,35,31,43,40,58,74,94,100,95,83
"2018/04/01","到て","SO2",3.4,1.8,1.3,1.2,1.1,0.8,0.9,1.6,1.5,1.7,1.6,1,0.8,0.8,0.9,1.2,1.3,1.5,1.4,1.5,1.7,1.6,1.3,1.2
"2018/04/02","到て","CO",0.22,0.23,0.24,0.21,0.19,0.21,0.23,0.32,0.26,0.21,0.19,0.17,0.16,0.15,0.16,NA,0.17,0.2,0.22,0.25,0.23,0.25,0.28,0.31
"2018/04/02","到て","NOx",8.1,11,13,8.7,8.5,9.7,12,21,12,9.9,9.7,5.9,5.1,5.1,5.3,NA,5.9,8.1,8,11,11,12,12,16
"2018/04/02","到て","O3",33,24,16,21,18,16,10,11,33,40,44,46,46,46,43,NA,37,34,30,27,26,23,20,15
"2018/04/02","到て","PM10",72,66,66,61,53,46,52,55,66,73,76,73,72,78,77,NA,48,52,52,64,68,67,59,55
"2018/04/02","到て","SO2",1.3,2,2.2,1.9,1.8,2.1,2.9,5.1,3.7,3.1,2.4,1.8,1.6,1.7,1.7,NA,1.9,1.9,1.4,2,2.7,2.8,2.4,2.5
"2018/04/03","到て","CO",0.26,0.31,0.26,0.24,0.25,0.25,0.25,0.31,0.29,0.21,0.2,0.19,0.18,0.18,0.18,0.18,0.18,0.23,0.28,0.31,0.32,0.31,0.35,0.38
"2018/04/03","到て","NOx",13,27,15,10,11,13,15,21,12,7,7.3,6.5,5.3,4.9,5.1,5.7,5.8,6.5,8.9,11,12,13,12,15
"2018/04/03","到て","O3",18,10,11,12,11,6.4,7.4,9.8,24,31,35,39,42,42,43,40,37,34,30,27,23,21,19,14
"2018/04/03","到て","PM10",60,59,56,50,43,59,59,71,56,63,55,60,55,61,61,44,47,66,67,57,62,64,76,82
"2018/04/03","到て","SO2",2.2,10,2.7,1.7,2.7,2.9,2.9,7.1,3.6,2.6,2.2,2,1.9,1.8,1.9,1.7,1.6,1.7,1.8,1.9,1.9,1.9,1.9,1.9
"2018/04/04","到て","CO",0.32,0.31,0.35,0.31,0.37,0.34,0.39,0.42,0.37,0.27,0.26,0.25,0.25,0.23,0.22,0.21,0.21,0.23,0.23,0.23,0.24,0.27,0.28,0.29
"2018/04/04","到て","NOx",19,21,22,20,14,15,15,12,11,8.5,7.3,6.1,5.6,6,5.8,5.5,5.9,6.3,8.4,7.3,8,11,11,12
"2018/04/04","到て","O3",9,5.1,2.5,3.1,5,3.6,6.2,14,24,36,46,55,56,54,50,46,44,39,32,29,25,18,16,14
"2018/04/04","到て","PM10",74,66,54,50,45,44,59,71,81,80,80,80,73,79,80,82,76,75,79,70,66,59,64,67
"2018/04/04","到て","SO2",1.7,6.3,4.2,3.7,3.1,3.2,4.4,7.2,5.9,5.6,4.5,4,3.3,3.2,2.9,2.8,2.8,2.8,2.8,2.3,2.5,2.9,3.1,3.3
"2018/04/05","到て","CO",0.29,0.32,0.37,0.44,0.43,0.42,0.44,0.44,0.41,0.39,0.39,0.42,0.43,0.34,0.31,0.29,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.31
"2018/04/05","到て","NOx",14,12,12,14,15,15,16,16,11,NA,10,9.8,8.3,7.2,6.1,6.4,7.4,8.8,6.4,6.2,6.8,7.4,7.3,10
"2018/04/05","到て","O3",11,11,10,8.8,7,5.7,5.2,12,29,41,51,58,60,58,55,52,48,44,43,39,36,35,31,25
"2018/04/05","到て","PM10",64,63,66,77,84,83,80,79,88,89,91,98,108,106,87,74,69,69,65,66,56,58,59,63
"2018/04/05","到て","SO2",3.3,3.5,3.9,4.7,5,4.6,4.7,7.8,6,5.5,4.9,5.1,5.3,4.3,3.4,3.4,4,4.7,3.7,3.1,2.9,3.1,2.6,2.8
"2018/04/06","到て","CO",0.32,0.28,0.27,0.23,0.23,0.23,0.26,0.28,0.21,0.15,0.14,0.17,0.17,0.15,0.15,0.3,0.41,0.57,0.55,0.4,0.4,0.39,0.33,0.29
"2018/04/06","到て","NOx",11,11,11,8.5,8,10,14,12,8.4,7.4,6.1,5.8,6.3,5.7,5.1,7.2,13,12,13,11,11,10,7.9,6.3
"2018/04/06","到て","O3",22,20,17,22,20,13,11,18,23,26,31,36,36,35,31,37,35,35,31,28,27,29,33,38
"2018/04/06","到て","PM10",63,52,48,39,40,40,52,53,60,46,49,44,53,54,49,78,102,149,155,138,107,76,95,136
"2018/04/06","到て","SO2",4.5,3.5,3.1,3.2,1.9,2.3,2.4,2.4,2.5,2.4,2.1,1.8,1.9,2.1,1.8,1.8,3.2,2.4,2.1,1.7,1.7,1.6,1.3,1.4
"2018/04/07","到て","CO",0.28,0.24,0.24,0.22,0.22,0.22,0.24,0.19,0.21,0.25,0.26,0.28,0.3,0.3,0.33,0.35,0.38,0.41,0.41,0.41,0.39,0.4,0.39,0.38
"2018/04/07","到て","NOx",5.5,4.7,4.9,4.7,6.3,6.4,7.9,6.7,7.2,8.8,10,12,12,13,12,14,16,19,18,17,15,15,16,17
"2018/04/07","到て","O3",40,43,44,44,43,40,36,42,41,41,39,38,37,36,38,36,34,30,31,31,33,31,29,29
"2018/04/07","到て","PM10",163,158,142,132,133,109,85,71,78,88,78,66,60,56,52,56,77,88,98,101,113,120,112,119
"2018/04/07","到て","SO2",1.2,1.4,1.7,1.6,2.5,2,2.3,1.3,1.7,2.1,2.2,2.3,2.6,2.4,2.6,3.5,3.2,3.3,3.3,3.1,3.1,3.4,3.2,4.6
"2018/04/08","到て","CO",0.33,0.33,0.29,0.27,0.34,0.28,0.34,0.43,0.42,0.36,0.36,0.34,0.29,0.26,0.26,0.25,0.24,0.25,0.28,0.31,0.3,0.32,0.38,0.46
"2018/04/08","到て","NOx",13,12,12,10,12,12,17,21,NA,11,15,11,7.9,7.2,7.8,7.8,7.6,8.3,9.6,11,13,14,15,19
"2018/04/08","到て","O3",33,32,33,33,29,24,20,20,22,34,48,57,62,60,61,59,56,55,50,45,42,38,32,22
"2018/04/08","到て","PM10",109,113,87,79,65,63,62,72,85,93,90,80,73,63,65,72,79,77,67,65,67,71,75,82
"2018/04/08","到て","SO2",3.5,2,3,2.2,2.4,1.9,1.7,3.1,9.2,2.5,2.9,2.4,1.6,1.3,1.6,1.4,1.1,1.2,1.1,1.4,1.8,2.5,1.9,1.7
"2018/04/09","到て","CO",0.45,0.37,0.34,0.36,0.35,0.25,0.28,0.32,0.25,0.22,0.23,0.24,0.24,0.23,0.23,0.22,0.22,0.25,0.33,0.36,0.39,0.35,0.32,0.34
"2018/04/09","到て","NOx",20,16,15,15,14,13,15,20,10,NA,6.1,6.8,8.8,7.9,8.1,7.5,8.8,9.2,12,15,15,17,18,16
"2018/04/09","到て","O3",17,15,14,9.8,8.4,15,16,23,47,54,57,61,66,62,62,58,54,52,48,41,39,34,30,28
"2018/04/09","到て","PM10",80,73,59,53,46,38,36,39,47,49,50,43,51,53,58,47,51,54,66,57,59,52,64,58
"2018/04/09","到て","SO2",1.4,1.9,2.2,5.3,5.5,3.6,3.2,6.1,3.2,2.8,2,2.1,2.1,1.9,2.1,1.9,2,1.5,1.7,1.9,2.7,3.3,3.2,11
"2018/04/10","到て","CO",0.34,0.29,0.29,0.23,0.21,0.22,0.26,0.3,0.24,0.22,0.21,0.23,0.21,0.2,0.24,0.28,0.43,0.33,0.44,0.46,0.49,0.46,0.42,0.44
"2018/04/10","到て","NOx",18,12,13,8.2,9.8,10,15,20,11,8.3,7.4,9.6,6.5,NA,NA,NA,19,18,20,15,16,20,23,22
"2018/04/10","到て","O3",24,24,20,24,21,20,17,25,40,49,52,50,45,46,58,64,62,45,39,46,39,31,24,20
"2018/04/10","到て","PM10",51,31,30,27,34,31,31,28,31,39,42,39,31,31,NA,51,61,67,63,60,64,71,75,73
"2018/04/10","到て","SO2",9.5,4.2,5.4,2.3,2.4,1.9,2.9,13,4.9,2.5,2.2,2.2,1.5,1.6,1.9,2.9,6.4,4.8,3.6,4.3,4.3,4.2,6.3,9
"2018/04/11","到て","CO",0.46,0.4,0.33,0.3,0.3,0.33,0.34,0.34,0.34,0.3,0.31,0.3,0.23,0.2,0.17,0.17,0.18,0.2,0.24,0.29,0.39,0.46,0.34,0.35
"2018/04/11","到て","NOx",20,16,11,11,12,13,14,19,20,16,18,12,8.5,9.6,7,6.7,6.4,7.2,8.9,13,17,16,14,13
"2018/04/11","到て","O3",20,21,25,23,19,15,17,20,28,26,32,48,42,36,33,29,27,25,21,19,20,26,24,20
"2018/04/11","到て","PM10",65,59,49,42,34,32,33,36,43,45,45,44,50,59,58,54,39,37,28,25,25,42,54,56
"2018/04/11","到て","SO2",7.9,3.6,2.5,3,2.7,2.3,2.2,5.8,16,7.9,5.5,3.4,2,1.6,1.8,1.7,1.4,1.2,0.9,0.9,1.9,2.9,3.2,3.1
"2018/04/12","到て","CO",0.25,0.2,0.33,0.19,0.16,0.22,0.3,0.23,0.27,0.29,0.27,0.18,0.14,0.13,0.13,0.14,0.15,0.17,0.24,0.41,0.3,0.32,0.26,0.3
"2018/04/12","到て","NOx",11,6.8,11,7,8.6,8.7,12,13,13,12,13,6.7,4.1,3.9,4.5,4.5,4.6,4.4,6.5,8.3,11,18,15,15
"2018/04/12","到て","O3",17,13,9.3,9.9,9.1,7.7,7.6,13,NA,25,28,27,21,20,21,21,19,18,15,14,11,6.3,6,4.9
"2018/04/12","到て","PM10",51,43,36,27,19,13,22,28,30,25,32,40,37,35,37,42,34,29,24,34,39,41,39,41
"2018/04/12","到て","SO2",4.4,1.9,2.5,1.9,1.8,2.4,2.6,3.1,3.8,3.6,4,2.2,1.4,0.9,0.9,0.7,0.6,0.4,0.8,0.9,1.3,1.2,1.8,2.7
"2018/04/13","到て","CO",0.36,0.3,0.44,0.3,0.17,0.2,0.21,0.21,0.22,0.3,0.32,0.34,0.32,0.2,0.17,0.17,0.19,0.21,0.26,0.29,0.25,0.22,0.19,0.24
"2018/04/13","到て","NOx",14,16,17,14,7.1,11,13,13,10,15,16,14,13,8.4,7.1,6.3,8.5,8.7,11,20,13,12,9.3,9.8
"2018/04/13","到て","O3",4.4,3.5,3.2,2.5,5.2,2.2,3.9,7.5,14,18,25,44,47,28,24,20,17,13,9.3,3.2,5.9,6.2,7,6.2
"2018/04/13","到て","PM10",49,50,49,39,33,21,17,19,22,27,28,39,44,45,38,34,31,34,45,40,38,30,35,36
"2018/04/13","到て","SO2",2.2,3.3,4.6,3.4,2.6,5.8,5.9,4,3.5,4.7,4.3,4,5.8,3.2,1.9,1.3,1.9,1.4,2.6,7,3.6,2.5,2.4,3.7
"2018/04/14","到て","CO",0.18,0.2,0.26,0.21,0.2,0.24,0.25,0.21,0.24,0.22,0.28,0.3,0.23,0.19,0.15,0.13,0.14,0.17,0.19,0.26,0.21,0.23,0.2,0.19
"2018/04/14","到て","NOx",10,11,12,10,9.6,10,13,12,9.7,6.7,6.7,9,9,6.2,4,3.7,4.2,5.4,10,12,12,8.3,10,9.3
"2018/04/14","到て","O3",4.4,2.7,2,2.8,2.6,2.2,3.4,9.9,13,20,29,41,39,34,27,22,20,17,16,13,10,14,13,9.8
"2018/04/14","到て","PM10",32,28,29,31,31,18,20,22,36,36,44,42,47,46,46,45,39,37,35,44,48,47,42,39
"2018/04/14","到て","SO2",3.2,2.8,3.4,3.4,2.6,2.5,2.7,2.5,4.4,3.2,2.5,3.3,3.4,3.6,2,1.3,1.3,1.3,2.2,1.8,2.2,2,2.3,6.2
"2018/04/15","到て","CO",0.19,0.17,0.17,0.13,0.1,0.11,0.13,0.17,0.22,0.27,0.4,0.27,0.3,0.26,0.21,0.24,0.29,0.29,0.27,0.28,0.35,0.41,0.4,0.33
"2018/04/15","到て","NOx",8.7,9.1,9.4,8,7.6,7.2,8.9,11,8.8,7.4,11,6.3,5.9,5.7,4.4,5.4,7.6,8.9,9,8.7,11,14,13,10
"2018/04/15","到て","O3",9.4,8.3,7.5,9.5,11,10,8.7,11,18,25,27,37,44,46,48,48,47,39,37,36,30,22,21,24
"2018/04/15","到て","PM10",34,27,26,33,30,27,26,35,47,53,55,55,60,151,179,220,159,148,99,73,59,74,76,75
"2018/04/15","到て","SO2",3.1,2.4,1.5,1.6,2.3,1.8,2,2.4,1.8,1.8,3.4,2,2.2,2.5,1.2,1.2,1.8,1.1,1.1,1,2,5.8,1.9,1.4
"2018/04/16","到て","CO",0.31,0.29,0.3,0.3,0.36,0.3,0.33,0.36,0.37,0.39,0.35,0.35,0.33,0.33,0.27,0.27,0.28,0.28,0.28,0.29,0.29,0.36,0.45,0.4
"2018/04/16","到て","NOx",9.6,12,10,12,11,9,10,12,14,15,11,11,11,9.9,9.2,9.5,9.7,10,11,13,12,15,19,17
"2018/04/16","到て","O3",24,22,20,19,20,26,26,26,28,37,46,55,61,61,66,69,68,61,54,47,42,32,25,25
"2018/04/16","到て","PM10",71,80,83,80,82,90,94,87,77,77,86,94,90,90,93,102,106,108,106,100,84,80,77,84
"2018/04/16","到て","SO2",1.5,3.8,2.6,2.3,2.3,1.8,2.5,3.4,4.4,3,3.2,3,2.6,3.5,2.7,2.8,2.6,2.2,2.4,2.1,2.1,3.7,5.5,5.2
"2018/04/17","到て","CO",0.37,0.42,0.4,0.43,0.42,0.39,0.34,0.33,0.47,0.54,0.31,NA,NA,NA,0.33,NA,0.42,0.46,0.4,0.38,0.44,0.49,0.51,0.49
"2018/04/17","到て","NOx",16,17,14,13,13,14,14,13,18,22,14,NA,NA,NA,NA,NA,16,19,18,18,23,25,22,20
"2018/04/17","到て","O3",28,24,26,27,23,21,20,25,25,26,37,NA,NA,NA,NA,61,53,55,56,49,34,24,24,22
"2018/04/17","到て","PM10",71,63,50,45,41,36,36,27,21,26,33,31,20,15,NA,NA,58,63,69,77,84,91,87,78
"2018/04/17","到て","SO2",4.5,4.2,3.6,1.9,2.3,1.9,1.9,1.7,3,4.3,2.7,NA,NA,NA,NA,NA,2.7,3.5,3,3.1,4.9,6.1,4.1,3.7
"2018/04/18","到て","CO",0.42,0.34,0.32,0.32,0.29,0.32,0.42,0.43,0.47,0.44,0.4,0.33,NA,NA,0.25,0.24,0.25,0.29,0.32,0.28,0.31,0.35,0.39,0.4
"2018/04/18","到て","NOx",18,15,14,18,14,17,27,25,22,18,15,11,NA,NA,NA,NA,8.8,11,13,11,13,16,16,15
"2018/04/18","到て","O3",20,19,16,14,14,7.4,7.3,13,23,43,54,NA,66,66,63,60,57,51,46,50,44,39,30,27
"2018/04/18","到て","PM10",61,57,55,56,62,62,64,61,65,74,78,NA,47,44,46,44,44,50,53,68,68,73,58,58
"2018/04/18","到て","SO2",3.6,3.9,2.8,2.8,2.5,3.3,3.2,3.8,5.5,5.6,4.2,3.3,NA,NA,2.7,2.3,2.5,2.8,2.9,2.9,2.9,2.7,2.6,2.5
"2018/04/19","到て","CO",0.52,0.41,0.34,0.31,0.32,0.33,0.38,0.5,0.34,0.29,0.28,0.27,0.26,0.25,0.22,0.22,0.22,0.23,0.3,0.37,0.4,0.3,0.34,0.31
"2018/04/19","到て","NOx",14,14,16,14,13,14,21,18,17,8.4,7.5,6.8,7.1,6.7,5.8,6.5,6.8,6.6,9.2,12,13,13,16,15
"2018/04/19","到て","O3",29,25,17,17,13,11,5.6,23,34,52,57,59,61,58,53,52,50,49,43,38,36,37,28,31
"2018/04/19","到て","PM10",57,67,71,67,65,59,60,68,78,73,58,34,32,46,44,52,53,54,48,54,63,75,78,77
"2018/04/19","到て","SO2",2.8,2.7,3.2,3.1,3.1,3.1,7.2,6.5,9.6,5.1,3.6,2.5,2.5,2.2,1.9,1.7,1.6,1.5,1.4,1.6,1.9,3.9,2.6,2.9
"2018/04/20","到て","CO",0.32,0.27,0.29,0.31,0.3,0.32,0.36,0.3,0.28,0.25,0.25,0.22,0.21,0.21,0.21,0.23,0.26,0.26,0.35,0.39,0.37,0.42,0.42,0.45
"2018/04/20","到て","NOx",12,9.5,9.8,14,13,14,20,12,8.3,5.9,5.8,6,4.9,3.9,5.3,5,NA,7.9,11,14,13,16,14,16
"2018/04/20","到て","O3",36,37,26,16,12,10,8.7,31,47,51,56,51,47,45,46,45,45,45,40,45,45,36,36,28
"2018/04/20","到て","PM10",70,77,71,68,58,61,57,58,53,57,56,55,50,44,47,53,53,49,46,60,76,91,95,92
"2018/04/20","到て","SO2",2.4,2.8,2.5,3.4,4.4,5.2,9.3,7.2,7.4,4.2,3,2.8,2,2,1.8,2,2.5,2.5,2.3,2.9,3.7,5.4,4.7,4.4
"2018/04/21","到て","CO",0.41,0.36,0.36,0.43,0.47,0.4,0.44,0.42,0.36,0.35,0.35,0.33,0.3,0.23,0.2,0.19,0.21,0.22,0.27,0.31,0.3,0.28,0.37,0.41
"2018/04/21","到て","NOx",16,12,12,17,11,13,20,19,11,8.1,8.6,6.6,6.6,5.6,4.4,3.9,5.7,6.6,7.7,9.5,12,12,15,17
"2018/04/21","到て","O3",22,24,21,20,30,13,8.8,25,40,46,54,61,63,50,44,44,44,40,37,31,30,26,18,12
"2018/04/21","到て","PM10",87,78,70,85,94,108,88,92,89,88,76,67,74,70,66,61,56,62,64,70,71,80,83,86
"2018/04/21","到て","SO2",4.5,3.6,2.8,3.2,3.3,2.7,5.6,12,9,5,4.3,3.2,2.7,2,1.4,1.3,1.6,1.2,1.6,1.5,3.2,2.6,2.3,2.1
"2018/04/22","到て","CO",0.42,0.47,0.53,0.53,0.43,0.4,0.36,0.37,0.42,0.36,0.36,0.34,0.32,0.33,0.36,0.29,0.22,0.24,0.27,0.3,0.33,0.37,0.36,0.44
"2018/04/22","到て","NOx",20,21,22,21,17,16,15,16,16,8.9,8.9,9.7,7.4,7.5,8.6,9.1,6.9,7.2,7.4,8,9.6,11,13,17
"2018/04/22","到て","O3",9.7,8.2,4.1,3.1,3.9,3.8,7.7,15,30,49,58,66,61,62,67,54,41,43,46,42,38,33,25,16
"2018/04/22","到て","PM10",79,78,77,74,64,45,33,34,46,64,79,86,82,76,70,58,49,52,61,61,54,49,51,49
"2018/04/22","到て","SO2",2.3,2.6,2.5,2.8,3.5,4.7,4,5.7,10,4.1,4.2,3.7,3.5,3.7,4,3.8,2.5,2.2,2.6,2.3,2.2,1.9,2.3,2.2
"2018/04/23","到て","CO",0.34,0.27,0.27,0.33,0.38,0.24,0.27,0.29,0.27,0.25,0.41,0.33,0.2,0.13,0.11,0.12,0.11,0.21,0.39,0.36,0.27,0.18,0.41,0.29
"2018/04/23","到て","NOx",14,8.2,8.3,11,16,8.1,10,12,8.4,6.6,13,NA,11,7.7,8.4,13,7.9,8.7,12,15,12,6.3,8.4,8.4
"2018/04/23","到て","O3",21,21,20,15,7.7,9.3,11,20,28,35,47,42,29,23,19,18,17,13,10,8.4,8.6,13,9.3,8.3
"2018/04/23","到て","PM10",54,49,45,37,39,33,31,36,48,54,NA,53,59,112,260,402,487,352,215,64,55,38,38,26
"2018/04/23","到て","SO2",2.4,2.8,2.4,4,8.6,2.2,2.4,5.6,3.5,3.5,6.2,6.4,3.6,2.2,1.9,1.8,1.7,2,2.3,3,2.8,2.2,2.2,2.1
"2018/04/24","到て","CO",0.27,0.14,0.49,0.17,0.14,0.15,0.2,0.2,0.2,0.24,0.2,0.17,0.17,0.14,0.12,0.13,0.16,0.17,0.21,0.17,0.17,0.2,0.24,0.33
"2018/04/24","到て","NOx",12,8.6,17,10,7.9,7.4,10,9.9,13,12,10,7.6,7.3,7.3,6.2,4.4,5.8,7.3,7.5,7.1,7.1,8.6,12,17
"2018/04/24","到て","O3",8.2,10,7.7,9.6,8.1,9,8.2,10,17,24,24,26,32,19,18,18,16,16,16,19,20,16,11,7.5
"2018/04/24","到て","PM10",29,35,38,33,34,32,34,29,50,50,55,38,43,37,31,20,24,36,45,42,31,39,44,47
"2018/04/24","到て","SO2",4.1,1.5,3,2.6,1.5,1.2,1.4,1.5,2.3,1.9,1.8,1.6,2.1,1.3,1.3,0.7,0.4,0.7,0.7,0.8,0.9,1,1.6,2.7
"2018/04/25","到て","CO",0.36,0.36,0.43,0.51,0.51,0.48,0.51,0.42,0.45,0.39,0.39,0.36,0.37,0.34,0.36,0.41,0.34,0.41,0.45,0.44,0.44,0.44,0.46,0.51
"2018/04/25","到て","NOx",19,21,22,20,20,18,19,21,23,19,18,16,15,13,11,12,10,14,14,16,16,16,19,19
"2018/04/25","到て","O3",4.7,3.8,4.2,5,5,6.6,8.4,13,14,23,28,33,41,48,50,52,47,54,52,46,43,39,31,27
"2018/04/25","到て","PM10",42,34,39,37,48,54,56,50,50,51,59,63,69,74,71,73,67,98,109,126,113,120,117,114
"2018/04/25","到て","SO2",2.6,3.6,3.8,3.6,4.2,4.4,3.8,4.8,5,3.4,3.4,2.7,2.8,2.5,2.6,3.5,2.4,3,3.6,3.3,3,4,4.7,4.6
"2018/04/26","到て","CO",0.53,0.55,0.56,0.55,0.49,0.49,0.65,0.72,0.67,0.56,0.54,0.5,0.4,0.29,0.29,NA,0.28,0.31,0.33,0.33,0.41,0.41,0.39,0.35
"2018/04/26","到て","NOx",19,17,19,20,21,23,26,28,26,22,18,15,12,8.8,7.5,NA,NA,9.1,9.2,8.2,10,11,12,10
"2018/04/26","到て","O3",22,19,16,13,9.4,6.4,7.7,11,19,36,62,80,79,66,60,NA,58,57,62,63,55,48,44,43
"2018/04/26","到て","PM10",100,95,99,99,102,82,78,74,86,99,103,108,100,90,NA,NA,86,79,51,54,53,72,75,79
"2018/04/26","到て","SO2",4,5.1,5.1,5,3.9,3.8,4.6,5.6,6.3,6.1,5.7,4.8,4,3,2.3,NA,1.8,1.6,1.8,2.1,1.9,2.6,2.6,2.7
"2018/04/27","到て","CO",0.37,0.4,0.36,0.39,0.37,0.37,0.36,0.38,0.39,0.4,0.36,0.35,0.32,0.3,0.28,0.28,0.3,0.33,0.35,0.37,0.39,0.43,0.43,0.42
"2018/04/27","到て","NOx",12,16,13,15,14,12,20,17,12,11,8.5,8,7.8,7.1,6.1,6.3,7.6,9.4,9.1,10,13,14,15,14
"2018/04/27","到て","O3",33,27,26,25,24,20,14,24,42,55,66,69,65,65,57,52,53,55,50,43,37,32,28,26
"2018/04/27","到て","PM10",70,66,69,56,54,50,56,65,74,83,86,88,81,62,46,40,42,46,57,59,60,54,58,67
