"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/08","屏東","O3",12,14,14,15,15,9.3,9.3,7.7,7.2,14,20,28,32,37,34,20,22,22,14,11,22,25,24,20
"2018/01/08","屏東","PM10",71,77,89,84,80,75,79,71,69,65,63,52,32,36,40,56,41,24,10,15,22,19,13,7
"2018/01/08","屏東","SO2",2.9,2.1,2.3,2.2,2.1,2.1,1.8,2.1,2.9,3.5,2.7,2.1,1.7,3.7,4.3,2.7,0.8,0.9,0.9,0.8,0.7,0.7,0.7,0.7
"2018/01/09","屏東","CO",0.28,0.22,0.23,0.27,0.34,0.4,0.33,0.44,0.45,0.62,0.61,0.51,0.54,0.59,0.54,0.59,0.66,0.66,0.67,0.68,0.61,0.58,0.57,0.57
"2018/01/09","屏東","NOx",12,7,7.8,7.6,8,9.1,8.6,16,17,21,21,20,21,23,23,27,35,32,30,30,26,25,24,23
"2018/01/09","屏東","O3",19,25,23,20,25,23,25,23,19,11,12,19,14,12,11,8.8,4.7,5.5,5.4,3.9,5.4,4.2,4.8,5.1
"2018/01/09","屏東","PM10",5,3,3,7,9,9,8,7,8,12,16,15,11,11,16,25,25,31,29,31,20,27,19,22
"2018/01/09","屏東","SO2",1.1,1.3,1.3,1.2,1.1,0.9,0.8,1.1,0.9,1.2,0.9,0.9,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.4,1.1,1.1
"2018/01/10","屏東","CO",0.56,0.54,0.5,0.46,0.41,0.43,0.43,0.54,0.54,0.64,NA,NA,0.44,0.39,0.44,0.47,0.51,0.48,0.5,0.44,0.49,0.48,0.39,0.38
"2018/01/10","屏東","NOx",22,19,16,14,12,13,13,20,19,25,NA,NA,19,19,23,20,22,22,19,20,23,21,18,18
"2018/01/10","屏東","O3",4.9,6.4,9.6,13,16,13,12,8.3,6.8,NA,NA,NA,NA,14,26,15,14,14,29,27,21,20,18,16
"2018/01/10","屏東","PM10",13,24,29,32,36,37,34,33,31,NA,NA,NA,NA,48,49,48,48,45,54,57,60,56,54,47
"2018/01/10","屏東","SO2",1.2,1.2,1.1,1.1,1,1.1,1.1,1.1,1.1,1.6,NA,NA,NA,1.6,2.2,1.6,1.6,1.4,1.9,2.4,2.3,2,2,2
"2018/01/11","屏東","CO",0.35,0.35,0.35,0.36,0.34,0.36,0.4,0.53,0.61,0.54,0.59,0.48,0.52,0.43,0.4,0.42,0.45,0.55,0.59,0.48,0.47,0.46,0.39,0.35
"2018/01/11","屏東","NOx",16,14,14,14,14,14,17,22,25,23,23,24,24,19,17,19,18,23,24,21,21,19,17,14
"2018/01/11","屏東","O3",14,14,13,12,12,10,9,7.8,8.3,13,18,20,26,31,32,32,34,29,23,28,26,24,24,24
"2018/01/11","屏東","PM10",40,37,46,43,43,35,33,38,43,49,41,44,34,34,57,59,59,54,56,64,70,75,75,67
"2018/01/11","屏東","SO2",1.8,1.2,1.2,1.4,1.3,1.3,1.5,1.7,1.9,1.8,2,2.1,3.1,3,2.4,2.4,2.4,2.2,1.9,2.8,2.6,2.2,1.8,1.8
"2018/01/12","屏東","CO",0.36,0.33,0.32,0.32,0.32,0.32,0.38,0.55,0.43,0.42,0.46,0.46,0.36,0.36,0.51,0.58,0.43,0.47,0.48,0.59,0.58,0.65,0.61,0.51
"2018/01/12","屏東","NOx",14,14,13,13,12,12,17,29,22,19,19,18,12,12,24,33,24,23,25,31,30,32,29,24
"2018/01/12","屏東","O3",22,21,19,20,19,17,13,7,15,18,28,36,48,57,59,54,48,40,36,26,21,15,13,12
"2018/01/12","屏東","PM10",61,53,60,56,53,45,49,57,62,65,62,57,47,44,52,65,63,57,61,72,85,92,101,97
"2018/01/12","屏東","SO2",1.6,2.2,1.8,1.7,1.7,1.8,1.8,1.8,2,2,2.7,2.8,2.6,3.2,6.9,8.5,3.1,2.6,3.1,3.1,2.8,2.7,2.5,2.1
"2018/01/13","屏東","CO",0.5,0.47,0.43,0.4,0.39,0.41,0.59,0.69,0.65,0.46,0.36,0.31,0.3,0.3,0.36,0.38,0.37,0.42,0.47,0.56,0.56,0.63,0.74,0.46
"2018/01/13","屏東","NOx",21,20,18,17,16,15,27,32,34,24,15,10,8.3,8.7,13,17,21,26,24,33,29,32,39,20
"2018/01/13","屏東","O3",11,9.1,10,7.9,9.5,6.8,0.4,2.9,7.3,19,36,49,57,64,67,68,59,48,45,34,35,25,15,22
"2018/01/13","屏東","PM10",96,89,85,78,67,63,63,65,67,57,53,48,49,47,61,72,79,73,71,73,79,76,76,70
"2018/01/13","屏東","SO2",2.2,1.9,1.3,1.2,1.1,1.1,1.6,2.1,1.9,2.2,2.8,2.4,2.1,2.2,3.4,4.7,5.6,6.8,5,6.4,3.5,2.7,2.6,2
"2018/01/14","屏東","CO",0.42,0.36,0.37,0.37,0.33,0.34,0.37,0.42,0.43,0.4,0.36,0.3,0.28,0.27,0.3,0.35,0.39,0.45,0.52,0.57,0.7,0.63,0.56,0.44
"2018/01/14","屏東","NOx",16,12,13,11,10,10,14,19,17,14,13,9.4,7.8,7.2,11,14,17,18,24,28,33,30,27,21
"2018/01/14","屏東","O3",19,19,17,17,18,16,11,10,16,30,49,58,59,65,72,75,68,60,50,39,28,19,16,17
"2018/01/14","屏東","PM10",65,54,47,43,40,45,43,40,25,27,32,44,41,37,42,56,69,60,52,50,62,65,74,78
"2018/01/14","屏東","SO2",1.6,1.7,1.6,1.5,1.6,1.4,1.6,1.8,2.1,2.3,4.4,3.4,2.1,2.1,2.8,4,4.5,3.8,3.6,3.3,3.1,2.6,2.3,2
"2018/01/15","屏東","CO",0.42,0.35,0.32,0.33,0.32,0.33,0.39,0.56,0.71,0.52,0.41,0.38,0.31,0.37,0.34,0.41,0.52,0.67,1.31,1.34,1.2,1.05,0.5,0.43
"2018/01/15","屏東","NOx",18,10,8.7,8.7,8,8.9,14,23,32,28,22,15,10,13,12,20,32,40,65,71,52,46,24,19
