"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/04/02","¦Á¤î","SO2",3.1,2.2,2.1,1.7,1.1,0.8,1.1,1.6,2.3,2.8,2.4,1.7,1.5,5.5,4.2,3.9,5,3.9,0.4,0.8,1.5,0.9,0.9,1.4
"2018/04/03","¦Á¤î","CO",0.35,0.33,0.3,0.37,0.31,0.37,0.56,0.69,0.53,0.37,0.38,0.31,NA,0.35,0.38,0.41,0.49,0.69,0.73,0.61,0.52,0.6,0.75,0.56
"2018/04/03","¦Á¤î","NOx",23,18,23,26,22,37,61,65,43,15,13,9.5,NA,14,22,27,33,46,45,32,32,45,46,37
"2018/04/03","¦Á¤î","O3",13,16,10,5.8,9.5,4.9,3.8,6.3,19,40,50,55,69,NA,50,50,41,9.8,14,18,12,3.9,3.9,4.7
"2018/04/03","¦Á¤î","PM10",56,49,47,48,43,42,42,44,47,48,52,48,NA,63,63,66,66,52,51,63,59,51,48,46
"2018/04/03","¦Á¤î","SO2",1.5,1.6,1.4,2.1,1.7,1.7,2,2.5,2.3,1.9,1.6,1.2,NA,3.3,3.8,4,3.7,1.8,3.4,3.2,2.1,2,2.2,2.1
"2018/04/04","¦Á¤î","CO",0.4,0.52,0.4,0.31,0.3,0.35,0.46,0.68,0.53,0.45,0.43,0.46,0.32,0.28,0.26,0.29,0.33,0.31,0.42,0.49,0.49,0.48,0.55,0.59
"2018/04/04","¦Á¤î","NOx",25,34,26,17,17,21,26,47,32,24,23,21,11,8.1,9,14,18,16,19,27,33,33,35,41
"2018/04/04","¦Á¤î","O3",7.1,3.8,3.8,5.7,7.1,4.5,6,6.3,16,25,34,48,51,52,52,52,49,49,43,29,17,11,6.3,6.6
"2018/04/04","¦Á¤î","PM10",40,35,31,28,28,28,30,32,34,39,40,42,42,40,41,43,43,45,47,45,49,47,47,43
"2018/04/04","¦Á¤î","SO2",1.5,1.3,1.2,0.9,0.9,0.8,1,1.6,1.6,1.7,1.5,1.3,2,2.3,2.4,7,11,8,3.2,5.1,8.3,8.5,7.9,7.5
"2018/04/05","¦Á¤î","CO",0.57,0.41,0.38,0.31,0.26,0.47,0.51,0.45,0.39,0.29,0.36,0.46,0.46,0.33,0.31,0.31,0.3,0.32,0.37,0.47,0.41,0.46,0.51,0.54
"2018/04/05","¦Á¤î","NOx",36,23,19,16,14,30,37,27,23,9.4,15,15,16,9.7,9.5,11,10,11,14,23,18,22,24,26
"2018/04/05","¦Á¤î","O3",6.7,8.1,9.4,11,16,3.8,5.7,13,26,39,45,71,82,67,60,59,54,52,44,23,22,18,11,6.9
"2018/04/05","¦Á¤î","PM10",37,39,39,33,31,30,29,33,35,31,33,42,53,52,46,50,52,50,44,42,43,42,44,41
"2018/04/05","¦Á¤î","SO2",10,2.7,1.8,1.7,1.1,1.3,1.6,1.4,1.5,1.2,1.5,1.9,4.3,2.9,2.9,3.4,2.4,3.1,2,2.2,2.8,2.6,1.8,1.8
"2018/04/06","¦Á¤î","CO",0.53,0.61,0.5,0.5,0.49,0.55,0.64,0.61,0.45,0.44,0.42,0.4,0.41,0.36,0.34,0.42,0.43,0.4,0.38,0.32,0.34,0.35,0.37,0.34
"2018/04/06","¦Á¤î","NOx",24,27,21,22,26,30,34,32,18,15,9.7,11,11,10,9.5,11,12,12,9.8,8.5,9.5,8.7,13,11
"2018/04/06","¦Á¤î","O3",5.3,5.6,5.1,5,4.8,4,4.1,14,32,33,33,33,36,41,44,41,42,43,44,51,50,51,42,45
"2018/04/06","¦Á¤î","PM10",38,39,39,38,38,37,37,42,49,57,36,9,8,11,12,9,11,17,53,126,157,142,134,132
"2018/04/06","¦Á¤î","SO2",1.8,1.5,1.5,1.5,2,1.9,2.1,3,3,2.2,0.8,0.8,0.8,0.7,0.5,0.5,0.4,0.5,0.4,0.4,0.9,0.7,1,0.6
"2018/04/07","¦Á¤î","CO",0.33,0.28,0.29,0.28,0.31,0.32,0.38,0.42,0.47,0.5,0.55,0.49,0.39,0.31,0.28,0.27,0.27,0.31,0.38,0.49,0.44,0.48,0.43,0.43
"2018/04/07","¦Á¤î","NOx",8.9,6.3,5.9,6.6,7.5,9.7,16,22,27,30,27,22,10,8.4,7.3,7.4,7.7,11,18,33,25,29,22,24
"2018/04/07","¦Á¤î","O3",49,52,47,41,33,34,32,25,25,17,24,35,50,58,63,65,64,59,49,26,29,17,22,21
"2018/04/07","¦Á¤î","PM10",137,135,126,114,101,97,102,98,97,98,102,116,125,127,124,125,121,112,106,102,91,82,76,74
"2018/04/07","¦Á¤î","SO2",1.5,1.7,1.6,1.6,2,1.8,2,1.9,2.1,2.2,2.4,2.4,2.3,2,2.2,2.1,2.1,2.1,2.3,2.2,2.1,2.6,2.7,3.1
"2018/04/08","¦Á¤î","CO",0.33,0.34,0.4,0.34,0.35,0.37,0.45,0.45,0.32,0.31,0.37,0.34,0.38,0.33,0.29,0.3,0.3,0.32,0.34,0.39,0.44,0.51,0.51,0.46
"2018/04/08","¦Á¤î","NOx",12,8.9,14,11,14,15,21,21,8.7,7.7,8.1,7.9,9.6,8.9,6.8,6.9,8.3,8.1,13,15,21,28,29,23
"2018/04/08","¦Á¤î","O3",44,57,43,37,29,28,26,38,58,61,61,62,61,61,62,62,60,59,53,47,34,21,16,18
"2018/04/08","¦Á¤î","PM10",77,77,71,60,56,55,55,58,59,57,55,55,52,47,43,46,49,44,40,42,40,35,35,36
"2018/04/08","¦Á¤î","SO2",2.5,2.7,2.3,7,7.1,5.4,5.7,4.6,3.1,2.5,2.5,2.5,2.8,2.7,2.7,2.4,2.4,2.4,2.3,2.5,2.6,2.6,2.8,2.8
"2018/04/09","¦Á¤î","CO",0.4,0.36,0.28,0.33,0.32,0.37,0.6,0.9,0.74,0.42,0.28,0.24,0.26,0.26,0.25,0.25,0.31,0.34,0.34,0.43,0.47,0.45,0.45,0.4
"2018/04/09","¦Á¤î","NOx",16,13,12,18,20,23,55,79,54,20,11,NA,NA,NA,8.1,8.2,11,10,14,24,36,35,29,30
"2018/04/09","¦Á¤î","O3",24,23,21,11,7.8,6.8,5.2,6.1,17,51,59,59,59,54,53,56,53,52,47,32,18,15,15,11
"2018/04/09","¦Á¤î","PM10",34,34,32,28,29,30,31,42,50,48,47,44,32,25,27,31,36,38,38,37,36,31,31,31
"2018/04/09","¦Á¤î","SO2",2.9,0.9,0.9,1.1,1.5,1.3,1.7,2.7,2.5,2.6,2,1.4,1.1,0.9,1,0.9,0.9,0.9,0.9,0.9,1,1.2,1.2,1
"2018/04/10","¦Á¤î","CO",0.31,0.32,0.35,0.35,0.32,0.38,0.56,0.72,0.92,0.42,0.41,0.44,0.45,0.34,0.33,0.35,0.35,0.41,0.58,0.65,0.83,0.65,0.65,0.45
"2018/04/10","¦Á¤î","NOx",15,23,31,37,30,35,40,60,69,20,20,21,17,12,12,13,17,23,31,33,68,53,45,29
"2018/04/10","¦Á¤î","O3",16,11,4.1,3.1,4,4.2,4.9,6.9,17,62,69,79,93,89,87,88,82,70,60,48,8,5.6,5.5,15
"2018/04/10","¦Á¤î","PM10",24,23,25,25,25,26,30,36,51,62,56,51,48,49,52,51,52,52,51,53,53,51,44,35
"2018/04/10","¦Á¤î","SO2",0.9,1.1,1.2,1.5,1.3,1.4,1.7,2.2,5.1,3.5,2.7,2.3,2.3,3.5,3.6,3.9,5.4,7.4,5.7,4.7,3.7,2.8,2.7,2.3
"2018/04/11","¦Á¤î","CO",0.43,0.52,0.4,0.44,0.47,0.52,0.73,0.79,0.76,0.77,0.86,0.63,0.52,0.39,0.34,0.31,0.32,0.33,0.41,0.51,0.51,0.62,0.79,0.71
"2018/04/11","¦Á¤î","NOx",21,34,21,28,30,35,63,59,40,35,43,32,30,17,23,21,27,19,21,33,32,42,49,49
"2018/04/11","¦Á¤î","O3",21,5.8,11,5.9,4.3,3.6,4.2,11,31,49,59,72,70,87,71,60,48,49,41,23,16,7.9,3.9,4.8
"2018/04/11","¦Á¤î","PM10",33,36,34,33,32,29,35,44,51,62,73,76,69,61,55,48,41,38,34,38,40,35,35,37
"2018/04/11","¦Á¤î","SO2",1.6,1.7,1.7,2,2.1,1.8,2.3,3.3,4.1,5.4,6.6,5.2,8.7,6.8,14,14,17,9.5,4.9,5.3,3.5,2.6,2.6,2.8
"2018/04/12","¦Á¤î","CO",0.73,0.74,0.66,0.74,0.79,0.83,0.97,1.1,1.18,1.25,0.93,0.62,0.62,0.56,0.53,0.39,NA,NA,0.71,0.88,0.67,0.66,0.78,0.73
"2018/04/12","¦Á¤î","NOx",52,44,39,41,44,53,81,86,77,93,67,NA,48,36,32,28,NA,NA,40,54,52,55,65,57
"2018/04/12","¦Á¤î","O3",3.2,3.1,3,3.1,3.1,3.6,3.7,4.4,14,4.4,NA,9,15,31,NA,NA,25,17,8.8,4.4,3.4,3.6,3.5,3.5
"2018/04/12","¦Á¤î","PM10",36,35,36,40,40,34,41,50,65,76,66,42,25,24,NA,37,35,33,30,27,27,27,30,32
"2018/04/12","¦Á¤î","SO2",2.5,3.7,3.6,4,4.3,3.6,3.8,4.5,6.4,7.4,6,NA,2.2,1.8,3,4.4,NA,NA,1.9,2.4,2.7,3.2,3.2,3.2
"2018/04/13","¦Á¤î","CO",0.59,0.5,0.49,0.6,0.65,0.66,0.79,1.01,1.04,0.58,0.48,0.4,0.36,0.3,0.26,0.29,0.38,0.4,0.64,0.85,0.95,0.62,0.63,0.69
"2018/04/13","¦Á¤î","NOx",40,41,34,42,51,41,67,78,70,43,32,24,NA,NA,NA,13,22,23,34,56,63,38,41,46
"2018/04/13","¦Á¤î","O3",3.5,3.6,3.8,3.5,3.6,4.1,3.9,4.7,8.4,18,29,37,NA,55,59,65,58,47,30,11,4.6,5.3,4,3.6
"2018/04/13","¦Á¤î","PM10",26,21,20,18,22,24,21,23,32,34,32,31,33,35,33,34,37,32,35,45,41,36,31,25
"2018/04/13","¦Á¤î","SO2",2.3,2,1.4,2,2.1,1.8,2.5,2.6,4.1,5.8,3.9,2.2,6.5,8.6,2.2,2.9,4.1,5.1,4.4,5.9,3.9,3.2,2.1,1.9
"2018/04/14","¦Á¤î","CO",0.79,0.59,0.57,0.56,0.6,0.71,0.8,0.81,0.9,0.73,0.71,0.5,0.46,0.45,0.37,0.29,0.3,0.39,0.5,0.44,0.58,0.7,0.56,0.41
"2018/04/14","¦Á¤î","NOx",51,40,39,37,42,49,51,46,47,37,38,21,19,22,26,18,20,29,36,30,44,54,38,23
"2018/04/14","¦Á¤î","O3",3.6,3.7,3.5,3.7,3.6,4.4,4.4,6.9,10,21,15,39,48,33,23,24,20,12,7,7.5,3.9,3.5,4,8.6
"2018/04/14","¦Á¤î","PM10",26,29,28,25,24,23,30,37,47,56,48,37,35,35,32,23,21,26,24,21,21,22,20,20
"2018/04/14","¦Á¤î","SO2",2.3,2.7,3.2,2.6,2.8,3.4,3.4,4.1,4.6,4.2,3,2.4,2.1,1.8,6.2,3,2,2.3,3.9,3.7,3.5,3.8,4.6,3.9
"2018/04/15","¦Á¤î","CO",0.34,0.31,0.25,0.22,0.22,0.21,0.22,0.22,0.23,0.23,0.24,0.24,0.24,0.27,0.29,0.29,0.29,0.3,0.31,0.37,0.4,0.43,0.45,0.42
"2018/04/15","¦Á¤î","NOx",8.1,13,9.8,5.9,5.5,6,7.6,8.3,13,14,14,14,14,17,16,15,13,13,13,17,17,19,18,14
"2018/04/15","¦Á¤î","O3",29,25,37,47,49,51,50,51,48,47,46,47,46,46,48,50,55,54,55,50,49,47,47,56
"2018/04/15","¦Á¤î","PM10",22,19,14,10,8,9,6,7,11,12,11,13,20,38,67,99,131,157,158,137,124,129,141,137
"2018/04/15","¦Á¤î","SO2",2.3,5.3,3.4,0.9,0.8,0.7,0.8,0.8,2.4,2.5,3.9,3.4,3.2,3.9,2.9,2.3,2.5,2.7,2.2,3.4,0.9,0.8,1.2,2.4
"2018/04/16","¦Á¤î","CO",0.37,0.28,0.26,0.23,0.21,0.23,0.3,0.43,0.42,0.26,0.26,0.29,0.24,0.23,0.23,0.23,0.25,0.33,0.47,0.37,0.27,0.3,0.32,0.26
"2018/04/16","¦Á¤î","NOx",11,6.6,6.3,6.6,6.1,9.8,17,24,32,22,21,21,19,17,17,15,18,25,28,19,10,15,19,11
"2018/04/16","¦Á¤î","O3",59,60,57,55,55,51,45,39,35,45,48,49,51,53,56,59,58,52,48,57,68,58,49,58
"2018/04/16","¦Á¤î","PM10",115,91,73,68,67,72,80,86,94,101,103,101,94,84,74,63,60,59,59,61,59,54,51,65
"2018/04/16","¦Á¤î","SO2",2.5,2,1.4,1.6,1.3,1.5,1.6,1.8,2.2,2.3,2.3,2.2,2.1,1.9,1.8,1.5,1.8,2.1,2.2,2.3,2.4,2.4,4.3,2.2
"2018/04/17","¦Á¤î","CO",0.25,0.22,0.22,0.2,0.19,0.23,0.29,0.43,0.44,0.37,0.35,0.31,0.32,0.26,0.24,NA,0.3,0.47,0.59,0.58,0.54,0.47,0.44,0.41
"2018/04/17","¦Á¤î","NOx",9.3,10,11,11,10,16,23,39,39,43,38,35,39,26,23,NA,32,60,55,54,53,46,44,39
"2018/04/17","¦Á¤î","O3",58,55,50,50,53,47,45,32,35,30,33,36,30,42,NA,45,41,16,17,15,9.8,9.2,11,13
"2018/04/17","¦Á¤î","PM10",64,50,44,44,45,42,35,36,33,27,29,32,37,36,NA,37,38,44,52,52,51,51,47,41
"2018/04/17","¦Á¤î","SO2",1.5,1.8,3,2.8,1.6,2.6,2.9,5,4.6,3.5,3.8,3.5,3.5,2.3,2.2,NA,3.5,4.1,4.5,3.9,8.3,7.8,8.2,8.2
"2018/04/18","¦Á¤î","CO",0.36,0.3,0.32,0.34,0.32,0.33,0.39,0.45,0.36,0.25,0.23,0.23,0.22,0.23,0.23,0.27,0.25,0.28,0.3,0.38,0.45,0.52,0.46,0.47
"2018/04/18","¦Á¤î","NOx",29,17,21,27,28,30,39,46,27,13,12,12,11,10,11,13,12,16,15,25,32,42,35,36
"2018/04/18","¦Á¤î","O3",20,29,23,13,16,17,21,23,44,59,62,63,64,65,63,62,64,61,60,46,30,19,20,16
"2018/04/18","¦Á¤î","PM10",36,31,30,32,31,30,32,41,42,38,40,40,40,45,48,50,49,47,54,60,62,64,58,55
"2018/04/18","¦Á¤î","SO2",6.7,4.1,6,5.7,8.9,7.6,6,6.9,4.4,1.8,1.8,2.3,2.3,2.1,2.2,2.7,3.3,2,1.8,2.6,2.7,3.4,3.2,3.7
"2018/04/19","¦Á¤î","CO",0.44,0.38,0.36,0.35,0.37,0.4,0.53,0.68,0.54,0.38,0.34,0.29,0.27,0.24,0.26,0.26,0.3,0.32,0.3,0.3,0.28,0.27,0.22,0.19
"2018/04/19","¦Á¤î","NOx",29,25,27,29,41,39,56,70,36,18,14,12,7.9,9.9,10,13,12,14,15,16,13,13,9.8,8.4
"2018/04/19","¦Á¤î","O3",20,20,16,12,6.2,7.3,10,18,44,48,52,56,58,55,54,53,49,46,45,42,45,45,49,49
"2018/04/19","¦Á¤î","PM10",50,46,48,44,42,39,41,46,45,41,36,36,32,28,32,38,43,48,53,51,43,37,35,32
"2018/04/19","¦Á¤î","SO2",2.5,2.7,3.2,4.1,3.5,3.9,6.8,5.1,3.8,2.7,1.9,2.6,1.7,1.6,1.3,1.4,1.2,1.3,1.1,1.6,1.6,1.4,1.5,1.2
"2018/04/20","¦Á¤î","CO",0.18,0.17,0.18,0.18,0.19,0.23,0.38,0.33,0.29,0.25,0.26,0.27,0.27,0.27,0.26,0.26,0.28,0.37,0.35,0.32,0.28,0.28,0.31,0.36
"2018/04/20","¦Á¤î","NOx",7.9,4.4,7.2,6.8,7.8,9.3,31,19,12,11,8.6,9.7,9.8,11,9.8,9.3,11,15,16,15,13,11,12,20
"2018/04/20","¦Á¤î","O3",48,49,43,44,42,37,23,36,44,46,50,50,49,46,45,44,41,37,33,34,36,39,38,23
"2018/04/20","¦Á¤î","PM10",31,34,35,34,33,29,32,32,28,26,25,29,31,32,35,36,37,42,42,40,40,40,39,38
"2018/04/20","¦Á¤î","SO2",1.4,1.7,1.7,1.6,1.9,1.9,2.2,2.1,2,2,1.9,1.8,1.8,1.7,1.8,1.9,1.6,1.7,1.6,1.9,2,1.9,1.7,2.4
"2018/04/21","¦Á¤î","CO",0.34,0.32,0.34,0.37,0.34,0.36,0.63,0.8,0.92,0.45,0.45,0.4,0.36,0.33,0.29,0.34,0.31,0.4,0.48,0.5,0.59,0.7,0.63,0.49
"2018/04/21","¦Á¤î","NOx",14,15,14,19,25,28,48,67,64,21,19,14,12,10,12,8.4,9.9,18,23,23,30,42,36,24
"2018/04/21","¦Á¤î","O3",25,22,22,13,8.4,6.6,6.4,6,13,39,48,58,64,64,45,41,39,31,23,20,16,4.9,5.7,8.4
"2018/04/21","¦Á¤î","PM10",34,27,28,31,32,32,31,33,42,42,37,34,30,32,36,33,29,28,26,29,34,33,32,31
"2018/04/21","¦Á¤î","SO2",3.8,2.1,2,2.7,2.6,2.3,2.7,3.6,4.2,3.6,3.1,2.4,2.4,2.3,3.8,1.7,1.7,1.6,2,2.1,2.5,3,2.7,2.7
"2018/04/22","¦Á¤î","CO",0.53,0.62,0.57,0.51,0.54,0.5,0.71,0.62,0.74,0.78,0.6,0.5,0.38,0.37,0.34,0.33,0.3,0.43,0.69,0.65,0.68,0.64,0.56,0.6
"2018/04/22","¦Á¤î","NOx",21,35,30,26,29,29,39,38,36,37,23,14,13,15,16,11,14,17,34,35,37,43,34,40
"2018/04/22","¦Á¤î","O3",9.5,4.1,4.1,4.1,3.8,4.1,5,11,19,28,53,78,79,78,69,68,52,51,25,13,9.2,4.9,8,4.9
"2018/04/22","¦Á¤î","PM10",29,26,26,35,37,32,35,41,43,50,58,58,48,42,45,44,34,32,33,35,55,51,33,27
"2018/04/22","¦Á¤î","SO2",2.4,1.9,2.1,2.3,2.7,2.8,3,2.8,3.2,3.6,3.5,2.5,1.9,6.7,11,3.9,6.7,4.9,3.5,3.6,6.4,3.9,3.1,3
"2018/04/23","¦Á¤î","CO",0.53,0.47,0.35,0.36,0.37,0.38,0.49,0.6,0.71,0.33,0.41,0.32,0.24,0.19,0.2,0.22,0.27,0.45,0.46,0.5,0.61,0.5,0.6,0.52
"2018/04/23","¦Á¤î","NOx",30,24,24,25,35,32,49,42,44,18,23,15,13,9.5,9.7,12,16,19,19,26,41,32,43,37
"2018/04/23","¦Á¤î","O3",5.1,4.5,4,3.7,3.5,4.3,4.6,8.8,18,31,44,63,50,50,49,47,34,28,25,16,5.7,8.9,3.8,3.4
"2018/04/23","¦Á¤î","PM10",27,29,22,19,20,17,20,25,33,31,24,29,25,20,21,NA,21,18,19,16,16,18,15,14
"2018/04/23","¦Á¤î","SO2",2.2,2.5,1.7,1.8,1.8,2,2.1,2.5,3.4,2.5,2,2.1,4,3.2,3.4,3.7,3.9,1.7,1.7,1.8,2.3,2.3,2.6,2.5
"2018/04/24","¦Á¤î","CO",0.41,0.48,0.45,0.46,0.46,0.56,0.62,0.88,0.7,0.51,0.58,0.36,0.45,0.42,0.38,0.35,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/24","¦Á¤î","NOx",25,24,20,22,26,34,37,47,40,30,34,18,18,17,17,15,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/24","¦Á¤î","O3",4.8,5.5,9.5,7.1,7.1,4.6,7,7,8,15,11,22,28,33,40,39,3.1,NA,NA,NA,NA,NA,NA,NA
"2018/04/24","¦Á¤î","PM10",13,16,20,25,25,26,32,38,37,37,37,27,12,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/24","¦Á¤î","SO2",1,1.2,1.7,1.5,1.6,2,2,2.3,2.1,2.2,1.8,2.3,1.6,0.7,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/25","¦Á¤î","CO",NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.33,0.33,0.34,0.33,0.32,0.35,0.33,0.35,0.35,0.36,0.44,0.39,0.4,0.4,0.37
"2018/04/25","¦Á¤î","NOx",NA,NA,NA,NA,NA,NA,NA,NA,23,23,13,15,12,10,17,18,22,17,14,22,16,16,17,13
"2018/04/25","¦Á¤î","O3",NA,NA,NA,NA,NA,NA,NA,NA,36,38,49,52,59,67,64,67,63,71,78,66,66,63,60,61
"2018/04/25","¦Á¤î","PM10",NA,NA,NA,NA,NA,NA,NA,35,34,31,32,33,36,43,52,50,48,50,48,54,55,53,54,48
"2018/04/25","¦Á¤î","SO2",NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.7,1.1,3.2,1.2,2.8,7.4,9.5,7.9,3.6,1.3,0.2,2.2,2.6,2.7,0.5
"2018/04/26","¦Á¤î","CO",0.34,0.3,0.28,0.29,0.3,0.31,0.33,0.34,0.31,0.29,0.29,0.29,0.29,0.26,0.26,0.26,0.26,0.32,0.44,0.47,0.45,0.55,0.6,0.6
"2018/04/26","¦Á¤î","NOx",11,10,9,13,15,18,22,21,13,12,13,14,14,18,19,27,14,20,22,25,27,39,43,42
"2018/04/26","¦Á¤î","O3",63,61,61,55,51,47,48,56,69,71,73,72,70,64,63,53,67,57,50,44,38,19,13,10
"2018/04/26","¦Á¤î","PM10",45,43,40,39,38,37,37,37,38,35,34,36,36,34,32,29,30,32,30,30,35,33,29,32
"2018/04/26","¦Á¤î","SO2",1.2,2.3,1.3,2.1,4.3,2.9,1.6,2.3,1.5,1.5,1.7,1.5,3.1,7.7,8.2,15,3.2,4.3,3,2.3,2.1,2.3,4.5,3.3
"2018/04/27","¦Á¤î","CO",0.47,0.43,0.4,0.41,0.4,0.5,0.55,0.9,0.84,0.57,0.52,0.41,0.34,0.32,0.31,0.28,0.33,0.42,0.47,0.42,0.39,0.36,0.34,0.33
"2018/04/27","¦Á¤î","NOx",37,29,26,25,30,43,42,72,61,37,31,18,14,23,27,19,26,31,32,26,21,18,14,12
"2018/04/27","¦Á¤î","O3",8.4,9.9,11,10,10,5.8,8.7,9.6,22,47,53,55,57,46,38,52,44,35,33,37,47,53,62,67
"2018/04/27","¦Á¤î","PM10",33,29,28,31,31,29,33,41,46,50,49,43,37,35,30,24,24,28,28,26,30,34,38,36
"2018/04/27","¦Á¤î","SO2",3.3,5.1,3.3,2.3,1.9,1.9,2.1,2.4,2.1,2.9,5,3.2,1.9,7,3,2.1,1.4,3.5,4.7,3.8,3.1,1.8,0.8,1.6
"2018/04/28","¦Á¤î","CO",0.32,0.29,0.29,0.27,0.28,0.31,0.33,0.35,0.38,0.35,0.38,0.4,0.37,0.33,0.33,0.33,0.34,0.37,0.42,0.4,0.41,0.48,0.79,0.6
"2018/04/28","¦Á¤î","NOx",10,6.1,6.3,6.1,6.1,8.6,9,11,11,11,11,12,13,11,9.9,10,9.2,12,17,17,17,20,42,32
"2018/04/28","¦Á¤î","O3",73,77,77,77,77,78,78,74,73,74,73,72,69,68,67,65,65,63,55,55,53,45,17,19
"2018/04/28","¦Á¤î","PM10",37,38,35,35,36,36,32,37,43,45,49,50,48,45,44,42,33,30,32,31,32,32,32,31
"2018/04/28","¦Á¤î","SO2",1.4,2.2,2,1.9,1.8,2,1.8,1.8,1.8,1.8,1.9,2.1,2.3,2.4,1.8,1.7,1.7,1.8,2.4,2.1,1.8,1.8,2.2,2.4
"2018/04/29","¦Á¤î","CO",0.58,0.49,0.5,0.46,0.45,0.55,0.59,0.73,0.62,0.56,0.56,0.59,0.67,0.61,0.52,0.43,0.43,0.44,0.39,0.48,0.46,0.51,0.71,0.77
"2018/04/29","¦Á¤î","NOx",28,21,21,22,22,28,29,42,31,17,16,17,17,17,34,37,22,30,18,17,19,23,30,28
"2018/04/29","¦Á¤î","O3",17,19,16,9.9,12,6.1,9.5,11,29,59,72,88,111,97,80,71,69,58,67,68,62,51,27,19
"2018/04/29","¦Á¤î","PM10",28,27,25,23,25,29,31,30,37,51,61,59,61,63,63,66,58,57,56,53,58,61,61,57
"2018/04/29","¦Á¤î","SO2",2.4,1.8,1.6,1.5,1.8,2.3,2.1,2.3,3.6,2.9,2.2,2.1,2.2,4,24,27,11,17,7.5,3.7,4.3,4.3,3.4,2.7
"2018/04/30","¦Á¤î","CO",0.62,0.59,0.47,0.44,0.49,0.61,0.7,0.86,1,0.85,0.73,0.73,0.65,0.55,0.49,0.49,0.51,0.59,0.65,0.66,0.64,0.69,0.75,0.75
"2018/04/30","¦Á¤î","NOx",27,22,12,14,17,41,35,47,55,42,33,25,20,30,34,33,33,33,31,35,31,39,43,45
"2018/04/30","¦Á¤î","O3",11,9.5,17,15,12,4.7,7.1,9.9,12,27,44,66,77,72,59,52,48,45,40,27,19,7.8,4.7,4
"2018/04/30","¦Á¤î","PM10",52,46,37,32,32,32,39,46,48,52,50,52,52,54,63,54,49,55,52,44,46,50,45,40
"2018/04/30","¦Á¤î","SO2",2.2,1.6,1.4,1.5,1.3,2.9,2.3,3.8,4.7,3.8,3.8,2.9,5.1,19,27,21,11,6.7,5.2,3.2,2.9,2.8,2.7,3
"2018/05/01","¦Á¤î","CO",0.7,0.77,0.69,0.55,0.59,0.72,0.91,0.82,0.98,0.91,0.89,0.66,0.66,0.59,0.5,0.4,0.4,0.42,0.49,0.56,0.6,0.67,0.62,0.55
"2018/05/01","¦Á¤î","NOx",33,46,41,28,32,57,64,50,56,43,37,24,24,17,27,24,30,33,35,35,33,40,31,27
"2018/05/01","¦Á¤î","O3",4.4,3.7,3.6,3.8,3.7,4.2,4.4,8.7,11,22,45,69,91,108,88,74,59,55,46,40,32,16,14,10
"2018/05/01","¦Á¤î","PM10",37,37,40,42,37,37,41,45,49,53,58,55,57,64,64,59,50,46,49,49,50,52,53,48
"2018/05/01","¦Á¤î","SO2",2.9,2.6,2.3,2.1,2,2.3,2.7,4.8,5.8,5.2,4.1,4.9,6.5,8.8,18,17,21,22,19,12,6.4,4.7,2.9,2.4
"2018/05/02","¦Á¤î","CO",0.44,0.44,0.48,0.49,0.47,0.57,0.81,0.7,0.71,0.56,0.43,0.31,0.29,0.29,0.32,0.3,NA,0.33,0.39,0.58,0.6,0.33,0.29,0.21
"2018/05/02","¦Á¤î","NOx",20,19,23,28,27,43,54,30,35,29,23,15,14,14,18,20,NA,18,25,31,48,26,17,14
"2018/05/02","¦Á¤î","O3",11,10,5.6,3.9,3.8,4.4,6.1,18,24,38,54,61,65,71,69,NA,NA,42,28,20,4.9,13,19,26
"2018/05/02","¦Á¤î","PM10",42,38,37,35,35,36,45,52,49,45,46,48,46,45,46,43,NA,35,33,31,37,35,26,21
"2018/05/02","¦Á¤î","SO2",2.9,2.5,2.2,2.3,2.1,2.3,3.1,3.6,3.2,3.2,3.1,3,2.7,2.4,4.9,11,NA,NA,7.6,7.4,10,11,6.1,7.1
"2018/05/03","¦Á¤î","CO",0.36,0.5,0.4,0.38,0.43,0.45,0.46,0.51,0.43,0.38,0.36,0.36,0.34,0.35,0.37,0.37,0.45,0.51,0.53,0.37,0.32,0.32,0.31,0.28
"2018/05/03","¦Á¤î","NOx",8.6,7.7,8.9,8.4,6.6,8.5,11,13,18,23,19,19,16,16,23,20,24,22,21,16,13,13,12,11
"2018/05/03","¦Á¤î","O3",68,85,71,72,80,75,66,60,57,54,61,60,61,58,51,55,51,52,49,51,50,49,49,50
"2018/05/03","¦Á¤î","PM10",27,42,52,58,63,67,67,62,56,54,51,49,47,45,42,40,45,54,58,50,38,36,37,34
"2018/05/03","¦Á¤î","SO2",5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.3,4.1,2.2,1.6,1.7,2,2.8,2.4,2.1,2.1,2.4
