"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/04/02","キ马","NOx",19,20,14,9.8,12,16,32,44,20,14,11,12,10,9.8,11,13,14,20,22,31,43,38,37,24
"2018/04/02","キ马","O3",26,24,30,36,34,32,20,19,43,54,65,72,71,70,69,68,73,58,46,33,21,21,16,23
"2018/04/02","キ马","PM10",78,75,66,68,66,67,66,74,83,92,92,97,89,88,80,77,88,94,106,114,128,137,122,97
"2018/04/02","キ马","SO2",2,3.7,2.7,2.3,2.6,2.8,2.8,3.6,4.7,5.1,4.1,3.5,3.6,3.4,4.1,3.8,4.7,7.2,6.3,5.6,7.3,8.1,6.6,4.5
"2018/04/03","キ马","CO",0.46,0.38,0.37,0.33,0.33,0.38,0.54,0.72,0.57,0.38,0.37,NA,0.35,0.28,NA,0.25,0.26,0.36,0.52,0.69,0.75,0.8,0.78,0.73
"2018/04/03","キ马","NOx",19,16,24,20,23,17,26,38,31,20,17,NA,14,11,NA,11,11,16,25,35,36,40,41,38
"2018/04/03","キ马","O3",25,29,19,21,16,21,13,13,28,46,NA,54,53,57,NA,46,42,35,27,23,20,15,10,6.5
"2018/04/03","キ马","PM10",76,65,64,63,67,77,71,71,66,77,NA,93,94,97,NA,86,77,68,63,70,66,65,55,56
"2018/04/03","キ马","SO2",3.1,1.3,2.3,3.2,5.1,2.5,2,2.5,4.4,3.8,3.4,NA,2.8,2,NA,1.4,1.3,1.3,2.1,3.2,3.7,5.2,4,4.6
"2018/04/04","キ马","CO",0.53,0.54,0.49,0.47,0.31,0.32,0.47,0.57,0.47,0.46,0.39,0.34,0.36,0.34,0.32,0.3,0.34,0.41,0.37,0.33,0.33,0.41,0.4,0.32
"2018/04/04","キ马","NOx",26,32,25,25,13,18,24,23,21,22,17,13,13,14,13,12,12,18,17,18,25,18,22,22
"2018/04/04","キ马","O3",13,8.1,8.9,6.2,19,12,9.4,18,26,34,43,56,68,65,69,58,53,52,41,40,38,53,43,38
"2018/04/04","キ马","PM10",55,59,61,61,55,53,52,62,68,72,71,69,72,77,79,67,65,71,83,84,84,78,67,61
"2018/04/04","キ马","SO2",2.3,2.3,2,1.8,1.4,2.9,2.6,2.1,2.2,3.6,3.1,2.7,2.5,3.1,3.2,2.6,2.3,2.3,2.1,4.8,8.2,3.6,4.1,7.1
"2018/04/05","キ马","CO",0.3,0.3,0.31,0.49,0.44,0.51,0.66,0.59,0.48,0.32,0.27,0.27,0.26,0.24,0.23,0.24,0.24,0.25,0.26,0.35,0.45,0.48,0.35,0.3
"2018/04/05","キ马","NOx",16,19,20,34,28,41,33,24,21,14,16,16,11,10,9.4,7.8,9.7,10,11,17,18,19,13,12
"2018/04/05","キ马","O3",41,35,32,14,13,3.2,7.7,20,33,42,34,42,51,49,48,45,38,32,31,25,26,25,36,37
"2018/04/05","キ马","PM10",59,63,65,68,65,60,60,74,75,74,68,70,62,56,50,49,53,58,63,55,56,57,65,56
"2018/04/05","キ马","SO2",4,5,4.7,5.3,3.6,5,4,3.5,3.7,4.3,4.2,3.2,2.7,2.3,2,2,2.6,2.8,2.6,2.5,2.2,2.2,1.9,1.7
"2018/04/06","キ马","CO",0.34,0.31,0.31,0.33,0.33,0.35,0.38,0.36,0.27,0.32,0.42,0.41,0.4,0.39,0.35,0.39,0.42,0.44,0.42,0.36,0.38,0.39,0.38,0.33
"2018/04/06","キ马","NOx",17,23,18,11,17,19,21,15,10,13,14,13,14,14,13,14,15,19,15,14,13,13,13,9.3
"2018/04/06","キ马","O3",31,27,27,28,24,25,20,28,34,33,25,29,31,34,39,37,36,34,38,43,44,43,43,47
"2018/04/06","キ马","PM10",58,50,63,66,68,61,61,69,73,75,63,52,27,16,16,19,30,27,45,98,149,171,151,139
"2018/04/06","キ马","SO2",1.6,2,2.4,2.8,3.4,4.3,3.8,3.4,2.7,2.6,0.9,1.1,1.1,1.3,1,1.1,1.1,1,1.1,1.1,1.2,1.3,1.1,1.2
"2018/04/07","キ马","CO",0.28,0.27,0.27,0.28,0.29,0.3,0.33,0.37,0.42,0.49,0.5,0.55,0.62,0.51,0.41,0.41,0.36,0.47,0.55,0.51,0.4,0.36,0.35,0.31
"2018/04/07","キ马","NOx",7.5,5.8,5.3,5,6.3,7.6,10,12,13,19,19,21,25,18,13,14,13,21,25,25,18,14,12,9
"2018/04/07","キ马","O3",49,50,51,52,51,50,47,45,43,39,39,39,37,44,53,55,58,51,45,44,50,54,56,54
"2018/04/07","キ马","PM10",144,143,146,136,136,134,138,134,131,121,127,126,138,141,151,154,149,137,130,130,136,130,126,110
"2018/04/07","キ马","SO2",1.1,2.4,2.2,2.4,2.2,2.6,2.5,2.3,2.5,2.5,3,3.2,3.4,3.1,2.9,2.6,2.6,3.3,3.7,4,3.9,3.2,3.3,3
"2018/04/08","キ马","CO",0.34,0.29,0.29,0.28,0.25,0.25,0.3,0.32,0.34,0.35,0.34,0.33,0.34,0.35,0.34,0.32,0.33,0.35,0.41,0.44,0.64,0.66,0.65,0.48
"2018/04/08","キ马","NOx",8.5,8.2,7.7,7.9,7,6.6,8.9,10,11,11,10,9.8,11,11,12,9.7,10,13,19,25,29,31,34,18
"2018/04/08","キ马","O3",53,55,58,57,57,59,56,54,55,56,58,62,67,72,73,80,80,72,58,52,37,26,19,34
"2018/04/08","キ马","PM10",113,108,111,101,94,81,73,68,72,69,60,53,50,54,60,59,58,58,65,77,83,79,66,64
"2018/04/08","キ马","SO2",3.3,1.6,1.4,1.7,1.2,1.1,1.8,1.9,1.5,1.3,1.2,1,1.5,1.4,1.8,1.5,1.8,2,1.8,1.9,2.1,2.1,2.3,1.3
"2018/04/09","キ马","CO",0.37,0.36,0.33,0.31,0.28,0.3,0.45,0.75,0.53,0.42,0.49,0.52,0.43,0.38,0.36,0.36,0.39,0.5,0.54,0.49,0.5,0.62,0.85,0.85
"2018/04/09","キ马","NOx",12,9,7.2,7.1,6.5,7.3,16,37,24,14,18,23,22,16,18,17,18,23,25,26,34,57,61,47
"2018/04/09","キ马","O3",42,41,38,32,32,33,26,18,41,59,67,75,73,80,79,79,73,63,59,55,43,20,12,15
"2018/04/09","キ马","PM10",57,55,41,39,34,30,30,27,36,50,67,72,69,70,71,75,70,73,68,72,70,78,85,98
"2018/04/09","キ马","SO2",1,1.3,1.2,1.1,1,1.2,1.1,1.9,2.5,2.7,3.8,4.9,5.2,4.8,5.1,4,3.8,3.4,3.3,2.6,3.3,4.2,8.4,5.5
"2018/04/10","キ马","CO",0.7,0.52,0.41,0.41,0.4,0.42,0.55,0.9,0.68,0.34,0.3,0.37,0.3,0.26,0.28,0.3,0.33,0.34,0.41,0.76,1.12,0.83,0.56,0.43
"2018/04/10","キ马","NOx",42,28,18,22,23,21,27,46,33,16,13,18,12,10,11,12,15,16,23,39,55,44,26,27
"2018/04/10","キ马","O3",20,26,35,26,32,26,23,18,38,62,70,75,79,71,74,78,74,72,60,42,23,29,45,41
"2018/04/10","キ马","PM10",102,102,92,82,76,65,65,57,64,56,66,63,67,55,59,62,64,62,59,66,74,83,80,70
"2018/04/10","キ马","SO2",8.3,4.2,3.6,3.6,5.1,3.4,2.8,3,4.4,4,4.3,4.6,3.3,2.3,2.6,3,3.1,3,3.8,4.8,4.9,3.4,3,8
"2018/04/11","キ马","CO",0.38,0.43,0.38,0.31,0.35,0.41,0.56,0.93,0.53,0.36,0.34,0.39,0.36,0.34,0.35,0.35,0.43,0.53,0.57,0.6,0.63,0.59,0.62,0.5
"2018/04/11","キ马","NOx",18,24,21,12,16,21,34,49,26,20,21,NA,NA,12,10,11,22,29,41,42,50,67,65,52
"2018/04/11","キ马","O3",45,35,37,44,38,30,18,13,36,39,38,37,41,54,60,63,38,19,10,8.1,3.5,1.4,2.2,7.3
"2018/04/11","キ马","PM10",65,62,65,63,54,45,44,54,72,83,84,NA,78,83,95,91,99,90,80,57,54,57,62,65
"2018/04/11","キ马","SO2",4.4,4.5,4,2.6,3.6,3.6,3.6,3.9,5.6,5.4,4.5,4.6,3.7,3.3,2.9,3,4.1,4.2,7.2,6.4,11,13,11,7.7
"2018/04/12","キ马","CO",0.57,0.42,0.48,0.46,0.52,0.61,0.7,1.13,1,0.9,0.49,0.56,0.33,0.3,0.24,0.25,0.28,0.53,0.88,0.67,0.73,0.79,0.82,0.67
"2018/04/12","キ马","NOx",61,48,58,49,39,40,44,59,47,61,41,35,22,16,13,14,15,31,40,28,30,36,37,26
"2018/04/12","キ马","O3",5.6,7.9,1.6,1.2,2.4,2.1,2.3,2.9,5.1,2.8,4.1,13,26,33,35,33,28,16,21,24,16,8.6,5.7,10
"2018/04/12","キ马","PM10",73,69,67,61,64,64,69,66,71,73,63,43,36,34,32,23,26,36,45,48,42,35,37,41
"2018/04/12","キ马","SO2",7.4,7.9,7.5,7.5,7,5.7,5.9,5.1,5.3,4.3,2.8,2.6,2.9,2.4,2.1,2.4,2.3,3.9,4.3,3.7,3,3.5,3.8,2.7
"2018/04/13","キ马","CO",0.49,0.38,0.47,0.48,0.49,0.57,0.66,0.89,0.56,0.28,0.22,0.21,0.32,0.31,0.39,0.34,0.4,0.51,0.59,0.56,0.44,0.51,0.55,0.52
"2018/04/13","キ马","NOx",19,21,33,33,39,75,50,46,31,19,14,11,16,15,23,18,25,27,34,40,27,25,28,28
"2018/04/13","キ马","O3",11,8.1,2,2.9,1.9,2.5,2.1,5,16,29,39,47,62,67,54,57,47,40,29,19,24,18,11,9.3
"2018/04/13","キ马","PM10",39,33,36,49,55,61,49,43,38,38,49,44,55,60,65,57,49,53,64,76,72,68,60,61
"2018/04/13","キ马","SO2",2.6,2.5,3.2,3.3,3.6,3.5,4,4,4.6,2.8,2.2,1.9,2.7,3.3,3.8,2.9,4.6,4,4.6,4.5,4.4,3.7,5.8,6
"2018/04/14","キ马","CO",0.46,0.3,0.25,0.24,0.24,0.26,0.25,0.31,0.33,0.42,0.41,0.3,0.25,0.14,0.14,0.13,0.16,0.19,0.26,0.24,0.31,0.37,0.5,0.62
"2018/04/14","キ马","NOx",23,17,16,18,16,15,15,20,19,23,27,16,12,7.2,8,9.4,11,9.7,17,16,17,20,27,40
"2018/04/14","キ马","O3",15,16,13,8.5,7.5,4.9,5.5,4.8,6,6,8.3,29,36,26,22,20,18,19,11,12,8.8,5.7,3.2,1.5
"2018/04/14","キ马","PM10",68,71,60,48,39,47,43,37,33,35,43,59,62,57,41,41,41,40,38,37,39,38,33,38
"2018/04/14","キ马","SO2",4.6,3.4,3.2,3.1,3.3,3.5,3,2.9,3.3,3.2,3.5,3.8,3.9,2.5,2.4,2.6,2.4,2.5,2.8,3.2,4,4.3,4.5,4.9
"2018/04/15","キ马","CO",0.34,0.45,0.42,0.35,0.31,0.32,0.35,0.35,0.37,0.39,0.42,0.41,0.38,0.38,0.41,0.41,0.41,0.45,0.47,0.48,0.48,0.48,0.47,0.49
"2018/04/15","キ马","NOx",18,14,11,11,8.7,9.7,13,15,16,18,21,22,17,19,16,14,14,15,16,17,18,17,14,13
"2018/04/15","キ马","O3",18,21,22,32,41,40,41,41,41,38,38,37,39,38,45,51,51,52,51,49,47,48,52,55
"2018/04/15","キ马","PM10",42,39,27,21,22,25,15,14,8,16,10,11,12,20,33,57,99,131,147,145,143,141,143,148
"2018/04/15","キ马","SO2",3.9,2.2,1.9,2.2,1.8,1.4,1.2,1.6,1.8,1.8,1.9,2.2,2,1.6,1.7,1.7,1.5,1.7,1.4,1.8,3,3.1,2.4,2.3
"2018/04/16","キ马","CO",0.47,0.33,0.29,0.27,0.26,0.27,0.33,0.5,0.47,0.42,0.37,0.35,0.36,0.33,0.32,0.34,0.39,0.48,0.53,0.51,0.45,0.45,0.35,0.31
"2018/04/16","キ马","NOx",11,8.5,8,7,7.7,8.9,12,18,18,18,16,14,14,14,14,14,17,21,23,26,19,20,12,11
"2018/04/16","キ马","O3",58,60,59,57,56,55,52,48,48,49,52,53,53,54,54,54,52,52,53,50,57,54,61,60
"2018/04/16","キ马","PM10",142,140,124,112,87,84,90,106,113,115,114,103,105,107,116,108,102,86,81,64,69,64,64,54
"2018/04/16","キ马","SO2",3.5,3.8,3.7,3.3,3.5,3.4,2.2,2.4,2.5,2.6,2.4,2.2,2,2.3,2.5,2.1,2.4,2.4,2.5,3.8,3.1,2.7,2.3,1.9
"2018/04/17","キ马","CO",0.33,0.32,0.34,0.36,0.37,0.37,0.43,0.65,0.61,0.63,0.6,0.53,0.47,0.41,0.44,0.53,0.55,0.61,0.73,0.65,0.56,0.53,0.56,0.45
"2018/04/17","キ马","NOx",16,11,13,16,16,20,27,36,36,39,34,34,28,21,25,28,27,29,36,31,24,23,24,19
"2018/04/17","キ马","O3",53,57,52,46,45,40,40,36,37,33,37,39,45,50,47,43,43,44,37,39,46,49,46,54
"2018/04/17","キ马","PM10",51,52,50,48,44,38,30,26,31,36,36,39,50,62,61,55,62,65,67,61,63,69,71,72
"2018/04/17","キ马","SO2",2.2,2.9,1.9,2.2,2.2,2.3,2,2.3,2.7,4,3.2,3.1,2.5,2.1,2.6,3.3,2.9,3,4.5,4.4,4.3,2.6,4.5,3.8
"2018/04/18","キ马","CO",0.31,0.25,0.27,0.26,0.28,0.32,0.43,0.66,0.53,0.52,0.51,0.4,0.41,0.37,0.38,0.44,0.46,0.6,0.58,0.56,0.52,0.43,0.44,0.41
"2018/04/18","キ马","NOx",10,9,8.7,8.7,9.4,12,20,28,21,21,23,16,17,17,18,23,25,29,26,23,21,17,18,18
"2018/04/18","キ马","O3",65,65,64,63,61,57,50,46,52,54,57,63,67,63,58,52,47,44,44,44,44,44,40,37
"2018/04/18","キ马","PM10",66,63,52,47,48,50,55,56,57,56,50,51,54,57,62,63,67,63,61,72,71,70,61,60
"2018/04/18","キ马","SO2",2.4,2,2,1.6,2.8,3.8,3.6,2.8,2.1,2.4,2,1.8,2.7,3.6,3.9,3.9,4.5,4.3,2.6,1.9,2,2.3,2.8,2.3
"2018/04/19","キ马","CO",0.43,0.47,0.47,0.39,0.38,0.4,0.55,0.73,0.68,0.65,0.61,0.51,0.47,0.42,NA,0.37,0.43,0.6,0.65,0.56,0.53,0.48,0.42,0.35
"2018/04/19","キ马","NOx",20,22,21,19,19,18,25,34,28,27,29,27,18,15,NA,17,20,25,23,20,20,18,15,12
"2018/04/19","キ马","O3",32,28,24,26,25,27,20,21,35,48,62,62,86,93,NA,59,52,42,35,36,36,37,39,41
"2018/04/19","キ马","PM10",59,58,59,58,50,48,49,46,43,44,52,57,63,62,NA,56,48,42,49,45,49,44,44,38
"2018/04/19","キ马","SO2",2.1,2.8,2.4,2.4,2.2,3,3,2.9,2.8,3.8,4.8,4.8,3.1,1.8,NA,1.3,1.5,2.1,2.5,2.4,1.5,2.1,2.1,1.9
"2018/04/20","キ马","CO",0.3,0.25,0.24,0.23,0.24,0.32,0.45,0.57,0.59,0.63,0.56,0.5,0.43,0.37,0.4,0.35,0.42,0.58,0.87,0.74,0.66,0.59,0.54,0.6
"2018/04/20","キ马","NOx",11,7.6,9.1,11,11,18,28,26,25,20,16,23,21,22,21,22,21,31,42,30,27,29,21,29
"2018/04/20","キ马","O3",41,42,40,38,35,22,19,29,37,58,82,74,71,74,86,72,75,61,46,23,23,20,26,17
"2018/04/20","キ马","PM10",34,36,38,38,37,35,42,52,53,49,52,56,54,56,59,64,56,61,69,67,62,57,52,53
"2018/04/20","キ马","SO2",1.5,3.5,4.7,3,3.2,3.1,3.6,4.6,4.4,4.9,4.2,3.3,2.7,NA,NA,5.2,3.5,5.4,4.6,3.3,3.1,2.9,2.7,3.7
"2018/04/21","キ马","CO",0.64,0.51,0.48,0.43,0.4,0.46,0.6,0.62,0.55,0.49,0.54,0.55,0.51,0.48,0.52,0.56,0.52,0.59,0.7,0.62,0.52,0.6,0.95,1.04
"2018/04/21","キ马","NOx",29,22,23,21,18,22,23,21,19,15,19,16,15,15,20,25,24,25,27,30,24,31,41,53
"2018/04/21","キ马","O3",21,22,16,18,19,17,31,37,43,66,70,90,84,85,79,74,68,70,75,52,50,36,27,15
"2018/04/21","キ马","PM10",69,79,78,60,54,56,69,92,109,108,104,101,112,112,117,116,112,96,90,93,98,98,104,127
"2018/04/21","キ马","SO2",4.2,3.8,3.5,3.2,2.6,3.4,4.6,5.2,4.7,4.2,3.9,3.8,4.3,4.8,5.6,7,7.5,5.6,5.8,5.5,6.2,6.1,5.3,5.3
"2018/04/22","キ马","CO",1.14,1.06,0.92,0.59,0.46,0.63,0.71,0.63,0.66,0.73,0.61,0.62,0.57,0.45,0.56,0.53,0.44,0.46,0.6,0.67,0.76,0.99,0.87,0.58
"2018/04/22","キ马","NOx",71,53,51,28,17,20,25,18,17,20,18,15,15,12,17,14,11,13,25,34,35,44,33,17
"2018/04/22","キ马","O3",4.9,8.5,3.4,20,41,27,19,27,35,42,53,86,98,86,106,106,86,77,59,42,37,22,30,39
"2018/04/22","キ马","PM10",136,139,132,125,108,99,94,98,82,80,72,74,62,56,64,74,82,76,80,92,100,105,93,79
"2018/04/22","キ马","SO2",5.2,5.1,4.5,5.7,6,4.6,3.8,3.6,2.6,2.7,3,3.1,3.2,3.4,6.4,6.3,4,3.4,3.7,4,3.7,4.5,3.3,2.1
"2018/04/23","キ马","CO",0.45,0.34,0.33,0.3,0.27,0.29,0.41,0.64,0.6,0.35,0.28,0.32,0.3,0.27,0.3,0.31,0.4,0.4,0.38,0.47,0.47,0.44,0.59,0.46
"2018/04/23","キ马","NOx",13,8.4,8,8.6,6.6,11,19,30,22,12,13,13,12,10,12,13,21,21,20,25,30,20,27,21
"2018/04/23","キ马","O3",31,33,31,25,22,16,12,15,28,42,49,62,64,NA,61,60,50,39,32,27,17,22,18,20
"2018/04/23","キ马","PM10",56,39,34,32,33,26,28,26,30,30,37,46,50,49,45,47,66,71,68,50,53,54,63,59
"2018/04/23","キ马","SO2",2.6,2.1,0.8,0.7,0.7,0.6,2.6,1.8,2.6,1.8,1.8,2.4,2.3,2.5,3.1,3.4,3.3,3.1,2.1,2.1,4.3,3.4,4.5,6.2
"2018/04/24","キ马","CO",0.42,0.31,0.22,0.2,0.21,0.21,0.25,0.29,0.31,0.26,0.31,0.36,0.47,0.48,0.43,0.41,0.46,0.68,0.62,0.5,0.4,0.39,0.37,0.32
"2018/04/24","キ马","NOx",20,17,13,16,14,14,16,15,17,15,17,15,19,24,28,30,36,45,30,21,16,16,13,12
"2018/04/24","キ马","O3",15,19,19,11,11,12,13,16,15,18,16,21,29,27,24,26,24,15,30,40,47,49,52,54
"2018/04/24","キ马","PM10",60,55,50,46,36,34,30,34,38,50,49,54,44,45,31,22,25,24,23,14,14,23,32,37
"2018/04/24","キ马","SO2",6.3,2.4,1.4,1.9,1.9,1.8,1.6,1.4,1.9,1.5,1,0.9,1.1,1.5,1.7,1.6,3.3,2,1.3,1.7,2.1,2,1.8,1.5
"2018/04/25","キ马","CO",0.3,0.37,0.35,0.36,0.37,0.4,0.45,0.65,0.53,0.49,0.47,0.5,0.45,0.43,0.44,0.48,0.53,0.66,0.68,0.6,0.62,0.59,0.48,0.41
"2018/04/25","キ马","NOx",11,8.9,8.2,8.7,10,10,16,23,18,18,18,20,21,17,17,19,25,28,29,25,24,22,18,13
"2018/04/25","キ马","O3",52,49,45,41,38,38,33,34,45,48,52,55,56,65,68,68,58,56,53,56,54,57,65,69
"2018/04/25","キ马","PM10",41,39,44,39,47,42,42,44,54,53,59,63,80,79,74,62,56,58,61,61,57,62,61,64
"2018/04/25","キ马","SO2",1.2,2.4,2.3,3.1,3.2,2.2,2.5,2.6,2.4,2.3,2.5,2.7,3.3,3.1,3.2,3.4,3.8,4.1,5.6,3.9,3.4,3.7,3.1,3
"2018/04/26","キ马","CO",0.37,0.36,0.32,0.29,0.3,0.33,0.43,0.64,0.58,0.52,0.49,0.47,0.46,0.38,0.37,0.39,0.42,0.61,0.75,0.69,0.69,0.75,0.75,0.63
"2018/04/26","キ马","NOx",12,11,9.2,8,8.7,11,16,22,20,20,20,NA,22,23,24,25,27,36,41,31,30,35,37,30
"2018/04/26","キ马","O3",69,72,74,75,72,72,65,60,66,69,76,83,82,73,67,61,58,46,34,36,32,24,18,22
"2018/04/26","キ马","PM10",51,50,50,62,62,53,49,44,48,44,51,48,51,60,59,63,52,62,63,63,55,48,51,52
"2018/04/26","キ马","SO2",3.9,3.8,3.6,2.7,3,2.8,3,3.1,3.4,3.6,3.6,3.9,3.9,5.4,4.9,4.1,4.8,5.8,8.2,5.7,4.5,4.8,4.1,3.7
"2018/04/27","キ马","CO",0.57,0.49,0.49,0.46,0.43,0.45,0.6,0.82,0.76,0.6,0.63,0.63,0.54,0.47,0.43,0.49,0.58,0.71,0.78,0.65,0.59,0.52,0.45,0.41
"2018/04/27","キ马","NOx",26,24,23,21,17,21,40,61,47,28,31,36,28,20,23,27,29,31,33,26,24,20,16,13
"2018/04/27","キ马","O3",22,25,23,21,18,12,7.6,13,25,55,67,53,65,71,59,51,38,34,30,35,40,47,53,59
"2018/04/27","キ马","PM10",48,38,31,33,38,43,47,62,75,88,94,96,87,76,70,63,59,51,45,36,32,42,40,38
"2018/04/27","キ马","SO2",3.1,3.9,3.3,3.5,2.5,2.9,7.5,7.9,6.5,5.3,7.6,7.9,6.5,5,5.1,7.3,5.3,4.6,4.1,3.2,3.2,3.2,2.7,2.7
"2018/04/28","キ马","CO",0.38,0.35,0.33,0.31,0.31,0.32,0.38,0.47,0.62,0.56,0.56,0.67,0.64,0.45,0.44,0.5,0.58,0.66,0.63,0.65,0.62,0.63,0.64,0.64
"2018/04/28","キ马","NOx",11,9,8.5,8,7.5,8.5,12,16,22,18,16,22,23,15,15,17,21,23,22,23,21,24,26,27
"2018/04/28","キ马","O3",66,67,66,67,68,66,63,59,57,69,79,71,67,73,72,65,62,57,52,48,47,40,33,28
"2018/04/28","キ马","PM10",31,38,42,43,43,40,31,33,30,38,32,38,40,47,49,51,51,52,46,45,40,43,38,40
"2018/04/28","キ马","SO2",1.9,3.1,3,2.8,2.6,3.1,3.8,3.6,4.7,4.5,4.1,3.8,3.7,3.4,3.5,3.5,3.8,4,3.7,3.5,3.9,4.2,3.9,4.1
"2018/04/29","キ马","CO",0.61,0.6,0.61,0.59,0.58,0.59,0.63,0.61,0.52,0.46,0.45,0.44,0.4,0.43,0.4,0.4,0.45,0.5,0.54,0.59,0.72,0.72,0.73,0.59
"2018/04/29","キ马","NOx",25,26,27,27,25,19,20,20,15,9.7,9.2,9.7,9.1,8.3,7.7,8.1,11,14,18,22,22,21,21,17
"2018/04/29","キ马","O3",26,22,16,12,15,24,22,25,44,61,69,78,79,83,80,81,81,78,71,61,54,48,34,30
"2018/04/29","キ马","PM10",42,45,44,50,55,74,80,89,84,81,75,74,74,76,67,64,69,79,86,89,93,102,101,90
"2018/04/29","キ马","SO2",4.7,2.7,2.9,3.2,2.7,2.4,2.6,3.6,3.4,1.6,1.7,2.3,2.1,2.7,2.8,3.1,3.2,3.3,3.4,3.4,3.4,4.9,3.4,1.8
"2018/04/30","キ马","CO",0.52,0.4,0.41,0.39,0.38,0.42,0.55,0.65,0.55,0.51,0.46,0.4,0.37,0.33,0.31,0.33,0.35,0.39,0.44,0.5,0.58,0.67,0.7,0.69
"2018/04/30","キ马","NOx",12,15,18,14,9.7,15,26,25,26,17,17,15,11,13,13,13,15,15,21,22,23,28,31,29
"2018/04/30","キ马","O3",30,34,28,47,55,46,26,20,35,54,63,73,69,51,43,45,43,42,31,25,25,19,13,16
"2018/04/30","キ马","PM10",68,53,49,46,47,52,52,49,37,50,56,69,55,48,47,45,51,47,48,47,42,50,52,60
"2018/04/30","キ马","SO2",1,3.1,3.6,3.2,3.7,4.3,4.1,3.8,5.5,6,5.2,4.7,3.8,3.3,3.3,3.3,3.4,3.5,3.5,3.6,3.9,3.8,4.2,6.6
"2018/05/01","キ马","CO",0.61,0.45,0.53,0.54,0.43,0.43,0.48,0.59,0.41,0.5,0.37,0.35,0.31,0.26,0.24,0.26,0.24,0.29,0.35,0.39,0.38,0.4,0.45,0.5
"2018/05/01","キ马","NOx",23,27,22,21,12,13,15,27,19,20,14,12,9.8,7.4,8.1,8,8.7,11,15,19,16,14,17,20
"2018/05/01","キ马","O3",20,21,21,17,23,17,16,17,22,21,32,45,56,49,46,41,28,22,17,9.5,13,12,9.7,7
"2018/05/01","キ马","PM10",60,60,59,61,57,51,36,32,43,49,54,50,57,60,58,53,49,41,34,28,26,29,34,47
"2018/05/01","キ马","SO2",5.4,2.6,3.1,3.7,2.1,1.7,2.6,3.6,4,6.1,3.8,3.4,3.1,2.8,3.1,2.2,2.1,1.6,2,2.1,1.9,2.2,2.3,2.2
"2018/05/02","キ马","CO",0.54,0.25,0.27,0.25,0.27,0.29,0.28,0.3,0.27,0.2,0.19,0.16,0.14,0.12,0.12,0.13,0.16,0.24,0.24,0.2,0.24,0.44,0.23,0.17
"2018/05/02","キ马","NOx",20,13,15,11,11,12,18,20,19,15,13,11,10,11,11,11,14,17,17,16,15,26,20,15
"2018/05/02","キ马","O3",6.5,12,8.2,11,11,11,8.6,12,20,31,40,41,37,36,34,32,29,21,15,12,13,5.7,8.9,12
"2018/05/02","キ马","PM10",56,59,56,49,40,29,30,45,52,59,60,74,73,65,49,46,45,45,36,35,35,41,42,42
"2018/05/02","キ马","SO2",2,1.6,1.3,1.3,1.4,1,1.4,1.7,2,1.9,2.3,2.1,1.8,1.4,1.3,1.3,1.4,1.6,1.8,2.8,2.1,3,3.2,2.6
"2018/05/03","キ马","CO",0.2,0.33,0.43,0.34,0.33,0.38,0.47,0.63,0.59,0.48,NA,NA,0.45,0.4,0.35,0.5,0.48,0.6,0.69,0.56,0.56,0.52,0.4,0.31
"2018/05/03","キ马","NOx",14,7.6,6.9,7,7.9,8,11,19,18,17,NA,NA,18,19,18,28,25,28,30,22,23,23,17,13
"2018/05/03","キ马","O3",14,52,76,69,69,75,71,60,60,62,NA,58,62,57,56,45,47,46,47,51,47,45,49,52
"2018/05/03","キ马","PM10",39,44,50,58,68,75,80,70,73,78,87,83,68,58,52,55,57,66,68,75,70,71,63,59
"2018/05/03","キ马","SO2",3,3.3,3.5,4.3,5.5,3.7,3,3,3.1,3.2,NA,NA,2,2.3,1.8,2.6,2.7,3,2.7,2.6,2.9,2.5,2.1,2.4
"2018/05/04","キ马","CO",0.26,0.28,0.26,0.24,0.24,0.28,0.34,0.49,0.48,0.44,0.39,0.4,0.4,0.39,0.37,0.41,0.51,0.6,0.64,0.66,0.54,0.53,0.5,0.44
"2018/05/04","キ马","NOx",11,9.5,8.6,7.9,8.1,10,14,20,20,18,16,17,17,18,16,19,23,25,26,27,22,22,24,21
"2018/05/04","キ马","O3",54,56,56,56,56,53,49,46,47,52,55,56,57,53,53,47,42,39,35,33,35,33,30,31
"2018/05/04","キ马","PM10",54,57,56,53,44,41,41,36,38,35,38,37,31,32,25,32,38,43,44,44,40,37,29,33
"2018/05/04","キ马","SO2",2.6,3,3.3,3.1,2.9,2.7,2.9,3,3.5,3.6,3.4,3.1,3.3,3,2.8,3.1,3.4,3.1,3.2,3.3,3.7,5,3.9,3.9
"2018/05/05","キ马","CO",0.44,0.4,0.39,0.45,0.45,0.44,0.46,0.73,0.49,0.38,0.33,0.32,0.35,0.32,0.34,0.33,0.39,0.42,0.42,0.44,0.52,0.64,0.81,0.75
"2018/05/05","キ马","NOx",22,20,19,26,22,18,17,32,21,16,12,10,10,8.3,8.9,11,16,19,21,22,29,36,43,36
"2018/05/05","キ马","O3",26,24,21,16,17,30,35,17,35,46,57,71,78,87,84,74,67,63,56,46,31,22,11,15
"2018/05/05","キ马","PM10",30,27,28,37,46,51,66,67,69,65,63,66,62,66,65,68,72,70,72,72,67,59,59,60
