"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/04/04","打","CO",0.5,0.53,0.44,0.42,0.4,0.41,0.51,0.51,0.34,0.3,0.3,0.27,0.26,0.24,0.23,0.23,0.24,0.25,0.24,0.24,0.23,0.28,0.27,0.29
"2018/04/04","打","NOx",37,40,30,27,27,31,29,27,19,12,15,8.7,7.6,7.3,6,5.7,5,7.2,7.5,6.1,6.9,7.8,8.9,14
"2018/04/04","打","O3",4.5,3.6,3.8,3.4,3.4,5.4,7.2,14,26,37,42,57,65,63,65,71,76,70,57,47,46,46,47,44
"2018/04/04","打","PM10",78,76,75,74,72,66,68,75,75,68,64,62,61,62,58,51,57,69,69,64,65,66,66,75
"2018/04/04","打","SO2",2.6,2.7,2.6,2.5,2.3,2.2,2.6,2.4,2.6,3.4,6.1,2.9,2.5,2.4,2.9,3.5,3.3,4,3.6,3.4,2.1,2.2,3.6,5.9
"2018/04/05","打","CO",0.25,0.25,0.31,0.33,0.3,0.35,0.41,0.44,0.23,0.17,0.17,0.17,0.16,0.16,0.17,0.17,0.18,0.19,0.26,0.35,0.34,0.32,0.29,0.27
"2018/04/05","打","NOx",11,11,20,27,25,31,32,23,11,9.3,8.7,6.3,6.5,6,5,5.5,5.9,4.7,11,19,19,18,12,13
"2018/04/05","打","O3",44,40,21,11,9.4,4.5,11,22,35,31,38,45,46,43,45,41,39,37,29,21,21,22,29,28
"2018/04/05","打","PM10",79,73,74,73,58,48,55,64,60,52,49,49,49,46,42,45,52,53,50,50,52,56,56,56
"2018/04/05","打","SO2",4.7,4.9,7.7,6.9,4.7,5.7,6.8,6.1,6.2,4.2,3.9,3.6,3.3,3.1,3.3,3.9,4.3,3.2,4.1,3.8,3.4,3.2,2.8,2.8
"2018/04/06","打","CO",0.27,0.28,0.31,0.33,0.3,0.31,0.35,0.36,0.32,0.31,0.38,0.36,0.36,0.35,0.32,0.34,0.36,0.35,0.33,0.31,0.29,0.31,0.34,0.3
"2018/04/06","打","NOx",15,14,22,13,15,29,28,17,15,15,8.6,9,8.5,10,11,9.7,8.6,9.6,8.5,7.7,7.2,8.5,11,8.8
"2018/04/06","打","O3",28,26,23,25,26,15,17,26,34,35,28,32,35,38,42,42,43,42,44,47,50,48,45,48
"2018/04/06","打","PM10",57,55,57,61,59,56,55,55,62,65,51,25,14,13,10,9,19,25,35,101,158,145,127,125
"2018/04/06","打","SO2",2.5,2.7,3.6,3.8,3.8,5.3,5.4,4.8,5.1,5.2,2.4,2,1.9,2.5,2.4,2.3,1.9,2.1,2,2,1.3,1.6,1.9,1.6
"2018/04/07","打","CO",0.26,0.26,0.26,0.26,0.26,0.26,0.3,0.32,0.36,0.41,0.44,0.44,0.46,0.39,0.31,0.29,0.29,0.3,0.33,0.38,0.33,0.28,0.27,0.27
"2018/04/07","打","NOx",7.7,4.5,4.1,4.1,3.9,4.4,6,7.3,8.4,10,12,12,14,12,5.3,5,4.9,5.8,9.1,14,12,7.6,5.9,5.3
"2018/04/07","打","O3",49,51,53,52,52,52,50,48,46,44,43,44,42,48,58,62,64,63,57,50,53,59,60,56
"2018/04/07","打","PM10",127,124,121,121,117,114,110,107,111,108,115,128,130,139,145,147,143,135,133,128,123,118,113,104
"2018/04/07","打","SO2",2.8,1.1,1.5,1.5,1.1,1.1,1.1,1,1.1,1.3,1.3,1.6,1.8,1.6,1.2,1.4,1.7,1.5,2.2,1.9,2.3,1.9,1.2,1.2
"2018/04/08","打","CO",0.25,0.27,0.28,0.28,0.28,0.25,0.28,0.31,0.31,0.3,0.27,0.27,0.29,0.29,0.29,0.28,0.27,0.27,0.32,0.47,0.53,0.4,0.32,0.3
"2018/04/08","打","NOx",4.5,4.9,5.5,5.2,5.6,4.7,6.6,8.4,9.6,8.7,5.1,3.9,3,3.2,2.9,2.6,3.3,3.9,8.5,22,31,17,9.5,7.8
"2018/04/08","打","O3",54,54,54,56,55,57,53,51,51,52,59,67,67,76,79,80,74,72,68,48,35,46,55,54
"2018/04/08","打","PM10",93,89,90,87,83,76,69,70,67,70,60,47,49,45,37,37,46,49,51,57,60,63,63,59
"2018/04/08","打","SO2",0.8,3,3,3.3,3.5,3.1,2.6,3.8,3.5,3.1,2.5,3,2.9,2.9,3.9,4.1,4.2,4.2,4.4,3.7,4.2,3.4,3.5,3.1
"2018/04/09","打","CO",0.28,0.26,0.28,0.26,0.27,0.28,0.54,0.4,0.3,0.27,0.28,0.25,0.23,0.22,0.21,0.21,0.22,0.22,0.23,0.26,0.4,0.57,0.39,0.34
"2018/04/09","打","NOx",7,7.6,7.7,8.1,9.3,15,34,23,11,9.3,11,8.4,8,6.9,5.8,6.1,7,6.4,7.3,8.2,20,44,29,27
"2018/04/09","打","O3",48,48,44,45,45,30,19,39,56,64,71,77,81,83,81,78,76,76,74,68,48,13,28,32
"2018/04/09","打","PM10",54,48,35,42,53,54,59,64,67,75,74,65,63,60,55,45,47,56,63,68,74,74,61,59
"2018/04/09","打","SO2",1.8,2,2.1,2.4,2.2,2.1,2.3,3.2,3.5,3.5,3.3,3.6,2.9,2.9,3.8,4.2,4,3.9,4.2,3.4,3,2.6,2.6,3
"2018/04/10","打","CO",0.29,0.29,0.27,0.26,0.28,0.32,0.48,0.67,0.39,0.34,0.33,0.26,0.22,0.25,0.24,0.22,0.25,0.29,0.36,0.67,0.54,0.64,0.54,0.39
"2018/04/10","打","NOx",21,18,14,12,18,21,35,36,20,16,13,7.3,4.8,5.1,4.5,4.2,6.1,8.8,15,41,28,57,53,29
"2018/04/10","打","O3",34,32,37,40,33,25,22,31,52,63,71,80,72,79,79,76,75,70,58,25,38,12,13,34
"2018/04/10","打","PM10",68,65,57,51,55,62,68,79,85,81,72,62,52,47,50,40,42,59,59,63,77,83,67,55
"2018/04/10","打","SO2",2.7,3.1,3.4,3.3,3.2,3.2,3.6,4.8,7.7,8.2,6.5,4.5,3.4,3.7,4.3,4.2,4.4,5,5.5,4.8,4.2,3.7,3.6,3.4
"2018/04/11","打","CO",0.36,0.35,0.36,0.39,0.41,0.45,0.7,0.58,0.39,0.3,NA,0.21,0.2,0.19,0.19,0.19,0.2,0.24,0.24,0.29,0.42,0.63,0.56,0.53
"2018/04/11","打","NOx",19,16,17,18,20,22,44,31,19,14,NA,NA,3.8,3.7,3.2,3,2.9,3.9,4.1,7.7,18,47,47,59
"2018/04/11","打","O3",43,40,37,34,30,25,12,28,43,42,NA,52,52,48,46,49,39,39,38,32,20,3,2.9,2.5
"2018/04/11","打","PM10",56,59,59,56,59,70,84,87,79,67,NA,69,60,48,42,38,34,33,34,33,42,54,59,62
"2018/04/11","打","SO2",3.3,4.8,5.2,5.7,5.2,4.9,5.1,6.8,7.5,5.4,NA,3.9,2.5,2,2.9,3,3,2.8,2.5,2.5,3.4,4.9,5.2,5.1
"2018/04/12","打","CO",0.48,0.47,0.45,0.49,0.47,0.45,0.59,0.6,0.48,0.19,0.15,0.16,0.26,0.2,0.15,0.16,0.15,0.16,0.31,0.53,0.6,0.51,0.39,0.4
"2018/04/12","打","NOx",59,49,40,38,32,33,46,43,34,10,5.8,6.5,19,13,6.7,6.7,4.4,4.3,9.8,25,29,36,30,22
"2018/04/12","打","O3",2.3,2.4,2.3,2.1,2.3,2.5,2.8,5.3,5.2,19,27,35,20,34,33,34,28,28,21,23,19,6.2,11,15
"2018/04/12","打","PM10",58,56,59,58,56,55,59,64,63,49,31,23,24,NA,34,31,23,20,22,32,45,47,42,40
"2018/04/12","打","SO2",6.7,5.1,4.5,3.4,3.4,3.5,3.4,4.4,5.3,2.2,1.6,1.4,2.1,2.2,1.6,1.4,1.4,1.6,2,3.9,2.8,2.1,1.6,1.4
"2018/04/13","打","CO",0.29,0.32,0.34,0.31,0.3,0.31,0.48,0.7,0.34,0.26,0.27,0.34,0.26,0.21,0.23,0.2,0.17,0.19,0.25,0.2,0.25,0.33,0.28,0.31
"2018/04/13","打","NOx",14,19,22,36,37,31,59,52,22,14,16,19,8.7,6.1,5.6,5.1,3.8,4.3,12,6.6,9.5,22,16,17
"2018/04/13","打","O3",21,9.3,3.9,2.1,2,2.4,2.7,6.2,16,24,33,47,60,68,75,60,50,47,30,35,29,14,20,17
"2018/04/13","打","PM10",34,33,40,39,39,39,38,45,48,44,42,51,56,54,56,53,39,36,39,39,37,35,37,41
"2018/04/13","打","SO2",-0.1,2,2.6,2.7,2.7,3.2,3.4,4.9,4.2,3.3,4.7,4.5,3.2,2.9,3.6,2.4,2.7,2.5,3.3,2.4,2.9,2.9,2.4,3.5
"2018/04/14","打","CO",0.3,0.32,0.29,0.22,0.21,0.21,0.22,0.2,0.24,0.27,0.24,0.23,0.14,0.11,0.11,0.13,0.12,0.14,0.14,0.14,0.17,0.3,0.34,0.24
"2018/04/14","打","NOx",25,30,24,16,9.8,11,14,12,17,19,11,10,7.2,3.7,3.3,4.7,3.6,6.4,6,4.5,8.5,17,26,15
"2018/04/14","打","O3",12,5.7,4.7,8.4,10,7.2,5.8,7.5,6.1,10,24,36,32,29,27,25,24,22,21,21,16,7.6,3.2,7.7
"2018/04/14","打","PM10",48,53,51,43,40,36,32,37,39,39,44,53,49,36,31,29,28,29,31,29,24,23,27,32
"2018/04/14","打","SO2",4.2,4.5,3.6,3.3,3.3,3.6,4,3.7,3.8,4.5,3.9,4.4,2.7,2.3,2.1,2.2,2.4,3.3,2.7,2.8,3.1,4.6,6,3.5
"2018/04/15","打","CO",0.15,0.33,0.32,0.25,0.23,0.23,0.24,0.24,0.23,0.23,0.23,0.24,0.22,0.23,0.25,0.27,0.27,0.31,0.36,0.35,0.37,0.4,0.41,0.42
"2018/04/15","打","NOx",9,9.2,7.9,6,4.1,3.5,5.9,6.3,5,5.6,6.3,7,6.6,6.1,5.3,5.6,6,7.7,10,10,11,11,11,9.8
"2018/04/15","打","O3",22,26,25,39,45,45,45,47,49,49,49,48,48,49,51,52,53,52,50,49,50,52,51,56
"2018/04/15","打","PM10",35,31,26,20,16,9,6,13,17,20,24,25,22,25,39,68,86,101,119,120,110,102,121,146
"2018/04/15","打","SO2",1.5,1.8,1.3,1.3,1.3,0.9,1.6,1.4,0.8,1.1,1,0.8,0.8,0.4,0.8,0.8,0.6,0.7,1.1,1.2,1.1,1.3,1.1,1.2
"2018/04/16","打","CO",0.45,0.36,0.28,0.25,0.23,0.23,0.27,0.31,0.33,0.33,0.31,0.29,0.27,0.27,0.26,0.27,0.29,0.32,0.35,0.27,0.26,0.34,0.33,0.31
"2018/04/16","打","NOx",8.7,7.9,6.5,5.7,5.3,5.8,9.2,12,13,14,14,12,11,10,10,12,14,14,17,12,10,13,13,11
"2018/04/16","打","O3",59,60,60,59,58,57,53,51,51,53,55,58,58,57,57,55,53,54,53,59,62,56,57,56
"2018/04/16","打","PM10",146,122,95,72,58,63,74,85,94,100,112,107,102,104,96,92,74,64,67,60,54,53,53,51
"2018/04/16","打","SO2",2.5,0.5,0.8,0.5,0.5,0.6,1.6,1.1,0.9,1.2,0.9,0.9,0.6,0.4,0.4,0.9,1.3,1.2,1.6,2,0.9,1.5,0.6,0.6
"2018/04/17","打","CO",0.27,0.21,0.21,0.19,0.17,0.18,0.22,0.28,0.27,0.26,0.26,0.25,0.24,0.21,NA,0.21,0.26,0.39,0.41,0.4,0.38,0.33,0.31,0.3
"2018/04/17","打","NOx",9.2,6.4,6.2,4.7,4.2,5.1,7,11,12,14,14,13,11,10,NA,10,13,21,22,22,19,15,14,14
"2018/04/17","打","O3",57,58,55,58,56,58,57,54,54,53,55,59,59,58,58,58,55,47,46,45,47,54,56,56
"2018/04/17","打","PM10",54,51,42,31,28,32,32,31,30,33,39,52,54,48,NA,51,36,39,55,57,59,59,57,56
"2018/04/17","打","SO2",-0.4,2.1,2.1,1.8,2.1,2.1,2.2,2.4,2.3,2.8,4.1,3.4,3.5,3.2,NA,3.6,3.8,4,4.4,5.4,5.1,5,4.4,6.3
"2018/04/18","打","CO",0.25,0.21,0.26,0.21,0.23,0.24,0.31,0.36,0.39,0.39,0.36,0.25,0.2,0.19,0.2,0.21,0.31,0.4,0.44,0.44,0.41,0.39,0.42,0.42
"2018/04/18","打","NOx",12,7.3,8.5,9.8,10,11,15,19,18,18,16,13,8.7,6.3,7.2,8.8,16,21,22,18,17,18,21,23
"2018/04/18","打","O3",60,64,59,57,55,53,48,48,53,57,61,64,68,68,66,62,55,47,43,43,42,40,34,28
"2018/04/18","打","PM10",50,43,39,32,32,39,43,44,50,49,54,56,48,44,48,53,43,44,54,54,53,53,64,65
"2018/04/18","打","SO2",4.9,3.6,3.1,5.6,4.9,4.8,5.1,5.1,4.8,4.6,4.1,5,4.4,3.6,3.6,4.5,5.8,6.4,5.8,4.6,4.6,5.5,5.6,5.6
"2018/04/19","打","CO",0.43,0.5,0.44,0.41,0.36,0.44,0.51,0.8,0.43,0.37,0.36,0.29,0.31,0.29,0.28,0.28,0.26,0.28,0.33,0.48,0.42,0.35,0.32,0.28
"2018/04/19","打","NOx",21,27,27,28,25,22,44,71,25,16,14,13,13,13,9.4,12,14,8.2,15,20,18,16,14,14
"2018/04/19","打","O3",26,23,18,13,12,17,8,9.6,35,47,63,67,77,82,81,70,59,60,48,33,34,36,38,36
"2018/04/19","打","PM10",58,61,59,52,40,40,50,54,58,55,64,68,60,53,44,44,35,30,50,51,44,44,44,40
"2018/04/19","打","SO2",4.9,2.8,3.4,2.6,1.6,2.2,2.3,2.5,4.7,4,4.3,6.9,5.7,4,3.4,4.6,4.1,4.1,5.2,3.9,3.6,4.5,3.9,4.4
"2018/04/20","打","CO",0.26,0.26,0.26,0.26,0.26,0.27,0.6,0.75,0.55,0.53,0.52,0.5,0.46,0.31,0.31,0.31,0.31,0.37,0.5,0.44,0.52,0.53,0.58,0.57
"2018/04/20","打","NOx",15,17,17,16,14,21,49,37,24,21,15,12,10,7.2,7,5.9,5.1,6.7,16,20,24,22,29,33
"2018/04/20","打","O3",35,30,27,26,28,18,9.7,22,43,59,77,94,96,84,87,88,78,76,67,44,24,22,13,17
"2018/04/20","打","PM10",33,31,29,30,27,30,38,41,64,96,103,100,93,73,60,66,66,49,62,78,59,50,49,63
"2018/04/20","打","SO2",3.2,2.7,2.4,1.7,2,2,2.1,3.4,7.1,8.1,5.5,4.4,3.5,2.7,4.6,3.6,3.8,4.1,4.4,4.5,4.7,3.9,4.5,4.3
"2018/04/21","打","CO",0.53,0.47,0.45,0.42,0.42,0.47,0.55,0.54,0.45,0.43,0.51,0.34,0.3,0.3,0.28,0.25,0.25,0.29,0.35,0.33,0.36,0.52,0.56,0.54
"2018/04/21","打","NOx",25,16,14,11,19,31,25,27,24,19,18,8.7,5.9,5.4,5.5,4.4,3.7,4.4,6.3,6.3,7.3,20,29,23
"2018/04/21","打","O3",33,38,39,40,35,20,20,24,35,46,66,76,76,79,76,72,71,71,64,65,65,37,21,24
"2018/04/21","打","PM10",80,81,77,77,72,74,85,90,83,79,89,90,84,77,66,60,53,53,69,69,63,66,75,82
"2018/04/21","打","SO2",3.5,3.9,3.7,3.4,3.8,5.5,5.2,6.4,7.5,7.1,6.1,4.8,4.4,4.9,6.1,4.4,4.6,5.1,4.6,3.9,4.1,3.3,3.6,3.7
"2018/04/22","打","CO",0.54,0.61,0.59,0.55,0.5,0.48,0.56,0.62,0.54,0.53,0.46,0.47,0.47,0.63,0.48,0.39,0.39,0.42,0.48,0.55,0.68,0.68,0.55,0.5
"2018/04/22","打","NOx",26,34,29,27,21,17,21,23,16,14,9.3,9.7,8.6,12,9.4,8.3,11,9.3,8.9,12,26,26,19,18
"2018/04/22","打","O3",15,6.5,8.8,9.5,13,18,14,22,29,43,65,84,98,141,126,103,98,96,89,71,45,38,39,36
"2018/04/22","打","PM10",83,82,83,86,79,77,78,73,74,75,79,80,70,87,99,86,75,73,85,90,89,93,87,76
"2018/04/22","打","SO2",3.1,3.6,3.8,3.7,3.5,3.9,3.6,3.6,3.9,3.9,4,4.8,5,6.4,5.5,5.3,6,6.4,5.9,7.4,5.7,4.8,4,4.2
"2018/04/23","打","CO",0.5,0.26,0.22,0.23,0.23,0.27,0.6,0.64,0.38,0.32,0.27,0.23,0.2,0.19,0.24,0.22,0.18,0.19,0.27,0.24,0.19,0.17,0.22,0.32
"2018/04/23","打","NOx",18,8.9,10,9.9,12,16,39,37,12,10,8.3,6.8,5.8,4.9,5.5,5.7,6.3,5.2,13,10,7.7,6.4,8.8,21
"2018/04/23","打","O3",27,38,29,25,19,15,7.1,18,38,47,56,61,56,58,67,66,48,46,38,38,35,37,31,16
"2018/04/23","打","PM10",68,55,40,34,31,30,34,35,39,43,40,40,36,32,35,39,31,28,38,45,43,37,39,45
"2018/04/23","打","SO2",4.7,1.3,1.3,1.9,2.6,2.4,2.8,3.9,5.9,4.7,3.7,3.4,3,3.2,4,3.5,3.4,3.5,4.7,4.5,4.2,3.4,3.2,2.8
"2018/04/24","打","CO",0.3,0.31,0.25,0.25,0.19,0.22,0.17,0.2,0.17,0.11,0.1,0.12,0.26,0.34,0.34,0.34,0.34,0.35,0.38,0.43,0.39,0.34,0.35,0.37
"2018/04/24","打","NOx",22,18,15,13,9.3,11,8.4,8.2,8.4,4.9,3.7,4,7,9,11,13,15,11,14,15,13,11,10,11
"2018/04/24","打","O3",14,15,13,12,15,15,20,20,21,25,25,29,34,38,38,39,42,45,42,42,46,51,52,48
"2018/04/24","打","PM10",48,45,42,41,35,45,44,30,31,30,25,22,20,22,24,22,18,15,18,20,19,19,28,39
"2018/04/24","打","SO2",2.2,5.1,5.2,5.2,4.9,5.9,4.8,4.1,4.5,4.1,2,1.6,1.8,1.8,1.6,2.4,2.3,2.2,2.4,2.4,2.4,2.5,2.8,2.5
"2018/04/25","打","CO",0.37,0.3,0.31,0.32,0.33,0.31,0.31,0.37,0.39,0.33,0.29,0.29,0.28,0.29,0.3,0.31,0.32,0.36,0.48,0.49,0.48,0.51,0.46,0.41
"2018/04/25","打","NOx",12,5.9,7.2,7,8.5,8.1,8,13,16,14,11,11,8.6,8.5,11,10,11,13,19,21,17,19,18,14
"2018/04/25","打","O3",48,52,46,43,38,39,39,37,40,47,52,57,64,71,69,72,69,67,57,54,54,50,53,62
"2018/04/25","打","PM10",41,38,34,33,28,29,39,45,50,48,NA,50,52,54,52,56,47,44,59,61,59,62,69,69
"2018/04/25","打","SO2",3,1.8,1.6,2,2.8,2.2,2.1,2.4,2.7,2.2,NA,NA,1.9,2.4,2,2.5,3,3.2,3.2,4.6,3.4,3.8,3.1,3
"2018/04/26","打","CO",0.36,0.25,0.26,0.25,0.23,0.25,0.32,0.38,0.39,0.42,0.4,0.36,0.27,0.24,0.23,0.24,0.25,0.3,0.35,0.4,0.57,0.64,0.6,0.67
"2018/04/26","打","NOx",12,12,10,11,11,11,16,18,18,20,19,17,14,12,12,13,15,18,21,23,36,49,42,40
"2018/04/26","打","O3",65,69,71,70,69,67,62,63,67,72,81,95,88,84,81,74,69,63,55,45,26,10,15,8.3
"2018/04/26","打","PM10",59,47,43,42,38,36,46,52,50,53,68,68,56,53,51,51,42,45,61,64,67,63,59,65
"2018/04/26","打","SO2",2.3,3.2,3.2,3.2,3.5,3.4,3.7,3.8,4,3.9,3.9,3.7,4.6,3.7,4.1,4.1,4.5,4.6,5.3,6.6,6.3,5.2,5,5.5
"2018/04/27","打","CO",0.61,0.52,0.44,0.37,0.37,0.36,0.39,0.44,0.46,0.44,0.42,0.38,0.36,0.31,0.27,0.28,0.31,0.49,0.52,0.5,0.37,0.33,0.32,0.3
"2018/04/27","打","NOx",47,43,39,30,32,40,32,28,25,18,16,16,16,12,11,12,22,25,25,22,16,13,12,11
"2018/04/27","打","O3",4,4.4,4.9,8.4,5.4,4.5,13,27,36,66,67,NA,67,70,63,56,40,37,34,33,42,49,52,56
"2018/04/27","打","PM10",66,63,60,57,49,47,49,52,63,72,74,69,61,55,47,44,44,43,43,38,29,32,42,42
"2018/04/27","打","SO2",4.4,2,1.6,1.2,1.2,1.1,1.9,2.3,4.3,3.8,4.7,NA,NA,NA,NA,4,3.7,2.2,2.1,1.9,1.1,1,0.7,0.7
"2018/04/28","打","CO",0.31,0.33,0.32,0.32,0.3,0.33,0.35,0.38,0.45,0.48,0.47,0.43,0.48,0.51,0.45,0.41,0.42,0.5,0.55,0.54,0.56,0.54,0.51,0.48
"2018/04/28","打","NOx",10,8.7,8.7,9.2,8.8,9.2,19,20,20,19,14,9.5,12,16,12,11,13,17,19,19,20,23,23,19
"2018/04/28","打","O3",59,61,61,58,58,56,44,43,45,50,69,81,91,86,100,87,70,62,56,47,43,34,30,30
"2018/04/28","打","PM10",37,35,35,37,31,30,40,41,42,54,61,60,64,67,63,63,56,51,54,53,46,44,49,46
"2018/04/28","打","SO2",0,0.4,0,0.6,0.6,0.4,0.7,0.9,1.9,1.6,1,1,0.5,0.6,0.2,NA,NA,0.8,0.9,0.6,0.5,-0.1,NA,NA
"2018/04/29","打","CO",0.54,0.57,0.56,0.48,0.51,0.53,0.54,0.52,0.37,0.44,0.38,0.32,0.34,0.35,0.31,0.34,0.34,0.35,0.39,0.47,0.48,0.49,0.46,0.44
"2018/04/29","打","NOx",21,21,28,15,19,23,20,23,12,17,10,4.6,4.4,4.7,3.5,3.5,3.3,3.3,4.5,11,17,16,14,13
"2018/04/29","打","O3",23,18,8.2,20,22,18,18,24,53,48,70,75,84,87,82,88,87,87,78,64,51,49,46,41
"2018/04/29","打","PM10",52,57,53,53,58,69,68,64,62,64,68,62,62,59,55,57,56,59,62,64,62,57,65,69
"2018/04/29","打","SO2",-0.5,5.1,5,4.7,5.1,5.6,5.9,8.1,7.6,7.1,5.8,5.4,5.7,6.2,5.1,5.4,5.5,5.8,5.4,5.4,5.2,4.6,4.5,3.8
"2018/04/30","打","CO",0.41,0.43,0.39,0.38,0.37,0.4,0.48,0.49,0.45,0.37,0.33,0.29,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.38,0.56,0.49,0.47,0.43
"2018/04/30","打","NOx",15,22,15,13,11,14,27,20,13,7.8,6.2,5.6,4.1,3.8,4,5,4,3.5,4.5,11,31,21,20,22
"2018/04/30","打","O3",26,19,21,29,32,30,26,38,55,64,66,64,56,51,50,52,51,44,40,31,11,18,18,17
"2018/04/30","打","PM10",61,58,55,55,55,51,51,52,52,52,49,46,40,36,38,40,38,34,33,31,34,39,39,41
"2018/04/30","打","SO2",4.8,4.1,2.2,2.6,2.6,2.9,3.3,4,4.4,4.1,4.1,3.3,2.2,2.2,1.9,2.9,2.8,2.8,2.6,3,2.8,2.1,1.7,2.2
"2018/05/01","打","CO",0.39,0.39,0.35,0.36,0.41,0.4,0.42,0.46,0.48,0.44,0.3,0.29,0.23,0.2,0.19,0.17,0.17,0.19,0.23,0.22,0.26,0.3,0.37,0.32
"2018/05/01","打","NOx",17,19,14,13,16,18,24,23,27,21,9.7,6.5,5.8,5.3,5.8,4.2,4,5.6,8.3,7.9,8.6,18,21,20
"2018/05/01","打","O3",21,17,22,22,17,17,18,20,17,24,43,57,53,51,48,31,27,23,20,18,17,7.6,3.5,4.8
"2018/05/01","打","PM10",43,46,50,54,51,42,46,50,49,56,57,56,54,49,44,38,31,26,33,35,30,28,28,32
"2018/05/01","打","SO2",3.4,1.3,1.4,1.5,2,2.1,1.6,2.9,4.3,5.1,2.7,2.5,1.8,2.1,1.1,0.2,0.9,1.1,1.3,1.2,0.9,1.2,0,-0.2
"2018/05/02","打","CO",0.31,0.27,0.26,0.26,0.26,0.25,0.31,0.38,0.26,0.21,NA,0.15,0.14,0.14,0.15,0.14,0.15,0.16,0.17,0.16,0.2,0.24,0.22,0.17
"2018/05/02","打","NOx",24,20,25,22,21,23,29,27,13,7.5,NA,4.3,3,2.7,4,4.2,4.1,4.5,3.5,2.8,8,15,13,11
"2018/05/02","打","O3",3.1,5.7,1.9,2,2.4,4.9,6,10,22,30,32,31,26,25,25,27,25,24,23,23,14,7.5,8.7,11
"2018/05/02","打","PM10",34,35,39,39,30,33,40,40,40,43,NA,38,33,27,25,24,27,26,26,27,25,24,27,31
"2018/05/02","打","SO2",2.9,4,5.1,4.2,4.1,4.3,4.7,6.7,5.4,4,NA,NA,NA,1.4,1.5,0.9,0.5,0.6,0.6,0.1,1.3,1,1.4,1.8
"2018/05/03","打","CO",0.16,0.33,0.44,0.45,0.38,0.42,0.46,0.49,0.47,0.45,0.39,0.37,0.35,0.39,0.39,0.43,0.44,0.5,0.54,0.55,0.53,0.45,0.35,0.31
"2018/05/03","打","NOx",7.6,13,6.6,6.2,6.9,6.6,7.5,9.9,12,12,12,12,10,11,18,17,21,22,21,19,16,15,13,10
"2018/05/03","打","O3",19,43,67,71,67,74,71,65,63,64,65,64,66,61,54,53,48,47,48,49,50,50,51,52
"2018/05/03","打","PM10",30,36,42,54,63,67,69,63,63,68,71,64,56,54,55,53,48,53,61,65,63,54,51,46
"2018/05/03","打","SO2",0.9,1.7,1.6,2.4,3.1,1.9,1,0.9,0.8,1.3,1.6,1.4,1.1,1,1.6,1.4,2.1,2.9,2.9,2.1,1.1,1.3,2,1.8
"2018/05/04","打","CO",0.27,0.27,0.26,0.24,0.23,0.24,0.3,0.41,0.4,0.42,0.33,0.32,0.32,0.3,0.3,0.34,0.43,0.46,0.47,0.52,0.49,0.45,0.39,0.38
"2018/05/04","打","NOx",10,5.9,5.8,5.5,5.3,5.8,11,14,15,17,12,12,12,10,12,15,21,20,20,22,22,22,20,16
"2018/05/04","打","O3",53,54,55,54,54,52,47,44,45,47,57,61,62,61,56,48,38,37,34,29,28,25,21,20
"2018/05/04","打","PM10",46,47,44,35,33,36,39,39,37,40,56,58,42,37,33,34,43,42,37,39,39,35,37,34
"2018/05/04","打","SO2",3.2,4.1,3.5,3.3,3.2,3,3.6,3.4,3.4,3.4,3.4,3,3.3,3,3.4,3.4,4.2,4.3,4.7,4.3,6.2,3.4,2.7,2.9
"2018/05/05","打","CO",0.43,0.42,0.46,0.46,0.44,0.44,0.45,0.28,0.26,0.23,0.24,0.25,0.27,0.24,0.21,0.21,0.22,0.24,0.32,0.38,0.5,0.59,0.44,0.4
"2018/05/05","打","NOx",18,21,32,37,28,30,21,9.5,10,6.7,5.7,4.9,4.3,3.4,3.2,3.7,3.6,4.5,7,12,34,34,27,20
"2018/05/05","打","O3",13,17,11,8.7,13,14,25,38,45,55,63,69,75,71,71,71,69,66,60,50,22,15,26,33
"2018/05/05","打","PM10",32,42,49,53,55,52,62,58,46,49,52,55,59,50,43,37,37,48,57,58,45,49,53,45
"2018/05/05","打","SO2",3.8,3.6,3.6,4,3.4,4.1,4.5,3.5,3.6,3.7,2,1.1,1.2,1.4,0.8,0.8,1.6,1.5,1.5,2,1.9,2.2,2.6,1.7
"2018/05/06","打","CO",0.33,0.29,0.3,0.33,0.33,0.36,0.41,0.39,0.35,0.28,0.27,0.22,0.24,0.23,0.17,0.17,0.14,0.13,0.13,0.13,0.15,0.36,0.3,0.19
"2018/05/06","打","NOx",14,9.2,11,17,12,13,17,16,12,7.1,4.1,3.9,3.2,3.3,2.7,3.2,3.6,4.5,3.2,2.6,2.6,16,17,8.5
"2018/05/06","打","O3",38,41,38,30,28,23,24,34,41,53,58,52,54,54,47,44,34,23,24,22,20,7.1,7.4,13
"2018/05/06","打","PM10",47,49,43,42,42,41,43,43,47,55,58,51,45,41,39,37,32,26,23,26,28,30,31,30
"2018/05/06","打","SO2",2.4,2.9,2.9,3.6,3,3.2,3,4.5,5.2,4.5,1.8,0.9,1.1,1,0.6,0.7,1,1.5,0.7,0.5,0.5,1,1.9,1.5
