"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/08","松山","O3",15,30,11,25,24,17,9.4,3.2,3.2,3.4,6,6.4,6.1,9.5,8.6,7.4,5.3,9.8,14,14,14,14,17,20
"2018/01/08","松山","PM10",7,17,19,21,11,5,NA,3,3,3,5,12,12,19,15,22,17,18,11,4,2,2,2,NA
"2018/01/08","松山","SO2",1.3,0.9,1.1,1.2,1.2,1.2,1.3,2.4,3.8,4.2,3.4,3.2,3.5,3.2,3,3,2.9,2.2,1.8,1.8,1.6,1.4,1.3,1
"2018/01/09","松山","CO",0.57,0.55,0.52,0.52,0.52,0.48,0.49,0.63,0.66,0.62,0.66,0.56,0.5,0.48,0.48,0.49,0.53,0.64,0.7,0.61,0.59,0.6,0.58,0.51
"2018/01/09","松山","NOx",9.8,8.5,6.8,6.4,5.7,7.3,17,33,35,44,40,29,17,14,16,20,26,35,37,32,28,29,28,19
"2018/01/09","松山","O3",22,23,27,33,37,33,25,16,18,16,16,22,32,35,34,30,23,15,13,15,17,18,19,22
"2018/01/09","松山","PM10",NA,3,4,9,12,18,22,27,33,31,28,29,38,51,51,50,46,47,47,47,45,49,42,42
"2018/01/09","松山","SO2",0.6,1.1,1.2,1.3,1.3,1.2,1.3,1.3,1.7,2,2.4,2.6,2.3,2.1,2.1,1.9,1.7,1.7,1.9,2,2.2,2.4,2.6,2.2
"2018/01/10","松山","CO",0.47,0.48,0.51,0.46,0.41,0.43,0.52,0.85,0.96,0.84,NA,0.34,0.31,NA,NA,0.31,0.25,0.36,0.5,0.64,0.5,0.49,0.6,0.7
"2018/01/10","松山","NOx",14,10,13,12,7.7,11,28,62,72,64,NA,16,14,NA,NA,13,16,28,37,51,41,41,45,56
"2018/01/10","松山","O3",27,28,25,27,29,24,13,5.3,7.4,12,NA,40,43,NA,33,40,42,31,23,12,14,13,9.9,6.7
"2018/01/10","松山","PM10",34,29,24,18,21,20,24,24,20,NA,NA,27,22,NA,15,18,26,34,36,35,40,34,31,25
"2018/01/10","松山","SO2",1.1,1.8,1.8,1.7,1.9,1.8,2,2.6,3.1,3.4,NA,2.7,2.3,NA,NA,1.7,1.7,2,2.1,2.5,2.9,2.4,2.5,2.4
"2018/01/11","松山","CO",0.68,0.57,0.58,0.37,0.31,0.31,0.62,0.96,1.03,0.55,0.3,0.27,0.27,0.28,0.28,0.28,0.31,0.36,0.38,0.36,0.36,0.44,0.4,0.34
"2018/01/11","松山","NOx",53,34,38,18,11,11,59,101,103,47,18,16,13,15,14,15,18,21,23,22,22,32,27,20
"2018/01/11","松山","O3",7.7,15,6.9,22,26,26,10,3.5,5,22,33,37,41,42,44,44,41,39,36,36,34,22,25,28
"2018/01/11","松山","PM10",21,25,24,23,23,26,27,21,28,38,49,52,45,40,38,43,46,48,50,46,41,31,31,29
"2018/01/11","松山","SO2",2.6,0.9,1.2,1,1.2,0.7,1.3,2.4,3.2,3.4,1.7,1.5,1.1,0.9,1,1.1,0.9,1,0.8,0.9,0.7,1.6,1.1,1.8
"2018/01/12","松山","CO",0.31,0.23,0.22,0.23,0.32,0.36,0.35,0.49,0.5,0.34,0.3,0.29,0.3,0.31,0.31,0.32,0.33,0.39,0.49,0.46,0.48,0.41,0.39,0.3
"2018/01/12","松山","NOx",15,8.9,7.9,7.4,13,23,27,40,40,20,20,13,13,12,12,13,16,20,30,31,38,27,24,15
"2018/01/12","松山","O3",31,36,36,35,24,16,17,13,18,29,32,38,40,42,43,43,40,33,23,18,12,18,21,27
"2018/01/12","松山","PM10",29,23,22,22,31,30,24,22,28,47,52,58,55,55,60,60,52,39,40,44,46,39,37,37
"2018/01/12","松山","SO2",1.7,1.6,1.6,1.5,1.5,1.8,2.5,3.3,4.1,2.3,2.5,2.1,2.1,2.1,2.3,2.1,1.8,1.8,1.6,2,2.7,2.1,1.6,1.1
"2018/01/13","松山","CO",0.28,0.27,0.24,0.23,0.23,0.28,0.31,0.45,0.48,0.32,0.27,0.24,0.24,0.24,0.24,0.26,0.29,0.34,0.4,0.43,0.42,0.35,0.3,0.3
"2018/01/13","松山","NOx",10,6.4,6,4.5,4.5,9.6,18,36,39,23,15,12,13,14,15,17,19,21,28,31,29,20,14,13
"2018/01/13","松山","O3",30,32,32,33,32,26,20,10,14,26,31,34,34,33,32,30,28,25,18,15,16,25,29,31
"2018/01/13","松山","PM10",33,28,22,19,25,20,22,19,28,30,31,30,35,30,30,27,29,34,28,23,11,11,9,13
"2018/01/13","松山","SO2",1.5,0.8,0.6,0.9,0.6,1,1.9,3.2,2.8,1.7,1.7,1.5,1.2,1.1,1.4,2,1,1.1,1.2,1.3,1.6,1.5,1.2,1.2
"2018/01/14","松山","CO",0.34,0.29,0.22,0.2,0.18,0.21,0.31,0.33,0.41,0.27,0.2,0.17,0.16,0.16,0.14,0.16,0.18,0.28,0.44,0.54,0.56,0.55,0.54,0.47
"2018/01/14","松山","NOx",16,15,11,9.4,8.2,8.8,21,25,36,25,14,12,11,13,9.4,9.4,17,22,36,45,48,42,37,31
"2018/01/14","松山","O3",25,25,28,26,24,22,12,12,13,25,35,38,39,37,40,40,31,24,12,5.4,4.3,7.3,8.6,11
"2018/01/14","松山","PM10",16,17,19,11,13,12,19,17,13,8,5,15,15,16,12,11,17,20,19,17,9,13,12,16
