"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/19","ªO¾ô","PM10",17,14,9,9,7,8,11,12,13,16,15,14,19,29,36,36,36,39,37,37,47,54,56,52
"2018/01/19","ªO¾ô","SO2",5.3,4.7,3.4,2.6,2.5,2.7,2.7,1.8,2.2,3,5,3,3,3.1,2.9,2.5,5.6,4.3,NA,5.5,3.6,4.2,2.7,3.5
"2018/01/20","ªO¾ô","CO",0.46,0.38,0.36,0.37,0.37,0.39,0.42,0.5,0.52,0.57,0.54,0.55,0.5,0.52,0.52,0.54,0.59,0.64,0.63,0.57,0.52,0.55,0.58,0.47
"2018/01/20","ªO¾ô","NOx",16,12,10,9.7,8,8.2,13,19,19,24,22,21,17,18,18,20,22,24,21,20,18,20,20,15
"2018/01/20","ªO¾ô","O3",31,38,41,41,45,47,44,38,39,34,38,41,46,43,43,39,37,34,35,36,39,38,38,43
"2018/01/20","ªO¾ô","PM10",42,28,22,27,25,24,31,36,38,42,46,44,49,54,53,51,45,39,32,33,35,31,26,24
"2018/01/20","ªO¾ô","SO2",5.5,2.2,3,2.4,1.6,1,1,2.4,2.3,1.5,1.4,1.3,0.3,-0.2,1.1,2.2,2.4,2.1,2.3,1.7,2.6,2.5,1.8,1.4
"2018/01/21","ªO¾ô","CO",0.42,0.37,0.36,0.33,0.31,0.3,0.33,0.37,0.39,0.48,0.49,0.5,0.48,0.45,0.48,0.44,0.49,0.55,0.67,0.71,1.01,1.03,0.96,0.72
"2018/01/21","ªO¾ô","NOx",11,8.2,7.3,6.7,7.4,8.2,13,13,16,19,16,16,15,15,19,20,22,23,31,33,42,52,45,32
"2018/01/21","ªO¾ô","O3",46,48,48,47,46,44,40,40,38,35,39,39,40,38,33,32,29,27,19,15,6.7,2.2,2.5,6.9
"2018/01/21","ªO¾ô","PM10",28,28,27,28,24,18,18,16,15,18,16,12,10,12,22,31,29,25,27,32,40,46,49,52
"2018/01/21","ªO¾ô","SO2",-0.4,1.9,2.3,2.4,3.6,4.8,3.5,2,2.8,2.9,1.5,1.6,1.5,1.6,2.1,4.2,4.4,3.8,4.3,4.6,4,3.3,4.5,5.4
"2018/01/22","ªO¾ô","CO",0.5,0.3,0.32,0.35,0.35,0.4,0.42,0.56,0.66,0.53,0.63,0.6,0.68,0.66,0.67,0.66,0.64,0.63,0.71,0.65,0.54,0.52,0.47,0.41
"2018/01/22","ªO¾ô","NOx",21,6.6,6.6,7.8,9.9,13,15,19,22,17,27,28,25,20,17,17,19,17,25,26,19,19,17,13
"2018/01/22","ªO¾ô","O3",23,40,38,34,29,25,24,25,27,35,26,27,30,43,55,48,44,48,40,35,39,37,38,41
"2018/01/22","ªO¾ô","PM10",54,45,34,38,45,53,53,58,60,46,39,41,40,38,34,32,35,34,33,37,35,36,36,31
"2018/01/22","ªO¾ô","SO2",4.2,1.5,1.9,3.1,2.1,2.9,2.3,2.1,1.7,1.6,1.6,1.4,1.6,2.2,1.3,1.1,1.2,1.1,3.4,2.6,1.3,1.2,1,1
"2018/01/23","ªO¾ô","CO",0.31,0.29,0.28,0.26,0.26,0.27,0.39,0.59,0.61,0.48,0.38,0.37,0.36,0.35,0.34,0.38,0.41,0.44,0.51,0.52,0.49,0.48,0.43,0.36
"2018/01/23","ªO¾ô","NOx",7.8,5.7,6,5.3,5.2,7,19,29,26,22,18,17,18,18,15,19,22,19,20,21,21,21,17,13
"2018/01/23","ªO¾ô","O3",45,47,46,47,49,44,33,27,32,36,41,42,43,42,44,39,34,37,37,36,35,36,39,42
"2018/01/23","ªO¾ô","PM10",30,31,32,31,32,33,34,36,36,39,42,39,39,40,37,39,36,34,32,31,34,33,36,39
"2018/01/23","ªO¾ô","SO2",1.4,1.7,1.6,1.6,1.5,1.6,1.9,1.9,1.9,2.2,2.1,3.1,6.1,7.1,3.5,4.1,6,4.6,3.7,2.5,2.3,1.9,2.4,3.5
"2018/01/24","ªO¾ô","CO",0.34,0.31,0.31,0.32,0.33,0.38,0.46,0.67,0.67,0.61,0.51,NA,0.46,0.45,0.45,0.46,0.46,0.54,0.67,0.57,0.55,0.54,0.45,0.4
"2018/01/24","ªO¾ô","NOx",9.5,6.8,6.9,7.2,6.2,9.3,18,26,26,26,21,NA,15,16,19,21,22,24,30,25,25,21,16,14
"2018/01/24","ªO¾ô","O3",46,48,48,46,48,42,35,28,31,32,37,NA,37,41,39,35,33,31,25,28,26,29,35,37
"2018/01/24","ªO¾ô","PM10",37,39,44,45,45,50,54,49,53,58,56,NA,53,51,48,46,41,34,28,22,18,18,21,21
"2018/01/24","ªO¾ô","SO2",3.2,1.7,2.3,3.4,1.7,3.7,1.7,1.8,1.9,2,1.8,NA,NA,1.7,1.8,1.7,1.7,1.6,1.7,1.6,1.6,1.6,1.6,1.7
"2018/01/25","ªO¾ô","CO",0.33,0.3,0.28,0.26,0.26,0.29,0.36,0.51,0.67,0.47,0.42,0.39,0.39,0.37,0.38,0.38,0.39,0.53,0.61,0.61,0.52,0.47,0.4,0.33
"2018/01/25","ªO¾ô","NOx",9.1,5.6,5.1,4.8,5.2,7.1,13,22,30,24,23,19,18,16,17,19,19,24,29,29,23,24,16,13
"2018/01/25","ªO¾ô","O3",41,43,44,45,44,41,35,29,25,31,33,35,36,37,34,30,30,24,20,20,24,23,30,32
"2018/01/25","ªO¾ô","PM10",19,15,14,14,12,15,16,12,17,18,17,16,12,14,21,24,26,32,36,38,33,23,12,10
"2018/01/25","ªO¾ô","SO2",1.2,1.9,1.8,1.7,1.8,1.7,1.7,1.8,2.1,2,1.9,2.1,2.1,2,2.1,2.1,2,2.3,2.4,2.6,2.2,2.2,2.1,1.8
"2018/01/26","ªO¾ô","CO",0.28,0.25,0.23,0.21,0.22,0.24,0.32,0.59,0.53,0.41,0.35,0.33,0.31,0.31,0.33,0.35,0.4,0.45,0.5,0.42,0.36,0.36,0.34,0.29
"2018/01/26","ªO¾ô","NOx",9.3,7.1,5.6,4.2,6.7,9,15,29,26,23,20,17,15,17,18,21,25,25,24,21,18,17,16,12
"2018/01/26","ªO¾ô","O3",36,37,38,40,37,34,28,18,22,26,29,32,34,32,30,27,22,22,22,25,28,28,30,33
"2018/01/26","ªO¾ô","PM10",16,18,14,9,10,13,12,9,10,13,11,6,7,9,9,10,11,17,15,12,16,13,10,12
"2018/01/26","ªO¾ô","SO2",2.4,1.3,1.3,1.3,4.2,4,2.7,1.5,1.4,1.2,1.3,1.2,1.3,3.9,2.4,1.8,5.5,3.2,1.7,1.4,1.2,1.3,1.4,1.2
"2018/01/27","ªO¾ô","CO",0.24,0.21,0.2,0.19,0.19,0.21,0.25,0.35,0.42,0.38,0.36,0.36,0.37,0.39,0.4,0.44,0.49,0.55,0.66,0.69,0.71,0.76,0.74,0.77
"2018/01/27","ªO¾ô","NOx",7.4,5.8,4.8,4.3,4,5.8,11,17,19,16,15,16,16,17,20,22,26,24,29,30,33,34,39,40
"2018/01/27","ªO¾ô","O3",37,38,38,38,39,37,31,27,25,30,33,33,34,33,30,27,23,22,18,16,13,11,3.8,2.3
"2018/01/27","ªO¾ô","PM10",14,11,11,12,12,14,10,9,9,11,15,14,14,13,11,17,18,11,15,16,13,12,16,19
"2018/01/27","ªO¾ô","SO2",1.2,1.3,1.3,1.3,1.2,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.5,1.5,1.6,1.6,1.7,1.5,1.6,1.7,1.6,1.6,3.5,3.6
"2018/01/28","ªO¾ô","CO",0.69,0.63,0.69,0.76,0.58,0.45,0.38,0.29,0.31,0.3,0.32,0.32,0.37,0.36,0.36,0.35,0.35,0.43,0.45,0.43,0.45,0.41,0.44,0.35
"2018/01/28","ªO¾ô","NOx",37,35,37,40,31,25,21,13,16,13,15,15,20,20,18,21,19,22,24,23,25,26,25,16
"2018/01/28","ªO¾ô","O3",2.5,2.3,2.1,1.9,2,5.6,11,18,16,20,20,19,16,18,23,19,21,19,16,16,13,16,14,24
"2018/01/28","ªO¾ô","PM10",20,29,34,38,39,46,56,44,25,19,19,17,14,9,8,12,12,12,11,9,10,8,7,10
"2018/01/28","ªO¾ô","SO2",4.4,4.6,3.6,5.3,3.8,4,3.2,2,2.4,1.8,1.8,1.6,1.6,1.4,1.6,1.6,1.4,1.3,1.5,1.6,1.4,1.3,1.4,1.5
"2018/01/29","ªO¾ô","CO",0.27,0.18,0.18,0.18,0.18,0.22,0.3,0.57,0.79,0.66,0.51,0.48,0.5,0.48,0.53,0.55,0.64,0.8,0.86,0.76,0.63,0.59,0.57,0.53
"2018/01/29","ªO¾ô","NOx",10,5,5.3,4.9,4.4,7.8,11,25,28,37,31,25,24,20,NA,23,30,31,36,34,27,24,23,17
"2018/01/29","ªO¾ô","O3",32,34,34,33,34,29,27,15,15,14,18,23,24,23,15,21,20,19,17,20,24,24,25,30
"2018/01/29","ªO¾ô","PM10",10,8,8,7,6,9,9,10,11,12,18,21,19,16,NA,22,20,21,28,30,26,23,25,25
"2018/01/29","ªO¾ô","SO2",1.2,1.3,1.3,1.2,1.2,1.2,1.4,1.5,1.6,1.6,1.6,1.4,1.3,1.4,1.4,1.4,1.4,1.3,1.4,1.5,1.5,1.9,1.5,1.4
"2018/01/30","ªO¾ô","CO",0.47,0.33,0.28,0.26,0.24,0.26,0.33,0.46,0.57,0.45,0.38,0.41,0.41,0.42,0.42,0.41,0.45,0.61,0.7,0.61,0.49,0.52,0.53,0.45
"2018/01/30","ªO¾ô","NOx",11,7.1,6.1,6.1,6.9,9.8,20,27,35,30,25,24,26,29,33,29,31,35,39,36,29,30,25,19
"2018/01/30","ªO¾ô","O3",36,38,39,40,38,35,26,22,18,23,25,25,23,21,20,21,20,16,13,16,20,19,23,29
"2018/01/30","ªO¾ô","PM10",24,19,14,15,9,11,12,11,13,12,10,9,12,17,19,21,22,23,24,23,19,17,16,12
"2018/01/30","ªO¾ô","SO2",1.6,1.4,1.5,1.3,2.8,2.4,1.5,1.7,3,1.4,1.4,1.3,1.4,1.9,2.9,3.4,1.8,1.6,1.5,1.4,1.3,1.4,1.3,1.4
"2018/01/31","ªO¾ô","CO",0.38,0.32,0.31,0.3,0.36,0.34,0.38,0.57,0.89,0.76,0.59,0.47,0.44,0.53,0.57,0.57,0.52,0.56,0.55,0.47,0.4,0.45,0.49,0.45
"2018/01/31","ªO¾ô","NOx",13,8.6,7.8,7.8,13,12,21,29,36,38,34,24,21,29,36,35,29,25,21,18,17,18,19,12
"2018/01/31","ªO¾ô","O3",35,39,40,38,30,32,28,23,17,17,23,30,32,24,18,17,21,25,28,30,28,29,29,38
"2018/01/31","ªO¾ô","PM10",10,9,10,13,11,9,10,11,14,16,16,16,16,NA,25,22,18,17,13,12,11,6,10,11
"2018/01/31","ªO¾ô","SO2",0.8,1.1,1,1.6,2,2,2.5,1.4,1.5,1.4,1.4,1.4,1.6,2.4,3.3,2.1,1.6,1.5,1.4,1.4,1.2,1.1,1.2,1
