"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/03/31","¤g«°","O3",39,39,38,34,33,30,23,34,41,45,50,50,49,48,46,45,42,39,36,33,37,35,33,41
"2018/03/31","¤g«°","PM10",23,25,27,28,21,21,26,33,40,38,35,34,38,44,50,55,62,62,53,46,46,53,56,51
"2018/03/31","¤g«°","SO2",1.7,1.7,1.6,1.3,1.6,1.8,2.3,2.4,2.1,2.3,1.6,1.6,1.6,1.5,1.5,1.3,1.4,1.7,1.7,1.7,1.9,2,1.9,1.7
"2018/04/01","¤g«°","CO",0.23,0.2,0.19,0.18,0.18,0.2,0.23,0.27,0.25,0.29,0.26,0.24,0.26,0.26,0.23,0.23,0.26,0.3,0.34,0.35,0.37,0.39,0.35,0.29
"2018/04/01","¤g«°","NOx",6.5,4.9,4.6,5.1,5,5.4,7.6,9.1,8.3,7.9,9.1,6.8,6.2,6.7,6.7,8.6,12,9.5,11,11,13,15,14,11
"2018/04/01","¤g«°","O3",46,48,47,46,46,44,42,42,44,46,49,55,64,61,60,53,48,46,41,42,40,39,38,37
"2018/04/01","¤g«°","PM10",50,57,58,59,58,53,51,53,53,52,49,47,48,50,51,56,60,58,59,64,64,61,62,65
"2018/04/01","¤g«°","SO2",1.2,0.8,0.8,0.6,0.8,0.8,1,1,1.1,1.3,1,0.9,0.7,0.6,0.7,0.5,0.7,0.9,0.8,0.9,1,1,0.9,0.9
"2018/04/02","¤g«°","CO",0.29,0.28,0.25,0.27,0.28,0.32,0.58,0.93,0.85,0.35,0.36,0.39,0.45,0.4,0.38,0.38,0.39,0.48,0.58,0.54,0.41,0.4,0.45,0.43
"2018/04/02","¤g«°","NOx",18,16,13,20,19,25,65,68,42,11,13,12,16,16,15,15,18,21,25,28,18,14,23,46
"2018/04/02","¤g«°","O3",26,24,25,16,17,11,6.4,7.8,27,55,71,92,97,85,80,72,61,52,48,28,32,35,24,6.3
"2018/04/02","¤g«°","PM10",61,59,59,57,55,54,61,74,75,66,67,65,67,76,77,78,83,82,80,76,67,63,62,67
"2018/04/02","¤g«°","SO2",1,2.3,2.4,2.5,4,3.5,4.5,7,3.8,2.9,3,3.6,5.1,5.1,4,3.9,4.3,4.6,4.4,2.4,1.8,2.2,2.2,2
"2018/04/03","¤g«°","CO",0.35,0.4,0.4,0.4,0.38,0.45,0.65,0.96,0.77,0.43,0.39,0.43,0.51,0.43,0.37,NA,0.39,0.51,0.55,0.47,0.43,0.43,0.47,0.52
"2018/04/03","¤g«°","NOx",29,38,30,26,22,34,65,81,45,23,19,17,19,16,16,NA,20,22,23,19,17,15,20,36
"2018/04/03","¤g«°","O3",9.9,6.4,8.1,7.3,6.8,3.6,3.4,5.4,19,38,54,71,76,82,NA,46,44,38,26,24,21,22,18,3.7
"2018/04/03","¤g«°","PM10",72,69,71,63,55,53,66,87,83,73,67,66,79,86,NA,59,58,48,40,36,31,31,35,38
"2018/04/03","¤g«°","SO2",1.2,3.2,2.8,3.3,3.4,2.6,3.1,4.9,5.6,4.4,3.5,3.9,5.3,4.7,4.1,NA,3.1,1.7,1.2,1.1,0.8,0.8,0.7,1.1
"2018/04/04","¤g«°","CO",0.42,0.46,0.44,0.39,0.51,0.5,0.81,0.76,0.76,0.54,0.44,0.49,0.5,0.39,0.39,0.39,0.42,0.43,0.42,0.49,0.58,0.66,0.43,0.53
"2018/04/04","¤g«°","NOx",26,30,28,25,37,34,64,55,48,31,17,16,18,16,14,14,16,17,16,17,26,31,19,25
"2018/04/04","¤g«°","O3",4.4,3.7,3.7,3.2,2.3,2.2,2.7,4.5,11,29,49,63,72,64,69,72,68,56,49,53,28,17,19,13
"2018/04/04","¤g«°","PM10",35,36,44,46,51,53,55,59,62,60,54,59,60,57,59,59,61,64,61,60,62,60,48,45
"2018/04/04","¤g«°","SO2",1.5,2.4,2.9,2.5,2.5,2.8,4.4,6.3,5.7,4.2,5.8,5.4,4.9,4.5,4.6,4.1,3.6,3.6,3.5,2.9,2.5,2,1.4,1.6
"2018/04/05","¤g«°","CO",0.44,0.29,0.35,0.28,0.4,0.45,0.59,0.82,0.64,0.47,0.4,0.37,0.3,0.25,0.26,0.27,0.28,0.3,0.35,0.47,0.53,0.63,0.63,0.58
"2018/04/05","¤g«°","NOx",20,10,15,12,19,23,34,44,28,16,12,12,11,10,9.9,9.8,12,12,17,25,31,34,35,30
"2018/04/05","¤g«°","O3",15,21,9.9,12,6,4.5,3.8,7.5,23,41,60,65,62,61,60,56,47,41,30,15,7.5,4.8,3.9,6
"2018/04/05","¤g«°","PM10",46,38,35,32,35,40,41,43,47,47,49,53,58,59,55,49,46,46,45,50,49,47,49,50
"2018/04/05","¤g«°","SO2",0.8,0.8,0.9,0.9,1,1.2,1.8,2.5,1.9,2.2,2.6,4,3.5,2.8,2.6,2.3,3.2,3.1,3.9,2.5,2.3,2.4,2.2,2.4
"2018/04/06","¤g«°","CO",0.63,0.47,0.5,0.42,0.47,0.52,0.61,0.66,0.49,0.38,0.46,0.42,0.41,0.43,0.38,0.42,0.49,0.46,0.47,0.4,0.36,0.39,0.34,0.3
"2018/04/06","¤g«°","NOx",33,21,22,19,25,30,37,41,27,15,15,13,12,14,14,17,17,15,15,12,11,12,11,8.9
"2018/04/06","¤g«°","O3",5.4,8.3,6.5,9.4,5.7,3.6,5.6,8.1,22,33,25,28,31,33,37,34,32,37,37,41,47,44,44,46
"2018/04/06","¤g«°","PM10",53,50,47,47,44,43,50,53,54,54,42,23,6,2,10,15,16,18,29,88,146,145,134,126
"2018/04/06","¤g«°","SO2",1.8,2.2,2,1.9,1.8,2.1,2.6,3,3.9,4.1,2,1.5,1.6,1.4,1.5,1.4,1.4,1.4,1.6,1.4,1.5,1.6,1.8,1.6
"2018/04/07","¤g«°","CO",0.28,0.26,0.26,0.26,0.26,0.28,0.29,0.35,0.39,0.42,0.44,0.42,0.47,0.43,0.34,0.33,0.36,0.39,0.39,0.36,0.31,0.3,0.32,0.3
"2018/04/07","¤g«°","NOx",8.1,6.3,4.7,5,4.7,5.2,6.9,19,23,15,24,22,15,14,8,6.7,9,14,19,17,18,11,9.4,8.3
"2018/04/07","¤g«°","O3",46,48,50,50,50,48,46,36,33,38,34,38,42,49,58,60,60,56,49,47,46,51,47,47
"2018/04/07","¤g«°","PM10",123,125,126,122,115,112,110,113,110,106,116,129,129,133,139,140,133,119,116,110,104,102,95,88
"2018/04/07","¤g«°","SO2",1.2,2,1.9,1.9,1.8,1.7,1.9,1.9,2.2,2.3,2.5,2.8,2.5,2.4,2.7,2.8,2.4,2.6,2.9,3.4,2.7,2.7,2.4,2.3
"2018/04/08","¤g«°","CO",0.3,0.27,0.25,0.24,0.23,0.25,0.3,0.33,0.27,0.29,0.28,0.29,0.28,0.27,0.29,0.27,0.3,0.37,0.42,0.41,0.6,0.49,0.59,0.51
"2018/04/08","¤g«°","NOx",7.7,6.9,5.1,4.6,4.7,5.7,8.9,11,7.6,7.6,8,8.4,8,9.3,10,9.9,12,14,15,15,38,27,35,32
"2018/04/08","¤g«°","O3",48,51,55,52,50,49,50,50,55,56,56,56,57,58,57,57,54,51,47,45,NA,19,12,13
"2018/04/08","¤g«°","PM10",86,85,82,78,71,63,59,63,65,63,64,63,55,49,47,46,44,45,46,48,47,42,40,45
"2018/04/08","¤g«°","SO2",2.9,0.8,1,0.9,0.9,0.8,1.1,1.6,0.9,1,1,0.9,0.9,0.9,1,0.8,0.8,0.8,1.1,1.1,1.2,1.2,1.2,1.4
"2018/04/09","¤g«°","CO",0.53,0.48,0.6,0.61,0.57,0.6,0.76,0.86,1.02,0.45,0.46,0.4,0.38,0.35,0.32,0.33,0.44,0.69,0.58,0.53,0.72,0.66,0.75,0.72
"2018/04/09","¤g«°","NOx",28,19,29,28,27,38,68,52,43,17,18,14,13,14,13,13,16,21,30,36,47,41,52,50
"2018/04/09","¤g«°","O3",14,17,8.6,6.9,6.1,3.9,4.1,13,30,53,58,66,72,78,75,71,67,57,42,28,15,13,5.8,4.3
"2018/04/09","¤g«°","PM10",46,46,49,48,44,43,51,60,58,57,52,42,37,46,55,47,45,46,47,51,52,45,46,52
"2018/04/09","¤g«°","SO2",1.3,2.2,2,2.3,2.4,2.2,2.9,6.4,3.6,2.6,2.1,1.6,1.4,3.1,3.5,2.7,3.3,5.1,6.7,4.2,3.5,2.9,3.4,4.2
"2018/04/10","¤g«°","CO",0.78,0.66,0.51,0.46,0.45,0.51,0.71,0.93,0.88,0.47,0.42,0.31,0.32,0.42,0.43,0.37,0.46,0.65,0.89,1.25,1.04,0.8,0.75,0.74
"2018/04/10","¤g«°","NOx",54,45,32,28,26,36,62,68,57,25,22,12,11,16,16,16,23,34,52,81,65,49,41,41
"2018/04/10","¤g«°","O3",2.4,2.9,5.3,7.5,7.1,3.8,5,7,23,56,70,81,90,97,97,96,76,59,32,6.2,5.9,9.3,13,11
"2018/04/10","¤g«°","PM10",49,51,54,50,48,51,85,96,78,74,61,NA,NA,NA,NA,75,69,71,78,74,65,56,51,52
"2018/04/10","¤g«°","SO2",5.1,4.8,6.1,5.7,3.5,3.3,3.6,5.6,4.5,4.7,5.8,4.1,3.8,5.4,4.5,4.7,4.7,4.6,4,4,3.8,3.2,3.4,3.4
"2018/04/11","¤g«°","CO",0.8,0.86,0.74,0.69,0.71,0.79,1.03,1.12,0.94,0.46,0.5,0.45,0.4,0.48,0.55,0.42,0.42,0.57,0.87,1.19,0.99,1.02,1.02,0.99
"2018/04/11","¤g«°","NOx",47,58,48,45,48,55,83,83,51,24,24,22,15,18,29,27,25,26,40,59,58,62,63,60
"2018/04/11","¤g«°","O3",5.5,2.5,5.9,4.6,3.2,3,3.5,10,30,46,46,64,84,91,70,50,46,38,20,6.5,4.5,2.2,2.1,2
"2018/04/11","¤g«°","PM10",53,58,64,65,63,61,63,78,78,68,66,72,69,62,73,76,65,60,61,62,58,55,61,63
"2018/04/11","¤g«°","SO2",3.5,6.8,8,6.8,5.9,5.7,7.4,14,12,7.6,7.3,7.9,5.3,4.4,6.5,6.5,5.3,3.8,3.8,6.4,6.4,5.9,7.1,6.6
"2018/04/12","¤g«°","CO",0.8,0.67,0.58,0.55,0.55,0.62,0.62,0.96,1.31,1.54,0.9,0.79,0.53,0.37,0.38,0.47,0.64,0.64,0.58,1.25,1.12,1.2,0.78,0.7
"2018/04/12","¤g«°","NOx",51,44,37,40,47,49,60,51,60,67,51,62,41,24,21,22,30,28,18,48,76,72,40,37
"2018/04/12","¤g«°","O3",2,2.1,1.8,1.7,1.7,2,2.5,5.8,7.3,4.2,6.1,5.6,29,39,55,62,47,23,34,10,2,2.1,1.8,2.1
"2018/04/12","¤g«°","PM10",60,56,51,50,49,49,56,60,60,60,54,43,37,33,35,38,37,36,28,26,36,40,31,27
"2018/04/12","¤g«°","SO2",6.5,6.3,5.6,3.8,3.7,3.2,3,3.3,3.6,3.8,4.3,3.4,5.3,3.5,3.7,3.4,3.7,2.7,1.4,2.2,3.1,3.6,2.2,2.3
"2018/04/13","¤g«°","CO",0.8,0.8,0.73,0.66,0.75,0.74,0.81,1.05,1.26,0.95,0.67,0.48,0.49,0.55,0.53,0.53,0.67,0.79,0.87,0.98,0.86,0.69,0.78,0.67
"2018/04/13","¤g«°","NOx",45,44,39,36,40,46,58,69,59,49,35,15,15,22,20,22,29,34,53,63,59,39,47,35
"2018/04/13","¤g«°","O3",1.7,1.8,1.9,1.8,1.8,2,2.1,3.7,12,28,51,74,82,83,74,66,52,44,14,2.8,2.5,3.7,2.1,2.7
"2018/04/13","¤g«°","PM10",30,30,27,30,30,28,29,32,40,44,54,48,38,51,61,62,65,66,62,61,55,46,39,40
"2018/04/13","¤g«°","SO2",2.9,3.9,4.4,5.5,4.7,4.3,4.3,4.4,4.4,7.6,8.7,5.7,6.5,7.5,6,4.9,4.6,5.5,5.6,5.4,6.4,5.5,5.8,5.2
"2018/04/14","¤g«°","CO",0.91,0.87,0.76,0.71,0.79,0.85,1.05,1.04,1.11,0.81,0.93,0.86,0.85,0.58,0.22,0.25,0.58,0.63,0.65,0.6,0.63,0.72,0.7,0.67
"2018/04/14","¤g«°","NOx",51,42,37,38,40,50,64,64,61,41,40,32,33,29,12,14,31,34,35,31,38,42,35,30
"2018/04/14","¤g«°","O3",1.8,1.8,1.8,1.9,1.7,2,2.4,2.9,8.7,8.1,21,46,49,26,32,24,13,7.8,4.1,3.2,1.9,1.9,2,2.2
"2018/04/14","¤g«°","PM10",43,43,46,47,45,43,48,56,58,57,53,51,61,64,53,43,39,32,31,32,30,30,32,30
"2018/04/14","¤g«°","SO2",4.4,3.1,3.2,3.6,3.1,3.1,3.4,5.2,4.7,4.2,3.1,2.5,2.4,3.5,2.7,2.5,3,2.9,2.8,2.4,2.3,2.3,2.3,2.1
"2018/04/15","¤g«°","CO",0.51,0.36,0.28,0.24,0.23,0.23,0.24,0.27,0.28,0.31,0.29,0.3,0.32,0.32,0.33,0.35,0.36,0.38,0.37,0.37,0.37,0.4,0.38,0.42
"2018/04/15","¤g«°","NOx",24,8.3,10,6.4,4.7,4.6,5.6,8.5,10,14,13,13,12,13,13,13,13,14,12,12,12,12,10,9.9
"2018/04/15","¤g«°","O3",11,24,26,38,43,44,45,43,45,41,44,44,44,44,46,47,48,49,50,49,51,50,52,55
"2018/04/15","¤g«°","PM10",26,19,14,17,10,3,3,6,7,10,13,20,22,34,61,84,109,134,153,157,139,126,136,153
"2018/04/15","¤g«°","SO2",1.3,0.2,2.9,0.4,0,-0.1,-0.2,-0.1,-0.1,1.7,1,1.9,1.5,2,2.3,1,0.7,0.8,-0.2,0.2,-0.1,-0.2,-0.2,-0.2
"2018/04/16","¤g«°","CO",0.41,0.36,0.3,0.26,0.24,0.25,0.28,0.39,0.44,0.37,0.29,0.31,0.31,0.28,0.27,0.29,0.31,0.43,0.42,0.44,0.37,0.34,0.33,0.31
"2018/04/16","¤g«°","NOx",8.3,6.1,4.9,4.3,4.4,5.9,9.4,12,16,16,11,11,11,10,10,12,10,14,14,15,13,11,9.6,9
"2018/04/16","¤g«°","O3",57,57,57,56,55,51,48,46,43,45,51,50,51,53,53,53,56,51,54,55,57,59,59,57
"2018/04/16","¤g«°","PM10",153,125,92,79,70,67,74,83,98,109,117,120,109,101,97,88,80,67,59,57,54,57,56,53
"2018/04/16","¤g«°","SO2",0.5,1.6,1.6,1.5,1.5,1.3,1.4,1.5,1.7,1.9,1.8,1.6,1.5,1.4,1.8,1.9,1.5,1.7,1.5,1.7,1.7,1.6,1.4,1.3
"2018/04/17","¤g«°","CO",0.31,0.24,0.23,0.21,0.21,0.24,0.32,0.58,0.51,0.42,0.42,0.37,0.34,0.33,0.33,0.33,0.34,0.38,0.42,0.38,0.39,0.42,0.42,0.45
"2018/04/17","¤g«°","NOx",9.5,6.3,5.5,5.8,6.2,7.1,14,28,26,24,27,22,17,16,18,17,19,21,18,14,14,15,17,21
"2018/04/17","¤g«°","O3",53,57,58,54,54,49,43,35,40,41,41,46,50,48,48,48,48,44,47,51,51,46,41,37
"2018/04/17","¤g«°","PM10",49,48,47,42,45,40,33,31,30,30,40,47,43,44,52,52,44,47,49,46,46,46,42,43
"2018/04/17","¤g«°","SO2",1.4,2.1,2.4,2.5,2.5,2.4,2.7,3,3.5,4.4,3.7,3.6,3.5,2.8,2.9,2.9,3.5,5,3.7,3,2.8,2.7,2.7,2.8
"2018/04/18","¤g«°","CO",0.39,0.25,0.23,0.22,0.24,0.28,0.37,0.58,0.5,0.41,0.35,0.32,0.33,0.32,0.32,0.34,0.36,0.44,0.58,0.56,0.56,0.58,0.61,0.56
"2018/04/18","¤g«°","NOx",16,8.8,6.4,7.1,7.2,9.3,17,22,18,17,14,13,14,13,14,16,16,19,21,19,20,22,24,25
"2018/04/18","¤g«°","O3",46,57,61,56,52,47,43,43,50,52,57,58,57,57,56,53,54,52,47,48,45,40,35,31
"2018/04/18","¤g«°","PM10",45,41,36,35,33,33,39,43,48,59,56,46,43,45,48,53,56,55,53,53,53,61,61,53
"2018/04/18","¤g«°","SO2",2.6,1.6,1.6,1.4,1.5,1.4,1.6,1.7,1.7,2.2,2,3,3.4,2.7,2.3,2.8,3.1,2.8,2,2,1.9,1.9,2.2,1.9
"2018/04/19","¤g«°","CO",0.46,0.37,0.3,0.29,0.29,0.32,0.59,0.99,0.69,0.43,0.34,0.35,0.32,0.31,NA,NA,0.31,0.41,0.44,0.43,0.42,0.41,0.4,0.31
"2018/04/19","¤g«°","NOx",18,13,10,15,21,23,59,79,35,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/19","¤g«°","O3",38,41,42,25,14,10,4.5,6.7,27,45,51,49,NA,NA,NA,NA,47,42,40,41,40,39,39,41
"2018/04/19","¤g«°","PM10",49,48,45,43,32,25,32,47,55,44,35,33,31,29,NA,56,51,46,48,50,46,35,30,33
"2018/04/19","¤g«°","SO2",1.5,1.5,1.4,1.3,1.1,1.2,1.9,3.2,2,1.5,NA,NA,1.2,1.2,NA,NA,1.8,1.5,1.5,1.2,1.3,1.3,1.4,1.4
"2018/04/20","¤g«°","CO",0.24,0.18,0.16,0.16,0.16,0.24,0.55,0.54,0.42,0.27,NA,NA,NA,0.27,0.27,0.29,0.31,0.4,0.44,0.48,0.41,0.39,0.43,0.45
"2018/04/20","¤g«°","NOx",NA,5.9,5.2,5.4,5.4,13,52,21,16,12,NA,NA,NA,9.3,9.7,11,12,15,15,18,15,12,19,20
"2018/04/20","¤g«°","O3",44,45,45,43,43,32,12,35,42,44,46,51,53,48,45,43,41,35,32,30,33,34,23,21
"2018/04/20","¤g«°","PM10",37,36,30,31,33,31,30,36,38,27,22,29,33,34,32,32,39,39,38,41,41,36,38,39
"2018/04/20","¤g«°","SO2",1.4,1.2,1.3,1.1,1.2,1.4,2,1.7,1.7,1.9,NA,NA,NA,0.9,1.3,1.5,1.1,1.2,1.3,1.2,1.3,1.3,1.4,1.5
"2018/04/21","¤g«°","CO",0.3,0.42,0.34,0.28,0.35,0.49,0.7,0.75,0.54,0.61,0.52,0.62,0.51,0.65,0.64,0.61,0.63,0.72,0.91,0.99,0.91,1.01,0.87,1.01
"2018/04/21","¤g«°","NOx",9.8,21,18,12,18,31,55,55,31,14,12,13,11,19,20,19,21,27,36,45,42,42,31,43
"2018/04/21","¤g«°","O3",33,17,13,18,12,4.6,3.7,7,24,61,73,87,97,111,106,103,90,77,58,31,29,20,24,10
"2018/04/21","¤g«°","PM10",32,30,33,27,28,35,42,53,55,63,67,63,59,64,80,83,84,87,92,100,105,102,95,89
"2018/04/21","¤g«°","SO2",1.5,0.4,0.6,0.7,0.5,1.1,2.5,4.4,2.4,3.6,1.7,1.2,1,5.1,5.5,5.3,6.2,7.1,7.3,4.6,4.5,3.9,3.4,2.8
"2018/04/22","¤g«°","CO",0.87,0.95,0.79,0.73,0.71,0.8,0.92,0.98,0.8,0.54,0.55,0.4,0.42,0.39,0.49,0.48,0.49,0.66,0.74,0.76,0.96,0.83,0.94,0.84
"2018/04/22","¤g«°","NOx",34,35,25,26,26,31,40,40,28,16,15,8.4,7.5,7.9,15,15,16,23,32,34,50,38,46,39
"2018/04/22","¤g«°","O3",11,5.9,11,4.4,4.9,3.4,5.8,14,24,28,42,62,81,83,81,65,56,45,27,22,7.9,11,5,4.5
"2018/04/22","¤g«°","PM10",90,89,79,73,69,71,81,84,72,48,35,37,37,36,45,47,39,40,46,49,53,53,50,49
"2018/04/22","¤g«°","SO2",3.1,4.3,3.8,2.8,3.2,3.1,3.9,4.9,3.1,2.5,2.1,1.8,1.9,3.4,5.8,3.5,3,3.1,2.8,3,2.9,2.9,2.9,2.8
"2018/04/23","¤g«°","CO",0.95,0.85,0.71,0.67,0.57,0.61,0.77,0.87,0.82,0.48,0.48,0.36,0.43,0.46,0.44,0.58,0.6,0.59,0.76,0.99,0.75,1.14,0.99,0.86
"2018/04/23","¤g«°","NOx",50,40,34,31,24,31,48,36,28,16,14,12,16,13,18,43,31,22,36,58,39,63,53,40
"2018/04/23","¤g«°","O3",2.3,2.3,2.9,3.8,5.9,3.5,4.2,13,30,44,71,75,70,80,65,34,45,48,21,6.5,9.9,3.4,3.1,2.8
"2018/04/23","¤g«°","PM10",53,53,50,53,48,45,49,48,43,36,32,40,42,42,44,96,97,37,33,38,40,42,44,48
"2018/04/23","¤g«°","SO2",2.8,1.8,1.7,1.9,1.5,1.2,1.6,1.6,1.8,1.5,2.6,3,5.2,4.7,3.7,3.2,2.1,1.1,0.9,1.7,2.2,2.9,3.7,2.7
"2018/04/24","¤g«°","CO",0.83,0.67,0.63,0.54,0.52,0.5,0.59,0.75,1.16,0.76,0.36,0.26,0.48,0.46,0.46,0.42,0.44,0.49,0.48,0.42,0.42,0.41,0.39,0.34
"2018/04/24","¤g«°","NOx",54,39,39,29,31,32,51,57,59,59,25,14,16,15,24,20,22,23,20,18,18,15,13,10
"2018/04/24","¤g«°","O3",2.3,2.1,2.2,2.7,2.4,3.1,3.3,5,6.7,7.7,14,24,26,29,26,35,34,35,40,45,45,48,52,53
"2018/04/24","¤g«°","PM10",49,47,46,42,37,37,39,48,51,49,46,41,27,12,8,11,14,12,11,16,24,29,35,36
"2018/04/24","¤g«°","SO2",2.4,4.8,4.5,3,2.6,2.2,3.4,4.5,4.7,5.4,3.9,2.3,1.2,0.9,1.6,0.9,0.9,1.1,1.1,2,2.3,1.7,1.6,1.7
"2018/04/25","¤g«°","CO",0.33,0.31,0.3,0.3,0.3,0.3,0.36,0.53,0.49,0.4,0.37,0.36,0.34,0.33,0.35,0.39,0.4,0.48,0.54,0.54,0.5,0.48,0.43,0.44
"2018/04/25","¤g«°","NOx",8.3,7.9,7.3,6.9,7.1,7.9,12,19,22,20,19,18,14,12,13,17,18,23,21,18,17,16,14,15
"2018/04/25","¤g«°","O3",52,46,44,42,41,38,35,33,35,40,44,48,57,64,64,61,63,59,62,62,63,66,67,56
"2018/04/25","¤g«°","PM10",39,42,42,46,42,39,44,48,52,55,56,58,52,50,50,48,54,56,55,55,50,50,55,57
"2018/04/25","¤g«°","SO2",2.2,2.7,2.3,2.3,2.2,2.2,1.7,2,4.1,4.5,3.8,2.6,3.7,2.8,3.7,4.6,5.2,5.2,2.2,2,2,1.8,1.8,1.8
"2018/04/26","¤g«°","CO",0.39,0.32,0.3,0.29,0.28,0.3,0.39,0.55,0.52,0.45,0.39,0.37,0.38,0.37,0.37,0.4,0.44,0.54,0.7,0.75,0.67,0.6,0.6,0.54
"2018/04/26","¤g«°","NOx",14,7.9,6.6,6.9,6.2,6.7,12,17,16,16,14,14,14,16,18,22,28,23,27,30,27,25,25,27
"2018/04/26","¤g«°","O3",55,66,68,58,64,62,58,57,63,66,69,72,72,68,59,54,47,51,42,36,34,30,27,17
"2018/04/26","¤g«°","PM10",53,49,51,47,38,40,46,48,53,57,50,39,37,NA,36,35,34,34,35,35,32,31,34,40
"2018/04/26","¤g«°","SO2",1.6,0.3,0.2,0.3,0.4,0.3,0.6,0.6,0.9,1.1,0.9,1.2,1.7,NA,3.4,5.1,8.2,2.2,1.6,1.8,1.1,1,0.8,0.7
"2018/04/27","¤g«°","CO",0.36,0.37,0.37,0.39,0.41,0.56,0.67,0.94,1.01,0.89,0.79,0.94,0.8,0.72,0.52,0.46,0.46,0.55,0.63,0.61,0.54,0.47,0.42,0.39
"2018/04/27","¤g«°","NOx",16,16,13,17,21,37,55,54,39,33,26,39,39,32,29,23,23,24,25,22,20,14,11,9.5
"2018/04/27","¤g«°","O3",20,19,18,14,12,3.3,4.2,13,36,51,72,65,59,61,NA,35,41,38,34,36,42,52,59,65
"2018/04/27","¤g«°","PM10",42,39,38,37,38,42,54,64,60,52,50,63,75,67,53,42,34,31,29,26,27,34,34,35
"2018/04/27","¤g«°","SO2",0.8,1.9,2,1.8,2.3,3,7.4,5.4,3.1,3.3,3.3,4.7,5.9,5.4,10,4.4,3.5,2.8,2.8,2.6,2.6,2.3,2.1,1.9
"2018/04/28","¤g«°","CO",0.37,0.31,0.29,0.28,0.28,0.31,0.38,0.49,0.45,0.44,0.44,0.43,0.5,0.43,0.36,0.39,0.38,0.5,0.56,0.51,0.51,0.59,0.58,0.5
"2018/04/28","¤g«°","NOx",7.9,5.8,5.5,5.2,5.3,5.8,9.2,13,12,11,11,11,13,12,9.8,11,9.5,12,16,14,14,20,28,22
"2018/04/28","¤g«°","O3",68,66,65,66,66,66,66,65,68,68,69,68,63,67,67,62,63,59,54,54,51,39,17,20
"2018/04/28","¤g«°","PM10",38,45,43,35,34,31,29,31,31,28,34,43,43,41,42,43,39,35,32,34,32,30,29,22
"2018/04/28","¤g«°","SO2",1.7,1.9,2.2,2.3,2.3,2.3,2.2,2.3,2.2,2.9,2.3,2.5,2.5,2.3,2.3,2.2,2,2.1,2.4,2.5,2.2,2.2,2.5,2.3
"2018/04/29","¤g«°","CO",0.44,0.44,0.52,0.56,0.53,0.71,0.67,0.84,0.85,0.65,0.48,0.45,0.48,0.42,0.46,0.45,0.56,0.68,0.63,0.67,0.68,0.6,0.66,0.64
"2018/04/29","¤g«°","NOx",19,19,24,27,22,34,39,43,43,22,9.5,8.4,8.5,8.9,9.2,11,15,21,23,24,22,17,24,23
"2018/04/29","¤g«°","O3",21,21,13,6.6,8.1,4.5,4.9,9.1,20,51,74,79,82,81,84,84,70,62,57,48,35,30,16,13
"2018/04/29","¤g«°","PM10",24,29,25,31,38,35,42,49,57,69,70,60,54,56,53,55,58,52,53,56,50,41,44,51
"2018/04/29","¤g«°","SO2",2.4,2.8,3.1,4.6,4.3,4.2,5.1,6.8,6.2,5.2,4.1,4,4.5,5.5,6,7.1,5.4,4.5,6.7,6.9,3.9,3.2,3.4,3.3
"2018/04/30","¤g«°","CO",0.62,0.64,0.6,0.52,0.5,0.51,0.59,0.88,0.91,0.76,0.47,0.57,0.6,0.52,0.46,0.47,0.57,0.77,0.92,1.06,1.03,1.25,0.9,0.73
"2018/04/30","¤g«°","NOx",22,20,20,18,19,27,42,42,27,28,17,17,15,13,14,20,26,34,46,65,56,67,49,35
"2018/04/30","¤g«°","O3",13,9.8,9.5,9,7.3,6.3,5.4,11,29,40,52,81,100,103,82,52,38,31,21,6.1,9.5,3.5,4.9,6
"2018/04/30","¤g«°","PM10",53,54,50,45,42,39,39,43,43,43,41,45,58,64,61,53,52,60,63,70,75,69,59,59
"2018/04/30","¤g«°","SO2",3.8,1.7,1.9,1.8,1.5,1.5,2.3,2.8,3.2,4,4.5,5,4.8,4.6,5,4.9,3.8,3.9,7.6,8.7,6.4,5,4.7,4.3
"2018/05/01","¤g«°","CO",0.72,0.77,0.77,0.7,0.68,0.72,0.88,0.96,1.06,0.69,0.41,0.35,0.33,0.45,0.45,0.35,0.36,0.38,0.53,0.71,0.79,0.75,0.72,0.69
"2018/05/01","¤g«°","NOx",33,30,32,29,32,32,53,49,57,34,18,12,8.3,13,15,12,12,13,25,42,43,40,37,33
"2018/05/01","¤g«°","O3",6.1,4.8,2.8,2.5,2.3,2.7,3.3,7.1,12,26,35,45,62,69,54,53,54,45,35,30,18,12,6.8,4.4
"2018/05/01","¤g«°","PM10",62,61,62,57,60,63,67,70,77,77,59,44,39,50,56,52,52,56,52,55,65,63,59,56
"2018/05/01","¤g«°","SO2",4.1,3.6,3.3,3.5,2.9,3,3.6,5,9.5,6.6,5.2,4.4,2.4,3.3,3.3,3.4,3.1,2.5,8,13,10,6.2,3.8,3.2
"2018/05/02","¤g«°","CO",0.59,0.49,0.48,0.52,0.53,0.56,0.52,0.6,0.39,0.28,0.24,0.3,0.28,0.24,NA,0.24,0.29,0.49,0.66,0.83,0.92,0.68,0.43,0.32
