"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/03/24","获","SO2",6.7,5.3,7.3,2.3,1.4,1.6,1.7,2.6,2.5,4.7,3.6,3.3,3,2.3,2.2,1.7,1.6,1.4,1.9,3.3,3.5,2.9,3.4,6.4
"2018/03/25","获","CO",0.57,0.46,0.49,0.41,0.39,0.38,0.43,0.7,0.7,0.63,0.45,0.42,0.39,0.36,0.32,0.33,0.35,0.44,0.47,0.43,0.43,0.4,0.38,0.45
"2018/03/25","获","NOx",25,16,16,11,8.8,9.6,11,19,19,17,14,13,10,9.6,8.9,8.6,8.4,11,14,14,14,12,11,20
"2018/03/25","获","O3",33,33,31,41,45,43,41,38,44,54,65,73,69,70,61,57,56,53,53,50,48,51,50,40
"2018/03/25","获","PM10",81,82,80,75,68,60,56,60,63,62,58,59,62,61,60,54,53,51,58,62,69,74,74,73
"2018/03/25","获","SO2",2.9,2.9,3,2.5,2.3,2.1,2.4,2.8,3,4.4,5.2,4.6,3.3,3.6,2.2,1.8,2,2.4,3.8,2.4,2.8,3,2.9,4.5
"2018/03/26","获","CO",0.46,0.38,0.37,0.4,0.42,0.33,0.46,0.69,0.64,0.55,0.53,0.45,0.43,0.37,0.37,0.39,0.4,0.5,0.56,0.42,0.36,0.44,0.56,0.46
"2018/03/26","获","NOx",16,12,13,12,12,10,14,21,22,18,22,17,13,11,18,19,13,15,18,17,12,20,26,21
"2018/03/26","获","O3",42,44,33,29,25,30,26,26,31,47,54,59,66,70,68,64,66,60,47,46,48,37,30,29
"2018/03/26","获","PM10",69,72,69,72,72,72,67,63,65,66,66,63,59,55,58,64,64,62,66,74,84,84,88,91
"2018/03/26","获","SO2",3.1,4.2,3.1,2.8,2.7,2.9,3.5,4.3,3.3,4.6,4.9,5,4.5,3.7,3.8,3.9,3.8,3.8,4.2,4.4,4.1,4.6,5.1,4.8
"2018/03/27","获","CO",0.44,0.39,0.39,0.33,0.32,0.4,0.49,0.8,0.54,0.57,0.57,0.53,0.53,0.44,0.4,0.42,0.45,0.59,0.62,0.48,0.47,0.53,0.71,0.75
"2018/03/27","获","NOx",19,13,12,10,8.4,11,15,27,20,22,24,18,16,13,15,17,17,22,21,15,14,17,26,28
"2018/03/27","获","O3",28,31,28,30,34,30,27,23,32,50,69,71,83,78,64,55,52,46,46,45,42,35,25,18
"2018/03/27","获","PM10",94,98,95,83,68,57,58,61,63,68,74,86,NA,86,83,86,81,75,69,81,93,101,100,104
"2018/03/27","获","SO2",4.2,3.5,2.3,1.9,1.5,1.8,2.4,2.8,3.8,2.5,2.7,3.3,2.8,2.4,3.8,2.4,1.9,2.4,1.6,1.4,1.8,2.9,3.4,3.1
"2018/03/28","获","CO",0.7,0.41,0.39,0.32,0.3,0.33,0.44,0.67,0.67,0.46,0.51,0.75,0.67,0.62,0.52,0.49,0.59,0.81,0.76,0.7,0.69,0.65,0.47,0.45
"2018/03/28","获","NOx",27,15,14,8.3,6.6,7.7,11,27,36,15,13,27,25,23,20,22,23,24,23,24,22,27,18,20
"2018/03/28","获","O3",16,20,22,32,34,33,29,25,28,48,61,72,83,79,71,63,59,50,45,40,41,30,31,25
"2018/03/28","获","PM10",107,101,86,72,63,62,61,68,76,79,73,73,79,81,74,65,59,55,51,48,48,58,69,80
"2018/03/28","获","SO2",2.5,1.7,1.6,1.5,1.5,1.5,3.1,5.1,8.2,3.2,2.5,4.8,5.6,6.8,4.9,4.2,2.8,2.1,2.8,2.9,2,2.8,2.9,3.7
"2018/03/29","获","CO",0.41,0.39,0.36,0.37,0.37,0.45,0.59,0.63,0.53,0.44,0.49,0.58,0.65,0.46,0.37,0.37,0.39,0.48,0.58,0.6,0.65,0.61,0.74,0.69
"2018/03/29","获","NOx",20,15,12,11,8.8,15,29,23,21,14,17,20,18,13,12,11,13,14,17,19,25,28,36,35
"2018/03/29","获","O3",23,25,28,30,35,22,12,23,35,52,63,70,74,67,58,56,54,49,45,41,34,28,18,12
"2018/03/29","获","PM10",80,81,79,76,73,71,76,80,83,77,69,66,65,63,54,48,45,41,39,39,40,47,55,68
"2018/03/29","获","SO2",5.6,3.2,3,2.8,2.6,3.3,5.7,4.5,3.9,3.8,3.9,5.4,6.8,4.1,2.3,2.1,2.5,2.4,2.1,2.1,3.1,3.9,4.4,4.2
"2018/03/30","获","CO",0.58,0.5,0.55,0.54,0.44,0.5,0.62,0.81,0.62,0.72,0.61,0.55,0.55,0.44,0.39,0.37,0.38,0.46,0.52,0.51,0.61,0.64,0.62,0.56
"2018/03/30","获","NOx",28,21,20,17,13,16,20,22,18,33,22,18,18,17,15,11,11,13,14,16,23,25,26,24
"2018/03/30","获","O3",15,17,17,18,23,19,17,23,39,45,61,67,62,62,50,47,43,40,37,31,21,19,18,17
"2018/03/30","获","PM10",73,77,78,81,77,72,69,70,70,70,71,72,69,64,56,46,40,38,38,38,39,41,46,49
"2018/03/30","获","SO2",4.7,3.6,3.3,4,3.3,3.2,4,3.9,5.6,6.3,4.9,3.9,5.5,6,3.9,3.2,3.4,3.2,3.2,3.3,4.9,9.6,22,9.3
"2018/03/31","获","CO",0.55,0.4,0.34,0.42,0.34,0.32,0.47,0.55,0.64,0.59,0.52,0.52,0.35,0.27,0.29,0.32,0.36,0.46,0.51,0.5,0.42,0.31,0.29,0.34
"2018/03/31","获","NOx",26,19,12,14,13,12,14,21,23,24,21,18,12,11,13,13,13,13,15,14,14,9.9,10,12
"2018/03/31","获","O3",16,17,21,15,11,13,13,14,20,29,35,39,44,41,38,39,37,35,34,45,41,28,27,26
"2018/03/31","获","PM10",54,55,56,53,47,43,41,44,48,52,52,51,46,47,48,49,50,51,51,49,51,48,44,37
"2018/03/31","获","SO2",34,5.9,3.3,2.8,2.6,2.8,2.7,6.2,4.7,7.7,6.3,4.7,4.2,2.8,2.7,2.3,2.3,1.8,2.2,2.3,2.3,1.7,1.6,1.6
"2018/04/01","获","CO",0.3,0.31,0.29,0.27,0.27,0.32,0.47,0.51,0.45,0.33,0.31,0.3,0.28,0.27,0.3,0.32,0.38,0.46,0.46,0.37,0.35,0.31,0.3,0.29
"2018/04/01","获","NOx",11,11,8.5,8.2,6.9,8.3,15,16,13,13,10,8.3,5.4,5.4,8.1,8.3,11,12,12,8.6,9,7.6,8.5,8.6
"2018/04/01","获","O3",27,24,27,29,29,19,12,17,28,40,44,44,43,43,41,40,38,36,35,39,41,42,37,33
"2018/04/01","获","PM10",36,36,37,41,42,40,39,36,37,41,43,44,40,36,36,39,45,50,52,51,50,53,55,55
"2018/04/01","获","SO2",3.6,1.5,1.7,3.3,1.9,1.5,2.4,2.1,1.7,1.4,0.8,1.1,0.9,0.8,1.2,1.3,1.8,1.6,1.1,0.9,1.1,1.4,2.7,3.3
"2018/04/02","获","CO",0.28,0.2,0.2,0.21,0.22,0.25,0.41,0.51,0.39,0.3,0.42,0.44,0.39,0.33,0.35,0.42,0.37,0.47,0.46,0.38,0.36,0.38,0.41,0.31
"2018/04/02","获","NOx",7.4,6.9,6.5,6.6,7.2,9.4,16,21,17,15,16,15,11,12,12,15,12,13,13,12,13,18,19,13
"2018/04/02","获","O3",38,40,37,38,38,28,14,18,32,42,47,53,54,48,45,43,37,33,31,32,31,25,21,26
"2018/04/02","获","PM10",58,63,69,70,70,67,63,60,60,57,54,56,59,59,52,52,54,56,57,57,57,57,59,59
"2018/04/02","获","SO2",1.3,2.1,2.3,2.1,2.4,2.5,2.1,3.1,2.7,2.8,2.1,1.9,2,2.3,1.6,2.3,1.6,1.5,1.8,1.5,3,3.9,3.3,2.6
"2018/04/03","获","CO",0.29,0.29,0.25,0.27,0.31,0.44,0.51,0.76,0.54,0.37,0.5,0.47,0.39,0.38,0.36,0.36,0.41,0.49,0.52,0.55,0.48,0.44,0.4,0.36
"2018/04/03","获","NOx",12,15,13,14,16,22,28,30,20,13,24,18,13,12,14,14,13,15,15,16,15,16,15,16
"2018/04/03","获","O3",25,23,24,22,17,8.3,7.3,14,27,37,45,57,57,63,57,56,47,37,33,30,29,27,27,23
"2018/04/03","获","PM10",55,49,46,45,46,53,58,63,63,60,62,64,66,62,57,56,57,57,56,55,55,54,53,56
"2018/04/03","获","SO2",2.8,3,3.2,3.7,3,3.1,3.8,4.5,4.9,3.3,4,3.6,3.2,4.2,5.7,5.3,3.2,3.7,3.1,2.8,3.2,3.5,3.2,3.2
"2018/04/04","获","CO",0.4,0.31,0.29,0.29,0.26,0.29,0.34,0.48,0.45,0.4,0.5,0.64,0.48,0.44,0.35,0.38,0.42,0.46,0.49,0.57,0.48,0.49,0.4,0.35
"2018/04/04","获","NOx",16,14,12,12,10,10,11,15,15,12,17,29,18,16,12,12,13,13,15,18,19,17,14,15
"2018/04/04","获","O3",22,22,24,21,25,24,21,18,24,35,49,65,74,76,55,52,50,42,40,37,32,31,32,29
"2018/04/04","获","PM10",61,65,68,71,72,71,66,64,67,70,72,81,86,85,71,66,63,65,62,60,59,58,57,55
"2018/04/04","获","SO2",3.8,2.8,2.8,3.1,2.7,2.5,2.7,2.5,3.1,3.1,3.2,7.4,6,4.8,3.4,3.1,3,2.7,3.1,3.1,4.9,2.5,2.3,2.5
"2018/04/05","获","CO",0.3,0.28,0.33,0.32,0.33,0.38,0.49,0.58,0.67,0.47,0.46,0.37,0.35,0.31,0.31,0.39,0.39,0.49,0.43,0.44,0.68,0.63,0.42,0.47
"2018/04/05","获","NOx",14,11,13,15,14,14,15,17,22,17,15,14,12,8.6,12,16,14,15,16,15,19,19,21,22
"2018/04/05","获","O3",26,25,18,15,14,14,14,20,26,38,44,45,48,49,38,26,25,22,20,21,18,18,16,12
"2018/04/05","获","PM10",53,54,57,62,67,70,73,75,79,77,71,56,48,42,42,38,36,34,34,34,33,33,32,34
"2018/04/05","获","SO2",3.4,3.4,3.8,4.5,4.1,4,2.8,3.8,9.3,7.7,5.5,4.7,4.5,3.7,3.8,3.9,3.7,4,4.3,3.6,6.6,8.4,6.4,6.4
"2018/04/06","获","CO",0.34,0.3,0.28,0.25,0.27,0.27,0.34,0.38,0.29,0.36,0.38,0.39,0.28,NA,NA,0.16,0.27,0.38,0.44,0.46,0.38,0.4,0.38,0.33
"2018/04/06","获","NOx",16,12,10,8.9,11,8.8,11,13,14,17,17,14,10,NA,NA,NA,13,15,18,19,17,18,15,13
"2018/04/06","获","O3",15,22,25,26,22,23,22,24,28,30,36,42,NA,NA,34,33,30,36,32,28,27,23,25,27
"2018/04/06","获","PM10",34,43,48,55,55,52,48,45,44,44,47,48,45,NA,NA,39,47,77,98,117,105,96,76,66
"2018/04/06","获","SO2",3.2,3,3.1,3.2,3.3,2.7,2.8,3.5,5.2,5.1,5.4,4.2,3.3,NA,NA,2.7,3,2.9,3.9,3.3,4,4.2,3.4,3.7
"2018/04/07","获","CO",0.29,0.31,0.31,0.3,0.29,0.29,0.33,0.37,0.35,0.35,0.4,0.5,0.67,0.77,0.6,0.54,0.61,0.56,0.58,0.56,0.6,0.51,0.61,0.55
"2018/04/07","获","NOx",13,11,9.9,9.9,6.9,8.5,14,14,12,16,17,25,32,26,26,28,26,27,25,28,31,23,33,30
"2018/04/07","获","O3",30,35,37,38,40,39,34,32,38,35,36,34,38,37,38,37,38,28,26,21,16,21,12,13
"2018/04/07","获","PM10",82,109,124,115,102,100,100,93,77,68,68,77,85,90,95,92,85,79,76,76,77,77,82,87
"2018/04/07","获","SO2",4.5,2.3,2,2.4,0.9,1.4,3.3,1.3,0.8,1.1,1.7,3.6,5.9,6.7,7.3,4.7,5.9,5.4,3.8,4.4,7.4,3.7,6.7,7.7
"2018/04/08","获","CO",0.51,0.44,0.43,0.47,0.47,0.48,0.55,0.65,0.67,0.67,0.55,0.47,0.45,0.41,0.38,0.37,0.37,0.45,0.52,0.56,0.47,0.49,0.54,0.45
"2018/04/08","获","NOx",21,13,13,24,24,20,18,20,23,28,18,12,11,10,9.6,9.9,9.8,14,17,20,18,21,21,17
"2018/04/08","获","O3",20,24,22,14,13,14,15,16,20,32,50,61,67,64,63,64,63,59,51,45,45,39,37,40
"2018/04/08","获","PM10",93,89,82,84,88,93,89,87,87,87,86,82,72,62,56,53,53,54,57,60,63,68,69,68
"2018/04/08","获","SO2",4.4,2.6,3.2,13,13,4.9,3.6,3.4,4.8,6.9,4.9,3.9,3.1,2.8,2.4,3,2.9,3.6,3.9,3.6,3.4,4.1,3.4,4.1
"2018/04/09","获","CO",0.36,0.49,0.45,0.38,0.41,0.46,0.63,0.66,0.53,0.48,0.58,0.6,0.6,0.5,0.47,0.46,0.45,0.53,0.56,0.44,0.4,0.51,0.54,0.46
"2018/04/09","获","NOx",16,21,19,12,12,13,22,20,25,14,16,19,21,18,16,15,15,16,17,13,12,21,20,16
"2018/04/09","获","O3",39,27,27,34,31,26,24,34,40,54,61,69,70,66,63,61,62,57,51,51,51,41,39,42
"2018/04/09","获","PM10",65,66,69,77,76,74,72,71,66,60,57,60,58,56,50,49,49,51,53,49,46,44,50,50
"2018/04/09","获","SO2",3.7,4.6,4.3,4,3,3.3,4.1,4.6,3.7,4.2,3.6,4.3,5.4,4.9,3.8,3.7,3.4,3.1,3.1,2.2,2.5,3.6,4.5,3.1
"2018/04/10","获","CO",0.43,0.31,0.3,0.32,0.33,0.32,0.41,0.55,0.6,0.5,0.59,NA,NA,NA,NA,NA,0.69,0.68,0.72,0.78,0.82,0.95,1.04,0.66
"2018/04/10","获","NOx",15,11,8.9,9.8,10,11,13,18,22,25,NA,NA,NA,NA,NA,NA,NA,31,25,28,44,41,42,29
"2018/04/10","获","O3",40,36,36,36,36,35,31,32,39,42,46,44,44,NA,NA,NA,NA,25,24,18,7.1,7.8,7.3,18
"2018/04/10","获","PM10",48,43,42,42,42,40,40,41,45,48,53,62,68,69,62,NA,NA,45,42,41,39,44,50,56
"2018/04/10","获","SO2",2.4,2.7,2.6,3.3,2.9,2.6,2.8,2.6,4,3.8,4.9,11,16,NA,NA,NA,8.3,8.1,7.6,7.8,10,7.3,6.9,6.2
"2018/04/11","获","CO",0.56,0.39,0.4,0.4,0.51,0.7,0.97,0.69,0.38,1.06,0.65,0.5,0.4,NA,NA,0.33,0.34,0.56,NA,0.65,0.62,0.33,0.27,0.19
"2018/04/11","获","NOx",22,14,14,14,20,32,44,25,20,34,31,NA,NA,NA,NA,NA,NA,NA,25,26,36,13,10,10
"2018/04/11","获","O3",25,26,23,21,15,4.1,7,18,22,26,NA,NA,NA,24,28,31,NA,17,14,10,4.6,15,15,15
"2018/04/11","获","PM10",60,59,53,47,43,45,53,48,41,35,40,42,34,27,24,24,25,25,25,27,28,24,20,15
"2018/04/11","获","SO2",5.6,3.8,3.6,3.8,3.9,4.3,5.6,4,5.5,14,11,9.9,6.6,NA,NA,NA,NA,NA,5.7,6.6,11,3.2,2.5,2.2
"2018/04/12","获","CO",0.2,0.26,0.22,0.24,0.26,0.32,0.47,0.5,0.43,0.67,0.44,0.39,0.33,0.27,0.29,0.28,0.32,0.46,0.67,0.8,0.74,0.49,0.34,0.3
"2018/04/12","获","NOx",9.4,12,12,11,15,16,20,18,16,29,28,17,16,16,22,17,22,19,19,24,29,29,14,13
"2018/04/12","获","O3",13,15,17,17,12,9,6.1,12,18,21,16,24,23,20,18,16,12,10,8.6,6.2,3.4,4.5,13,12
"2018/04/12","获","PM10",12,13,14,17,15,17,19,22,22,28,24,22,14,13,17,19,20,17,20,22,24,25,24,22
"2018/04/12","获","SO2",1.4,3.6,2.4,2.7,4.5,2.7,3,2.8,2.7,8.6,5.6,2.4,2.2,2.6,3.3,2.5,3,3.1,2,2.6,5.1,5.6,1.9,1.6
"2018/04/13","获","CO",0.29,0.19,0.24,0.26,0.24,0.31,0.4,0.54,0.45,0.46,0.63,0.62,0.62,0.37,0.44,0.39,0.54,1.01,1.15,0.95,0.59,0.47,0.37,0.28
"2018/04/13","获","NOx",15,17,15,12,11,12,15,21,19,18,21,27,30,27,27,30,28,40,35,31,22,16,19,17
"2018/04/13","获","O3",8,4.5,6.2,8.6,9.6,6.3,7.3,8.6,16,19,14,14,13,10,9.3,7.5,9.1,4.4,2.6,3.3,4.8,6.7,3.6,4.4
"2018/04/13","获","PM10",20,20,19,22,23,27,29,32,32,33,31,30,26,23,25,23,28,31,34,35,32,32,30,27
"2018/04/13","获","SO2",4.8,5.3,3.3,2.1,2.4,2.5,3.3,3.5,3.7,4.1,6.6,8.4,9.3,5.9,6.5,5.8,6,12,11,10,5.3,3.9,3.9,2.3
"2018/04/14","获","CO",0.24,0.15,0.16,0.16,0.15,0.19,0.3,0.38,0.36,0.38,0.69,0.56,0.51,0.45,0.33,0.27,0.39,0.4,0.46,0.47,0.41,0.33,0.22,0.23
"2018/04/14","获","NOx",18,13,10,12,12,13,13,15,17,12,22,22,19,23,16,12,16,15,19,19,18,16,10,12
"2018/04/14","获","O3",4.1,6.8,8.1,6.6,8.3,7.1,7.7,8.4,13,21,19,22,24,17,19,20,16,15,12,9.6,8.5,11,15,12
"2018/04/14","获","PM10",24,20,19,17,17,17,21,23,28,27,31,32,35,34,32,31,31,31,31,30,32,30,31,28
"2018/04/14","获","SO2",2.4,2.9,2.6,2.3,1.7,1.8,2.7,6,5.5,2.7,8.6,7.7,6.5,7.4,4.5,3.2,4.2,4,3.9,3.2,2.3,2.4,3.3,2.8
"2018/04/15","获","CO",0.26,0.19,0.18,0.18,0.1,0.17,0.19,0.23,0.22,0.23,0.22,0.33,0.44,0.34,0.33,0.33,0.41,0.4,0.46,0.47,0.39,0.37,0.41,0.39
"2018/04/15","获","NOx",15,16,12,12,9.2,12,13,14,11,10,11,12,13,9.7,9.5,12,16,13,16,21,19,16,16,14
"2018/04/15","获","O3",9.1,9.1,12,11,12,8.9,12,13,19,NA,32,43,52,53,58,45,37,34,36,32,30,30,26,26
"2018/04/15","获","PM10",31,32,34,35,32,30,27,28,27,25,29,36,55,83,97,86,57,49,75,95,94,77,69,73
"2018/04/15","获","SO2",3.6,3,3.1,2.8,2.5,3.2,2.7,2.8,2.2,2.1,2.3,2.5,3.6,2.8,3.1,2.5,2.2,1.7,2.7,4,3.3,3.2,3,2.6
"2018/04/16","获","CO",0.54,0.41,0.42,0.41,0.37,0.42,0.51,0.66,0.74,0.65,0.82,0.6,0.58,0.44,NA,0.47,0.53,0.58,0.58,0.53,0.7,0.56,0.42,0.41
"2018/04/16","获","NOx",22,14,14,22,22,21,21,35,30,28,44,24,19,17,NA,17,18,15,NA,13,19,23,22,22
"2018/04/16","获","O3",19,22,20,12,13,15,14,12,26,31,31,50,61,NA,NA,NA,NA,NA,70,60,52,44,39,36
"2018/04/16","获","PM10",75,75,75,73,71,67,66,73,80,84,91,88,83,66,NA,NA,58,62,66,63,61,67,80,92
"2018/04/16","获","SO2",4.1,1.6,1.6,4.6,4.4,3.7,2.5,4.7,7.7,4.8,10,6.1,5.7,5.1,NA,2.1,1.9,1.8,1.9,1.6,2,3.3,4.5,4.7
"2018/04/17","获","CO",0.43,0.39,0.39,0.41,0.4,0.37,0.39,0.51,0.52,0.49,0.48,0.49,0.41,0.4,0.39,0.43,0.57,0.68,0.72,0.78,0.7,0.58,0.56,0.56
"2018/04/17","获","NOx",20,17,17,16,14,14,14,17,20,28,22,25,15,16,16,17,20,23,27,32,28,23,22,27
"2018/04/17","获","O3",27,26,29,25,24,34,38,37,41,34,40,51,68,80,79,77,75,65,51,43,46,50,43,29
"2018/04/17","获","PM10",96,93,81,72,71,66,55,42,38,41,43,46,42,39,35,35,40,44,50,58,71,81,85,88
"2018/04/17","获","SO2",3.2,4.6,5.6,4.2,3.3,3.3,3.1,3,NA,4,2.5,3.4,2.4,1.7,1.6,1.9,2.6,2.7,3.6,5,5,4.1,4.6,6.8
"2018/04/18","获","CO",0.55,0.51,0.52,0.51,0.51,0.57,0.67,0.83,0.86,1.21,0.93,0.59,0.62,0.45,0.42,0.43,0.41,0.52,0.59,0.6,0.52,0.48,0.65,0.36
"2018/04/18","获","NOx",28,32,29,21,26,28,29,38,46,47,40,23,20,16,12,14,12,16,17,21,21,18,26,17
"2018/04/18","获","O3",20,16,16,16,11,8.2,15,26,49,67,72,74,90,84,85,71,64,55,49,40,43,44,31,45
"2018/04/18","获","PM10",94,96,96,96,95,97,97,99,97,94,85,76,64,51,44,37,38,36,35,34,39,46,54,47
"2018/04/18","获","SO2",9.1,12,11,4.9,5.8,4.9,5.3,6.2,6.9,14,9.8,4.3,4.1,2.8,2.8,2.6,2.2,2.5,2.6,4.9,4,3.4,4.3,6.2
"2018/04/19","获","CO",0.28,0.47,0.44,0.44,0.45,0.47,0.51,0.61,0.6,0.47,0.52,0.55,0.46,0.44,0.44,0.47,0.48,0.54,0.62,0.63,0.67,0.59,0.47,0.45
"2018/04/19","获","NOx",11,21,17,17,19,16,16,24,24,14,22,23,16,13,13,13,13,14,18,18,18,18,15,17
"2018/04/19","获","O3",54,28,31,32,30,31,35,42,49,69,76,87,80,77,83,78,64,56,45,48,44,41,40,34
"2018/04/19","获","PM10",41,46,62,78,81,78,75,69,67,62,62,65,61,53,48,50,51,45,41,42,46,50,51,50
"2018/04/19","获","SO2",4.6,4.6,4.7,5.1,6.3,5.5,5.2,5.6,6.7,4.7,4.4,5.1,4.7,4.7,5.1,4.6,2.8,2.5,4.3,2.8,2.9,3.4,4.3,3.3
"2018/04/20","获","CO",0.42,0.37,0.38,0.41,0.4,0.48,0.49,0.43,0.43,0.39,0.34,0.45,0.48,0.4,0.4,0.43,0.47,0.62,0.64,0.63,0.53,0.59,0.55,0.49
"2018/04/20","获","NOx",15,12,13,16,15,16,17,13,13,11,8.9,15,16,14,16,15,18,21,19,22,22,22,21,22
"2018/04/20","获","O3",36,36,34,27,29,27,30,50,53,57,68,82,80,64,55,57,55,48,51,43,37,29,36,39
"2018/04/20","获","PM10",46,45,45,51,55,60,61,54,47,39,35,41,49,55,53,49,50,50,51,54,51,50,46,49
"2018/04/20","获","SO2",3.3,3.2,3.4,3.5,4.2,4.3,3.9,3,2.7,2.1,2,3.1,3.4,3.3,3.5,2.6,3,3.1,2.8,3.6,4.4,4.5,3.8,7.2
"2018/04/21","获","CO",0.57,0.42,0.38,0.32,0.39,0.5,0.54,0.55,0.54,0.54,0.51,0.6,0.47,0.38,0.34,0.4,0.42,0.52,0.61,0.66,0.41,0.41,0.34,0.42
"2018/04/21","获","NOx",20,17,15,13,15,18,NA,18,29,23,17,28,24,15,14,NA,NA,NA,20,21,17,20,17,20
"2018/04/21","获","O3",39,41,41,45,36,25,33,45,48,68,82,90,71,71,63,50,53,49,41,37,41,34,34,28
"2018/04/21","获","PM10",58,62,64,57,62,76,92,93,84,72,68,66,63,57,46,44,42,46,48,50,53,54,58,57
"2018/04/21","获","SO2",5.2,4.4,4.5,3.3,4.2,5.7,6.2,6.5,12,9.5,7.4,8.7,6.2,4.8,3.1,4,3.5,2.5,3.6,3.4,3.7,3.9,4.2,4.2
"2018/04/22","获","CO",0.51,0.53,0.43,0.43,0.4,0.48,0.53,0.55,0.43,0.52,0.6,0.77,0.52,0.42,0.39,0.34,0.33,0.41,0.39,0.56,0.46,0.38,0.39,0.35
"2018/04/22","获","NOx",22,21,17,14,11,12,13,13,12,NA,NA,26,19,14,15,14,14,17,16,18,13,13,14,13
"2018/04/22","获","O3",20,19,23,28,33,29,36,43,52,74,71,74,74,67,56,45,37,19,14,31,44,36,31,29
"2018/04/22","获","PM10",60,63,63,63,61,63,60,60,54,53,52,57,57,52,43,34,30,25,24,25,32,40,42,42
"2018/04/22","获","SO2",4,4,4.5,3.7,3.2,3.1,3.7,5.5,5.1,5.8,7.7,11,8.5,5.3,5.7,4.7,4.7,5.4,4.5,3.9,4.8,5.2,4.5,5
"2018/04/23","获","CO",0.38,0.32,0.3,0.31,0.33,0.39,0.54,0.68,0.79,0.37,0.34,0.34,0.66,0.33,0.71,0.8,0.82,0.72,0.66,0.41,0.32,0.32,0.24,0.19
"2018/04/23","获","NOx",16,9.8,9,10,11,27,29,25,26,18,16,14,18,13,NA,NA,NA,NA,17,12,12,15,12,9.7
"2018/04/23","获","O3",33,38,39,37,27,7.4,9.4,20,32,29,24,23,18,19,16,12,11,11,13,14,13,13,15,15
"2018/04/23","获","PM10",45,47,50,50,50,53,56,61,65,56,51,50,59,61,56,NA,NA,44,41,37,27,24,21,20
"2018/04/23","获","SO2",5.2,3.2,2.8,3.3,3.9,15,14,8.3,6.8,3,1.8,2,7.9,4.4,11,11,9.6,8.9,4.9,3,1.4,1.5,1.6,2.1
"2018/04/24","获","CO",0.24,0.15,0.15,0.16,0.2,0.19,0.34,0.55,0.57,0.52,0.49,0.42,0.42,0.31,0.3,0.31,0.33,0.4,0.48,0.45,0.33,0.32,0.29,0.24
"2018/04/24","获","NOx",9.5,8.2,9.7,9.7,12,12,14,19,22,24,26,18,14,13,14,13,13,13,18,17,11,11,10,11
"2018/04/24","获","O3",14,16,14,17,19,22,14,16,21,25,20,27,28,30,22,19,19,18,13,13,18,19,19,20
"2018/04/24","获","PM10",19,18,18,15,18,17,23,26,31,35,37,35,29,27,26,27,28,29,28,26,22,21,22,22
"2018/04/24","获","SO2",3.3,2.7,2.8,3.6,4,4.6,3.3,3.5,3.5,4.2,3.9,2.7,2.2,2.2,2,2,2,2.1,3.7,3.4,2.1,2.4,2.5,2.5
"2018/04/25","获","CO",0.19,0.14,0.2,0.31,0.22,0.28,0.36,0.52,0.76,0.82,0.65,1.03,0.6,0.41,0.44,0.5,0.57,0.73,0.77,0.63,0.65,0.59,0.54,0.51
"2018/04/25","获","NOx",8.1,5.8,7.9,14,10,15,21,20,34,32,24,50,22,13,13,17,19,22,22,20,22,25,19,19
"2018/04/25","获","O3",22,26,21,12,15,9.8,7,8.5,6.8,20,33,30,45,49,46,47,51,46,44,43,35,23,24,21
"2018/04/25","获","PM10",21,20,19,20,22,25,31,37,43,39,32,31,32,32,27,27,39,48,54,50,50,52,54,52
"2018/04/25","获","SO2",1.7,0.7,6.1,6.7,1.3,1.6,4.7,1.7,2.9,3.6,0.9,5.6,4.2,1.3,1.3,1.5,1.7,1.3,1.2,1.4,1.9,3.8,1.1,3.4
"2018/04/26","获","CO",0.42,0.31,0.31,0.33,0.31,0.33,0.43,0.82,0.67,0.63,0.56,0.54,0.5,0.45,0.48,0.49,0.54,0.65,0.65,0.54,0.46,0.46,0.45,0.46
"2018/04/26","获","NOx",15,8.9,9.9,9.7,12,10,13,25,20,21,15,13,15,15,14,11,14,16,16,12,11,11,13,13
"2018/04/26","获","O3",30,49,48,49,44,46,43,31,41,40,45,63,76,80,76,87,85,79,81,85,76,71,66,65
"2018/04/26","获","PM10",52,50,51,52,50,40,30,28,33,47,53,54,45,42,40,41,43,48,48,48,45,43,42,47
"2018/04/26","获","SO2",2.7,3.6,3,3.4,6.3,4.3,3.4,6.1,6,5,3.3,3.7,4.6,4.5,3.8,3.4,3.2,3.5,3.7,3.9,4.3,4.2,4.3,4.3
"2018/04/27","获","CO",0.46,0.42,0.36,0.36,0.39,0.46,0.55,0.83,0.65,0.73,0.68,0.64,0.56,0.49,0.46,0.42,0.45,0.66,0.7,0.67,0.64,0.67,0.73,0.5
"2018/04/27","获","NOx",10,13,13,13,18,18,19,23,19,22,25,20,17,16,14,13,13,24,19,19,23,30,31,24
"2018/04/27","获","O3",65,56,48,42,42,25,24,26,45,60,69,93,100,109,78,65,64,49,55,53,43,33,32,39
"2018/04/27","获","PM10",56,61,60,52,47,48,59,71,73,71,63,69,71,77,66,55,41,35,37,40,46,47,50,52
"2018/04/27","获","SO2",5.1,3.7,3.8,2.9,5.1,2.2,2.4,3.9,4,4.2,4.4,4.6,4.1,5.2,3.1,1.8,2.1,4.1,1.7,1.6,2.6,4.5,4.3,5.2
