"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/08","橋頭","NOx",38,33,18,16,16,15,18,65,108,60,38,21,17,11,9.7,14,17,16,16,12,11,11,13,15
"2018/01/08","橋頭","O3",4.2,4.4,8.9,9.3,9.8,12,11,2.6,2.5,9.6,24,27,29,29,26,22,21,22,18,24,27,26,23,20
"2018/01/08","橋頭","PM10",56,58,54,44,43,44,41,45,70,74,54,40,28,22,19,30,23,10,12,13,12,12,14,14
"2018/01/08","橋頭","SO2",2.9,2.6,2,1.9,1.8,1.9,2,2.8,4.8,7.1,6.6,4.7,3.5,2.4,1.6,1.1,1.1,1.1,1,1.1,1,1.1,1.7,2.1
"2018/01/09","橋頭","CO",0.29,0.34,0.54,0.4,0.48,0.46,0.52,0.75,0.74,0.69,0.64,NA,0.64,0.68,NA,0.65,0.65,0.68,0.67,0.63,0.68,0.7,0.63,0.6
"2018/01/09","橋頭","NOx",14,10,13,13,12,11,13,24,28,28,29,NA,29,36,NA,35,42,37,32,30,32,35,26,20
"2018/01/09","橋頭","O3",22,22,12,16,17,20,15,6.4,4.9,6.6,7.8,NA,11,NA,5.2,6.5,4.3,5.9,5.9,5.2,2.8,2,5.5,8.3
"2018/01/09","橋頭","PM10",16,22,26,23,19,14,11,16,23,23,23,NA,NA,NA,42,41,42,42,43,44,46,50,50,49
"2018/01/09","橋頭","SO2",2,1.7,2.1,2,1.7,1.7,1.8,1.9,2.1,2,2,NA,2.2,2.3,NA,2,2.3,2,1.9,1.8,1.7,2.2,1.6,1.6
"2018/01/10","橋頭","CO",0.52,0.47,0.41,0.27,0.25,0.25,0.28,0.41,0.4,0.33,0.36,0.4,0.42,0.42,0.42,0.41,0.43,0.53,0.45,0.41,0.43,0.41,0.38,0.36
"2018/01/10","橋頭","NOx",18,15,14,11,10,11,14,22,26,30,31,28,23,23,23,20,22,28,28,25,27,29,24,23
"2018/01/10","橋頭","O3",13,16,21,27,28,24,21,17,17,16,17,22,29,32,37,44,43,34,30,29,23,20,23,19
"2018/01/10","橋頭","PM10",47,46,38,27,21,19,19,21,29,32,32,38,44,47,51,53,55,60,67,65,59,59,49,42
"2018/01/10","橋頭","SO2",1.5,1.4,1.5,1.4,1.4,1.3,1.2,1.5,2.1,2.7,3.4,3.1,2.5,2.8,2.8,2.5,2.6,3.2,3.9,3.1,3.3,3.1,3.7,3.4
"2018/01/11","橋頭","CO",0.36,0.31,0.3,0.22,0.24,0.24,0.31,0.39,0.38,0.37,0.37,0.38,0.39,0.36,0.39,0.41,0.43,0.53,0.45,0.42,0.4,0.35,0.34,0.33
"2018/01/11","橋頭","NOx",24,20,16,11,11,12,17,22,29,31,32,32,28,31,30,28,26,36,26,23,21,20,18,18
"2018/01/11","橋頭","O3",17,21,27,32,30,26,20,22,18,17,18,22,26,24,28,31,32,27,33,31,30,30,27,27
"2018/01/11","橋頭","PM10",43,41,33,29,27,27,32,35,37,42,44,47,52,54,54,57,56,59,81,93,81,66,57,52
"2018/01/11","橋頭","SO2",3.3,3.7,3.4,3.2,2.8,2.8,2.6,2.9,3.3,3.8,3.5,4,4.2,4.6,4.4,3.9,3.2,3.6,4.7,4.4,3.7,3.3,4.1,3.3
"2018/01/12","橋頭","CO",0.34,0.32,0.29,0.27,0.26,0.26,0.32,0.45,0.46,0.34,0.34,0.42,0.36,0.34,0.33,0.34,0.37,0.49,0.51,0.48,0.49,0.5,0.48,0.47
"2018/01/12","橋頭","NOx",16,15,13,11,11,13,20,30,29,25,26,25,18,16,19,20,21,30,30,27,29,28,27,25
"2018/01/12","橋頭","O3",27,28,31,31,31,23,18,13,18,23,26,33,44,48,47,48,45,35,29,26,21,17,16,14
"2018/01/12","橋頭","PM10",49,48,43,37,32,31,35,37,43,43,40,47,50,43,43,50,56,82,108,109,100,88,82,80
"2018/01/12","橋頭","SO2",3.3,3.3,3,3.1,2.8,2.7,2.9,3.5,4.5,4,3.3,3.8,3.5,3,3.1,3.3,3.1,4,4.8,4.6,3.8,3.8,4.2,4.1
"2018/01/13","橋頭","CO",0.46,0.44,0.43,0.41,0.39,0.42,0.48,0.6,0.87,0.72,0.5,0.41,0.36,0.36,0.31,0.32,0.34,0.41,0.55,0.7,0.66,0.71,0.54,0.47
"2018/01/13","橋頭","NOx",24,22,20,18,19,22,30,35,59,39,29,20,18,14,16,19,20,18,26,26,33,45,38,30
"2018/01/13","橋頭","O3",14,14,15,16,13,7,2.3,4.5,6.2,13,22,43,54,68,65,58,54,53,43,39,22,8,7.9,7.7
"2018/01/13","橋頭","PM10",75,68,65,63,60,59,60,65,81,95,83,67,64,67,63,56,54,56,64,75,80,86,84,66
"2018/01/13","橋頭","SO2",3.4,3.3,3.9,3.9,4,4.1,3.4,3.2,3.9,3.9,3.1,3.9,6.3,4.9,5.5,6.9,7.2,3.8,3.9,4.7,3.1,2.8,2.8,2.5
"2018/01/14","橋頭","CO",0.41,0.44,0.37,0.33,0.3,0.32,0.34,0.41,0.5,0.41,0.4,0.37,0.34,0.34,0.3,0.3,0.31,0.38,0.4,0.47,0.39,0.36,0.33,0.3
"2018/01/14","橋頭","NOx",19,21,15,11,11,11,15,18,29,21,14,11,11,12,12,15,12,15,18,24,21,19,16,13
"2018/01/14","橋頭","O3",16,12,17,16,20,16,12,14,16,35,52,60,65,71,68,66,66,56,43,27,23,19,18,18
"2018/01/14","橋頭","PM10",58,57,54,54,49,42,40,37,45,60,63,62,57,56,59,57,54,54,62,67,71,73,76,76
"2018/01/14","橋頭","SO2",2.2,1.6,1.5,1.6,1.7,1.5,1.3,1.6,2,2.4,3.3,2.8,2.7,2.9,4.4,5.1,3.3,2.9,3.2,2.3,2.1,1.8,1.5,1.3
"2018/01/15","橋頭","CO",0.3,0.3,0.3,0.29,0.28,0.31,0.4,0.56,0.62,0.44,0.37,0.4,0.38,0.33,0.35,0.38,0.34,0.57,0.75,0.53,0.51,0.38,0.39,0.4
"2018/01/15","橋頭","NOx",11,9.9,9.7,11,11,11,22,38,34,25,22,22,21,18,23,22,19,28,39,34,33,27,20,19
"2018/01/15","橋頭","O3",20,20,17,12,11,11,3.1,4.3,12,24,34,44,53,60,59,60,52,31,19,18,12,12,12,8.7
"2018/01/15","橋頭","PM10",70,66,64,64,54,42,39,43,51,60,62,61,63,58,64,76,83,94,100,99,95,91,84,88
"2018/01/15","橋頭","SO2",0.9,1.5,1.4,1.4,1.4,1.3,1.5,1.8,2.2,2.8,3.2,3.7,3.8,3.9,4,4,3.2,3.5,4.6,3.5,3.2,2.8,2.7,2.7
"2018/01/16","橋頭","CO",0.41,0.35,0.33,0.29,0.27,0.31,0.35,0.52,0.43,0.38,0.42,0.4,0.36,0.27,0.22,0.3,0.37,0.52,0.64,0.59,0.52,0.51,0.5,0.51
"2018/01/16","橋頭","NOx",19,14,12,11,11,14,17,31,25,25,23,27,27,17,16,17,22,35,42,41,39,39,38,33
"2018/01/16","橋頭","O3",6.7,9.5,13,13,16,15,12,6.3,15,23,39,49,49,53,52,53,41,25,12,8.4,7,5,3.5,6.2
"2018/01/16","橋頭","PM10",90,83,74,69,68,72,83,96,97,84,72,70,72,65,56,52,51,54,61,61,66,76,78,82
"2018/01/16","橋頭","SO2",2.7,1.7,1.7,1.6,1.6,1.6,1.8,2.1,2.5,3.4,3.7,3.6,3.3,2.9,2.8,3.2,3.5,3.7,3.8,4.1,4.5,4.9,4.6,4.1
"2018/01/17","橋頭","CO",0.44,0.47,0.44,0.37,0.32,0.31,0.42,0.75,0.71,0.47,0.44,0.35,0.34,0.42,0.46,0.45,0.36,0.52,0.57,0.73,0.75,0.59,0.56,0.54
"2018/01/17","橋頭","NOx",27,25,26,22,19,16,30,39,45,38,32,24,19,28,35,26,16,22,22,28,40,36,31,24
"2018/01/17","橋頭","O3",8.1,8.5,6.4,9.5,10,11,3.1,4.7,6.8,15,21,30,39,37,33,44,45,33,32,24,10,6.6,9.5,11
"2018/01/17","橋頭","PM10",84,83,83,72,54,37,37,48,57,62,57,52,46,52,85,93,59,41,47,60,79,100,119,123
"2018/01/17","橋頭","SO2",2.9,3.2,3,2.8,2.3,2,2.4,3.2,4.4,4.3,3.7,3.8,3.6,5,7.3,6.1,2.2,2,2.3,2.7,3.7,3.9,4.2,3.6
"2018/01/18","橋頭","CO",0.56,0.74,0.7,0.66,0.65,0.62,0.7,1.12,1.07,0.83,0.71,0.69,0.64,0.5,0.51,0.52,0.46,0.65,0.71,0.69,0.54,0.52,0.52,0.49
"2018/01/18","橋頭","NOx",23,25,23,23,24,29,50,73,63,46,39,29,29,22,27,29,29,34,37,36,28,26,24,22
"2018/01/18","橋頭","O3",8.7,6,5.9,6.2,2.8,1.7,1.3,1.7,6,15,26,42,53,55,57,49,37,28,19,17,18,15,13,12
"2018/01/18","橋頭","PM10",114,117,123,125,123,115,112,122,146,151,142,137,118,115,120,121,116,114,120,117,108,101,96,92
"2018/01/18","橋頭","SO2",3.1,2.7,2.9,3.7,3.7,3.7,3.4,4.7,5.9,5.6,7.6,6.1,5.6,3.8,3.4,3.3,3.6,4.9,5.1,3.5,3.3,3.6,3.2,3.7
"2018/01/19","橋頭","CO",0.51,0.49,0.5,0.53,0.51,0.56,0.56,0.68,0.61,0.54,0.61,0.6,0.94,0.5,0.46,0.53,0.62,0.74,0.73,0.7,0.71,0.82,0.77,0.78
"2018/01/19","橋頭","NOx",20,19,18,22,20,18,23,28,33,33,38,34,23,14,14,22,32,40,40,36,40,44,38,43
"2018/01/19","橋頭","O3",12,9.9,8.3,6.1,6.9,5.1,3,3.2,5.1,9.2,13,31,74,73,81,58,28,20,11,9.3,3.9,1.9,2.8,1.2
"2018/01/19","橋頭","PM10",84,84,90,90,97,101,95,93,104,98,84,NA,174,136,106,105,90,88,89,81,79,81,89,97
"2018/01/19","橋頭","SO2",4,3.7,4,3.9,3,2.2,2.1,2,2.2,2.4,2.8,2.9,9.8,4.8,4.2,3.9,3.4,3.2,3.3,3.6,3.5,3.1,2.9,3.1
"2018/01/20","橋頭","CO",0.86,0.63,0.47,0.4,0.41,0.43,0.46,0.58,0.59,0.67,0.61,0.58,0.45,0.35,0.37,0.45,0.45,0.55,0.55,0.81,0.82,0.74,0.74,0.64
"2018/01/20","橋頭","NOx",48,39,24,17,19,20,22,28,27,29,25,22,11,7.6,8.2,10,12,14,17,26,34,33,26,22
"2018/01/20","橋頭","O3",1,1.4,7.2,11,9.9,6.9,4.6,4.8,9.1,20,37,49,61,57,61,71,68,60,49,32,22,20,22,21
"2018/01/20","橋頭","PM10",92,90,85,79,87,96,95,105,109,110,118,123,113,90,81,94,99,92,93,98,115,125,121,123
"2018/01/20","橋頭","SO2",3.8,2.9,2.2,2.1,1.7,1.7,1.8,2.2,3.5,4.4,4.2,4,2.9,2.3,2.2,3.2,3.3,2.5,2.8,3.8,3.1,2.5,3.1,3.5
"2018/01/21","橋頭","CO",0.65,0.71,0.74,0.66,0.64,0.68,0.71,0.73,0.72,0.68,0.69,0.79,0.78,0.67,0.57,0.59,0.56,0.59,0.71,0.63,0.58,0.5,0.45,0.42
"2018/01/21","橋頭","NOx",17,17,18,15,14,14,17,19,19,17,16,19,21,19,13,14,16,15,19,20,18,17,15,13
"2018/01/21","橋頭","O3",18,14,12,12,11,10,8.5,8.5,9.8,16,24,36,42,50,61,58,55,50,41,39,35,29,28,25
"2018/01/21","橋頭","PM10",123,123,137,148,151,147,142,137,139,137,127,131,141,137,118,109,106,96,90,92,95,88,82,72
"2018/01/21","橋頭","SO2",2.9,3.6,2.7,2,1.8,1.8,1.8,1.9,1.9,1.9,2.2,2.9,3.9,4.1,3.8,3.8,3.5,3.7,3.6,2.7,2.9,3.2,2.9,2.7
"2018/01/22","橋頭","CO",0.4,0.41,0.51,0.44,0.48,0.49,0.55,0.88,0.73,0.54,0.42,0.46,0.4,0.42,0.45,0.51,0.54,0.61,0.64,0.66,0.79,0.79,0.82,0.84
"2018/01/22","橋頭","NOx",11,10,12,10,9.5,9.8,12,26,32,27,23,23,15,19,22,22,25,26,23,22,23,24,23,25
"2018/01/22","橋頭","O3",23,20,17,18,19,16,12,6.1,8.9,16,21,28,39,40,42,44,36,34,35,36,36,34,30,20
"2018/01/22","橋頭","PM10",65,73,85,101,96,83,74,66,72,71,54,50,53,52,71,87,81,79,89,95,96,105,110,105
"2018/01/22","橋頭","SO2",2.7,2.5,2.7,2,1.8,1.7,1.7,2.1,3.2,3.7,3.3,3.3,3.6,3.7,4.5,3.8,3.7,3.3,2.7,2.7,3,3.4,3.8,4.2
"2018/01/23","橋頭","CO",0.82,0.83,0.82,0.71,0.65,0.61,0.65,0.8,0.79,0.75,0.91,0.69,0.63,0.57,0.44,0.4,0.33,NA,0.51,0.45,0.41,0.41,0.43,0.41
"2018/01/23","橋頭","NOx",25,23,20,18,20,22,28,39,37,33,36,26,24,20,15,17,21,NA,26,25,24,25,24,21
"2018/01/23","橋頭","O3",16,15,14,14,12,9.4,5.6,5.3,12,23,31,53,69,80,70,63,48,NA,35,31,27,21,17,14
